""	"submission_name"	"submission_date"	"template_name"	"tissue_type"	"response_agent"	"response_behavior_type"	"response_behavior"	"subgroup"	"time_point"	"time_point_units"	"target_pathogen"	"vaccine_year"	"exposure_material_text"	"exposure_material"	"additional_exposure_material"	"comparison"	"baseline_time"	"cohort"	"publication_reference"	"publication_year"	"signature_source"	"comment"	"publication_reference_url"	"subObsID"	"uniqObsID"	"response_agent_original"	"signature_file"	"complete_signature_file"
""	"20160707-hipciof_gene_26742691"	"2016.07.07"	"hipciof_gene_30"	"blood"	"TGIF2LY"	"gene expression"	"down"	"responders"	""	""	"hepatitis B virus"	""	"Twinrix"	"VO_0000113"	""	"responders vs poor responders"	"time of vaccination (first dose)"	"adults (25-83)"	"26742691"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26742691"	"8"	"206"	"TGIF2LY"	"hipciof_gene_26742691_206.txt"	"hipciof_gene_complete_26742691_206.txt"
""	"20160707-hipciof_gene_26742691"	"2016.07.07"	"hipciof_gene_30"	"blood"	"THBS1"	"gene expression"	"down"	"responders"	""	""	"hepatitis B virus"	""	"Twinrix"	"VO_0000113"	""	"responders vs poor responders"	"time of vaccination (first dose)"	"adults (25-83)"	"26742691"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26742691"	"8"	"206"	"THBS1"	"hipciof_gene_26742691_206.txt"	"hipciof_gene_complete_26742691_206.txt"
""	"20160707-hipciof_gene_26742691"	"2016.07.07"	"hipciof_gene_30"	"blood"	"ALYREF"	"gene expression"	"down"	"responders"	""	""	"hepatitis B virus"	""	"Twinrix"	"VO_0000113"	""	"responders vs poor responders"	"time of vaccination (first dose)"	"adults (25-83)"	"26742691"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26742691"	"8"	"206"	"THOC4"	"hipciof_gene_26742691_206.txt"	"hipciof_gene_complete_26742691_206.txt"
""	"20160707-hipciof_gene_26742691"	"2016.07.07"	"hipciof_gene_30"	"blood"	"THRA"	"gene expression"	"down"	"responders"	""	""	"hepatitis B virus"	""	"Twinrix"	"VO_0000113"	""	"responders vs poor responders"	"time of vaccination (first dose)"	"adults (25-83)"	"26742691"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26742691"	"8"	"206"	"THRA"	"hipciof_gene_26742691_206.txt"	"hipciof_gene_complete_26742691_206.txt"
""	"20160707-hipciof_gene_26742691"	"2016.07.07"	"hipciof_gene_30"	"blood"	"TIMP3"	"gene expression"	"down"	"responders"	""	""	"hepatitis B virus"	""	"Twinrix"	"VO_0000113"	""	"responders vs poor responders"	"time of vaccination (first dose)"	"adults (25-83)"	"26742691"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26742691"	"8"	"206"	"TIMP3"	"hipciof_gene_26742691_206.txt"	"hipciof_gene_complete_26742691_206.txt"
""	"20160707-hipciof_gene_26742691"	"2016.07.07"	"hipciof_gene_30"	"blood"	"TIRAP"	"gene expression"	"down"	"responders"	""	""	"hepatitis B virus"	""	"Twinrix"	"VO_0000113"	""	"responders vs poor responders"	"time of vaccination (first dose)"	"adults (25-83)"	"26742691"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26742691"	"8"	"206"	"TIRAP"	"hipciof_gene_26742691_206.txt"	"hipciof_gene_complete_26742691_206.txt"
""	"20160707-hipciof_gene_26742691"	"2016.07.07"	"hipciof_gene_30"	"blood"	"TJP2"	"gene expression"	"down"	"responders"	""	""	"hepatitis B virus"	""	"Twinrix"	"VO_0000113"	""	"responders vs poor responders"	"time of vaccination (first dose)"	"adults (25-83)"	"26742691"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26742691"	"8"	"206"	"TJP2"	"hipciof_gene_26742691_206.txt"	"hipciof_gene_complete_26742691_206.txt"
""	"20160707-hipciof_gene_26742691"	"2016.07.07"	"hipciof_gene_30"	"blood"	"TK2"	"gene expression"	"down"	"responders"	""	""	"hepatitis B virus"	""	"Twinrix"	"VO_0000113"	""	"responders vs poor responders"	"time of vaccination (first dose)"	"adults (25-83)"	"26742691"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26742691"	"8"	"206"	"TK2"	"hipciof_gene_26742691_206.txt"	"hipciof_gene_complete_26742691_206.txt"
""	"20160707-hipciof_gene_26742691"	"2016.07.07"	"hipciof_gene_30"	"blood"	"TKT"	"gene expression"	"down"	"responders"	""	""	"hepatitis B virus"	""	"Twinrix"	"VO_0000113"	""	"responders vs poor responders"	"time of vaccination (first dose)"	"adults (25-83)"	"26742691"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26742691"	"8"	"206"	"TKT"	"hipciof_gene_26742691_206.txt"	"hipciof_gene_complete_26742691_206.txt"
""	"20160707-hipciof_gene_26742691"	"2016.07.07"	"hipciof_gene_30"	"blood"	"TLE4"	"gene expression"	"down"	"responders"	""	""	"hepatitis B virus"	""	"Twinrix"	"VO_0000113"	""	"responders vs poor responders"	"time of vaccination (first dose)"	"adults (25-83)"	"26742691"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26742691"	"8"	"206"	"TLE4"	"hipciof_gene_26742691_206.txt"	"hipciof_gene_complete_26742691_206.txt"
""	"20160707-hipciof_gene_26742691"	"2016.07.07"	"hipciof_gene_30"	"blood"	"TLE6"	"gene expression"	"down"	"responders"	""	""	"hepatitis B virus"	""	"Twinrix"	"VO_0000113"	""	"responders vs poor responders"	"time of vaccination (first dose)"	"adults (25-83)"	"26742691"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26742691"	"8"	"206"	"TLE6"	"hipciof_gene_26742691_206.txt"	"hipciof_gene_complete_26742691_206.txt"
""	"20160707-hipciof_gene_26742691"	"2016.07.07"	"hipciof_gene_30"	"blood"	"TLK2"	"gene expression"	"down"	"responders"	""	""	"hepatitis B virus"	""	"Twinrix"	"VO_0000113"	""	"responders vs poor responders"	"time of vaccination (first dose)"	"adults (25-83)"	"26742691"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26742691"	"8"	"206"	"TLK2"	"hipciof_gene_26742691_206.txt"	"hipciof_gene_complete_26742691_206.txt"
""	"20160707-hipciof_gene_26742691"	"2016.07.07"	"hipciof_gene_30"	"blood"	"TM7SF3"	"gene expression"	"down"	"responders"	""	""	"hepatitis B virus"	""	"Twinrix"	"VO_0000113"	""	"responders vs poor responders"	"time of vaccination (first dose)"	"adults (25-83)"	"26742691"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26742691"	"8"	"206"	"TM7SF3"	"hipciof_gene_26742691_206.txt"	"hipciof_gene_complete_26742691_206.txt"
""	"20160707-hipciof_gene_26742691"	"2016.07.07"	"hipciof_gene_30"	"blood"	"TMED6"	"gene expression"	"down"	"responders"	""	""	"hepatitis B virus"	""	"Twinrix"	"VO_0000113"	""	"responders vs poor responders"	"time of vaccination (first dose)"	"adults (25-83)"	"26742691"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26742691"	"8"	"206"	"TMED6"	"hipciof_gene_26742691_206.txt"	"hipciof_gene_complete_26742691_206.txt"
""	"20160707-hipciof_gene_26742691"	"2016.07.07"	"hipciof_gene_30"	"blood"	"TMEM44"	"gene expression"	"down"	"responders"	""	""	"hepatitis B virus"	""	"Twinrix"	"VO_0000113"	""	"responders vs poor responders"	"time of vaccination (first dose)"	"adults (25-83)"	"26742691"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26742691"	"8"	"206"	"TMEM44"	"hipciof_gene_26742691_206.txt"	"hipciof_gene_complete_26742691_206.txt"
""	"20160707-hipciof_gene_26742691"	"2016.07.07"	"hipciof_gene_30"	"blood"	"TMEM53"	"gene expression"	"down"	"responders"	""	""	"hepatitis B virus"	""	"Twinrix"	"VO_0000113"	""	"responders vs poor responders"	"time of vaccination (first dose)"	"adults (25-83)"	"26742691"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26742691"	"8"	"206"	"TMEM53"	"hipciof_gene_26742691_206.txt"	"hipciof_gene_complete_26742691_206.txt"
""	"20160707-hipciof_gene_26742691"	"2016.07.07"	"hipciof_gene_30"	"blood"	"TMEM8B"	"gene expression"	"down"	"responders"	""	""	"hepatitis B virus"	""	"Twinrix"	"VO_0000113"	""	"responders vs poor responders"	"time of vaccination (first dose)"	"adults (25-83)"	"26742691"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26742691"	"8"	"206"	"TMEM8B"	"hipciof_gene_26742691_206.txt"	"hipciof_gene_complete_26742691_206.txt"
""	"20160707-hipciof_gene_26742691"	"2016.07.07"	"hipciof_gene_30"	"blood"	"TMEM91"	"gene expression"	"down"	"responders"	""	""	"hepatitis B virus"	""	"Twinrix"	"VO_0000113"	""	"responders vs poor responders"	"time of vaccination (first dose)"	"adults (25-83)"	"26742691"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26742691"	"8"	"206"	"TMEM91"	"hipciof_gene_26742691_206.txt"	"hipciof_gene_complete_26742691_206.txt"
""	"20160707-hipciof_gene_26742691"	"2016.07.07"	"hipciof_gene_30"	"blood"	"TMSB4Y"	"gene expression"	"down"	"responders"	""	""	"hepatitis B virus"	""	"Twinrix"	"VO_0000113"	""	"responders vs poor responders"	"time of vaccination (first dose)"	"adults (25-83)"	"26742691"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26742691"	"8"	"206"	"TMSB4Y"	"hipciof_gene_26742691_206.txt"	"hipciof_gene_complete_26742691_206.txt"
""	"20160707-hipciof_gene_26742691"	"2016.07.07"	"hipciof_gene_30"	"blood"	"TNFAIP2"	"gene expression"	"down"	"responders"	""	""	"hepatitis B virus"	""	"Twinrix"	"VO_0000113"	""	"responders vs poor responders"	"time of vaccination (first dose)"	"adults (25-83)"	"26742691"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26742691"	"8"	"206"	"TNFAIP2"	"hipciof_gene_26742691_206.txt"	"hipciof_gene_complete_26742691_206.txt"
""	"20160707-hipciof_gene_26742691"	"2016.07.07"	"hipciof_gene_30"	"blood"	"TNFSF10"	"gene expression"	"down"	"responders"	""	""	"hepatitis B virus"	""	"Twinrix"	"VO_0000113"	""	"responders vs poor responders"	"time of vaccination (first dose)"	"adults (25-83)"	"26742691"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26742691"	"8"	"206"	"TNFSF10"	"hipciof_gene_26742691_206.txt"	"hipciof_gene_complete_26742691_206.txt"
""	"20160707-hipciof_gene_26742691"	"2016.07.07"	"hipciof_gene_30"	"blood"	"TNFSF13B"	"gene expression"	"down"	"responders"	""	""	"hepatitis B virus"	""	"Twinrix"	"VO_0000113"	""	"responders vs poor responders"	"time of vaccination (first dose)"	"adults (25-83)"	"26742691"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26742691"	"8"	"206"	"TNFSF13B"	"hipciof_gene_26742691_206.txt"	"hipciof_gene_complete_26742691_206.txt"
""	"20160707-hipciof_gene_26742691"	"2016.07.07"	"hipciof_gene_30"	"blood"	"TNNI2"	"gene expression"	"down"	"responders"	""	""	"hepatitis B virus"	""	"Twinrix"	"VO_0000113"	""	"responders vs poor responders"	"time of vaccination (first dose)"	"adults (25-83)"	"26742691"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26742691"	"8"	"206"	"TNNI2"	"hipciof_gene_26742691_206.txt"	"hipciof_gene_complete_26742691_206.txt"
""	"20160707-hipciof_gene_26742691"	"2016.07.07"	"hipciof_gene_30"	"blood"	"TNNT3"	"gene expression"	"down"	"responders"	""	""	"hepatitis B virus"	""	"Twinrix"	"VO_0000113"	""	"responders vs poor responders"	"time of vaccination (first dose)"	"adults (25-83)"	"26742691"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26742691"	"8"	"206"	"TNNT3"	"hipciof_gene_26742691_206.txt"	"hipciof_gene_complete_26742691_206.txt"
""	"20160707-hipciof_gene_26742691"	"2016.07.07"	"hipciof_gene_30"	"blood"	"TNPO1"	"gene expression"	"down"	"responders"	""	""	"hepatitis B virus"	""	"Twinrix"	"VO_0000113"	""	"responders vs poor responders"	"time of vaccination (first dose)"	"adults (25-83)"	"26742691"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26742691"	"8"	"206"	"TNPO1"	"hipciof_gene_26742691_206.txt"	"hipciof_gene_complete_26742691_206.txt"
""	"20160707-hipciof_gene_26742691"	"2016.07.07"	"hipciof_gene_30"	"blood"	"TNPO3"	"gene expression"	"down"	"responders"	""	""	"hepatitis B virus"	""	"Twinrix"	"VO_0000113"	""	"responders vs poor responders"	"time of vaccination (first dose)"	"adults (25-83)"	"26742691"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26742691"	"8"	"206"	"TNPO3"	"hipciof_gene_26742691_206.txt"	"hipciof_gene_complete_26742691_206.txt"
""	"20160707-hipciof_gene_26742691"	"2016.07.07"	"hipciof_gene_30"	"blood"	"TNRC18"	"gene expression"	"down"	"responders"	""	""	"hepatitis B virus"	""	"Twinrix"	"VO_0000113"	""	"responders vs poor responders"	"time of vaccination (first dose)"	"adults (25-83)"	"26742691"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26742691"	"8"	"206"	"TNRC18"	"hipciof_gene_26742691_206.txt"	"hipciof_gene_complete_26742691_206.txt"
""	"20160707-hipciof_gene_26742691"	"2016.07.07"	"hipciof_gene_30"	"blood"	"TONSL"	"gene expression"	"down"	"responders"	""	""	"hepatitis B virus"	""	"Twinrix"	"VO_0000113"	""	"responders vs poor responders"	"time of vaccination (first dose)"	"adults (25-83)"	"26742691"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26742691"	"8"	"206"	"TONSL"	"hipciof_gene_26742691_206.txt"	"hipciof_gene_complete_26742691_206.txt"
""	"20160707-hipciof_gene_26742691"	"2016.07.07"	"hipciof_gene_30"	"blood"	"TOP2A"	"gene expression"	"down"	"responders"	""	""	"hepatitis B virus"	""	"Twinrix"	"VO_0000113"	""	"responders vs poor responders"	"time of vaccination (first dose)"	"adults (25-83)"	"26742691"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26742691"	"8"	"206"	"TOP2A"	"hipciof_gene_26742691_206.txt"	"hipciof_gene_complete_26742691_206.txt"
""	"20160707-hipciof_gene_26742691"	"2016.07.07"	"hipciof_gene_30"	"blood"	"TP53I3"	"gene expression"	"down"	"responders"	""	""	"hepatitis B virus"	""	"Twinrix"	"VO_0000113"	""	"responders vs poor responders"	"time of vaccination (first dose)"	"adults (25-83)"	"26742691"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26742691"	"8"	"206"	"TP53I3"	"hipciof_gene_26742691_206.txt"	"hipciof_gene_complete_26742691_206.txt"
""	"20160707-hipciof_gene_26742691"	"2016.07.07"	"hipciof_gene_30"	"blood"	"TPCN2"	"gene expression"	"down"	"responders"	""	""	"hepatitis B virus"	""	"Twinrix"	"VO_0000113"	""	"responders vs poor responders"	"time of vaccination (first dose)"	"adults (25-83)"	"26742691"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26742691"	"8"	"206"	"TPCN2"	"hipciof_gene_26742691_206.txt"	"hipciof_gene_complete_26742691_206.txt"
""	"20160707-hipciof_gene_26742691"	"2016.07.07"	"hipciof_gene_30"	"blood"	"TPM1"	"gene expression"	"down"	"responders"	""	""	"hepatitis B virus"	""	"Twinrix"	"VO_0000113"	""	"responders vs poor responders"	"time of vaccination (first dose)"	"adults (25-83)"	"26742691"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26742691"	"8"	"206"	"TPM1"	"hipciof_gene_26742691_206.txt"	"hipciof_gene_complete_26742691_206.txt"
""	"20160707-hipciof_gene_26742691"	"2016.07.07"	"hipciof_gene_30"	"blood"	"TPMT"	"gene expression"	"down"	"responders"	""	""	"hepatitis B virus"	""	"Twinrix"	"VO_0000113"	""	"responders vs poor responders"	"time of vaccination (first dose)"	"adults (25-83)"	"26742691"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26742691"	"8"	"206"	"TPMT"	"hipciof_gene_26742691_206.txt"	"hipciof_gene_complete_26742691_206.txt"
""	"20160707-hipciof_gene_26742691"	"2016.07.07"	"hipciof_gene_30"	"blood"	"TPP1"	"gene expression"	"down"	"responders"	""	""	"hepatitis B virus"	""	"Twinrix"	"VO_0000113"	""	"responders vs poor responders"	"time of vaccination (first dose)"	"adults (25-83)"	"26742691"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26742691"	"8"	"206"	"TPP1"	"hipciof_gene_26742691_206.txt"	"hipciof_gene_complete_26742691_206.txt"
""	"20160707-hipciof_gene_26742691"	"2016.07.07"	"hipciof_gene_30"	"blood"	"TPPP"	"gene expression"	"down"	"responders"	""	""	"hepatitis B virus"	""	"Twinrix"	"VO_0000113"	""	"responders vs poor responders"	"time of vaccination (first dose)"	"adults (25-83)"	"26742691"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26742691"	"8"	"206"	"TPPP"	"hipciof_gene_26742691_206.txt"	"hipciof_gene_complete_26742691_206.txt"
""	"20160707-hipciof_gene_26742691"	"2016.07.07"	"hipciof_gene_30"	"blood"	"TPSAB1"	"gene expression"	"down"	"responders"	""	""	"hepatitis B virus"	""	"Twinrix"	"VO_0000113"	""	"responders vs poor responders"	"time of vaccination (first dose)"	"adults (25-83)"	"26742691"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26742691"	"8"	"206"	"TPSAB1"	"hipciof_gene_26742691_206.txt"	"hipciof_gene_complete_26742691_206.txt"
""	"20160707-hipciof_gene_26742691"	"2016.07.07"	"hipciof_gene_30"	"blood"	"TPSB2"	"gene expression"	"down"	"responders"	""	""	"hepatitis B virus"	""	"Twinrix"	"VO_0000113"	""	"responders vs poor responders"	"time of vaccination (first dose)"	"adults (25-83)"	"26742691"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26742691"	"8"	"206"	"TPSB2"	"hipciof_gene_26742691_206.txt"	"hipciof_gene_complete_26742691_206.txt"
""	"20160707-hipciof_gene_26742691"	"2016.07.07"	"hipciof_gene_30"	"blood"	"TPSD1"	"gene expression"	"down"	"responders"	""	""	"hepatitis B virus"	""	"Twinrix"	"VO_0000113"	""	"responders vs poor responders"	"time of vaccination (first dose)"	"adults (25-83)"	"26742691"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26742691"	"8"	"206"	"TPSD1"	"hipciof_gene_26742691_206.txt"	"hipciof_gene_complete_26742691_206.txt"
""	"20160707-hipciof_gene_26742691"	"2016.07.07"	"hipciof_gene_30"	"blood"	"TRIM14"	"gene expression"	"down"	"responders"	""	""	"hepatitis B virus"	""	"Twinrix"	"VO_0000113"	""	"responders vs poor responders"	"time of vaccination (first dose)"	"adults (25-83)"	"26742691"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26742691"	"8"	"206"	"TRIM14"	"hipciof_gene_26742691_206.txt"	"hipciof_gene_complete_26742691_206.txt"
""	"20160707-hipciof_gene_26742691"	"2016.07.07"	"hipciof_gene_30"	"blood"	"TRIM21"	"gene expression"	"down"	"responders"	""	""	"hepatitis B virus"	""	"Twinrix"	"VO_0000113"	""	"responders vs poor responders"	"time of vaccination (first dose)"	"adults (25-83)"	"26742691"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26742691"	"8"	"206"	"TRIM21"	"hipciof_gene_26742691_206.txt"	"hipciof_gene_complete_26742691_206.txt"
""	"20160707-hipciof_gene_26742691"	"2016.07.07"	"hipciof_gene_30"	"blood"	"TRIM50"	"gene expression"	"down"	"responders"	""	""	"hepatitis B virus"	""	"Twinrix"	"VO_0000113"	""	"responders vs poor responders"	"time of vaccination (first dose)"	"adults (25-83)"	"26742691"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26742691"	"8"	"206"	"TRIM50"	"hipciof_gene_26742691_206.txt"	"hipciof_gene_complete_26742691_206.txt"
""	"20160707-hipciof_gene_26742691"	"2016.07.07"	"hipciof_gene_30"	"blood"	"TRIM66"	"gene expression"	"down"	"responders"	""	""	"hepatitis B virus"	""	"Twinrix"	"VO_0000113"	""	"responders vs poor responders"	"time of vaccination (first dose)"	"adults (25-83)"	"26742691"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26742691"	"8"	"206"	"TRIM66"	"hipciof_gene_26742691_206.txt"	"hipciof_gene_complete_26742691_206.txt"
""	"20160707-hipciof_gene_26742691"	"2016.07.07"	"hipciof_gene_30"	"blood"	"TRIP10"	"gene expression"	"down"	"responders"	""	""	"hepatitis B virus"	""	"Twinrix"	"VO_0000113"	""	"responders vs poor responders"	"time of vaccination (first dose)"	"adults (25-83)"	"26742691"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26742691"	"8"	"206"	"TRIP10"	"hipciof_gene_26742691_206.txt"	"hipciof_gene_complete_26742691_206.txt"
""	"20160707-hipciof_gene_26742691"	"2016.07.07"	"hipciof_gene_30"	"blood"	"TROAP"	"gene expression"	"down"	"responders"	""	""	"hepatitis B virus"	""	"Twinrix"	"VO_0000113"	""	"responders vs poor responders"	"time of vaccination (first dose)"	"adults (25-83)"	"26742691"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26742691"	"8"	"206"	"TROAP"	"hipciof_gene_26742691_206.txt"	"hipciof_gene_complete_26742691_206.txt"
""	"20160707-hipciof_gene_26742691"	"2016.07.07"	"hipciof_gene_30"	"blood"	"RO60"	"gene expression"	"down"	"responders"	""	""	"hepatitis B virus"	""	"Twinrix"	"VO_0000113"	""	"responders vs poor responders"	"time of vaccination (first dose)"	"adults (25-83)"	"26742691"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26742691"	"8"	"206"	"TROVE2"	"hipciof_gene_26742691_206.txt"	"hipciof_gene_complete_26742691_206.txt"
""	"20160707-hipciof_gene_26742691"	"2016.07.07"	"hipciof_gene_30"	"blood"	"TRPM2"	"gene expression"	"down"	"responders"	""	""	"hepatitis B virus"	""	"Twinrix"	"VO_0000113"	""	"responders vs poor responders"	"time of vaccination (first dose)"	"adults (25-83)"	"26742691"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26742691"	"8"	"206"	"TRPM2"	"hipciof_gene_26742691_206.txt"	"hipciof_gene_complete_26742691_206.txt"
""	"20160707-hipciof_gene_26742691"	"2016.07.07"	"hipciof_gene_30"	"blood"	"TSHZ3"	"gene expression"	"down"	"responders"	""	""	"hepatitis B virus"	""	"Twinrix"	"VO_0000113"	""	"responders vs poor responders"	"time of vaccination (first dose)"	"adults (25-83)"	"26742691"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26742691"	"8"	"206"	"TSHZ3"	"hipciof_gene_26742691_206.txt"	"hipciof_gene_complete_26742691_206.txt"
""	"20160707-hipciof_gene_26742691"	"2016.07.07"	"hipciof_gene_30"	"blood"	"TTLL3"	"gene expression"	"down"	"responders"	""	""	"hepatitis B virus"	""	"Twinrix"	"VO_0000113"	""	"responders vs poor responders"	"time of vaccination (first dose)"	"adults (25-83)"	"26742691"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26742691"	"8"	"206"	"TTLL3"	"hipciof_gene_26742691_206.txt"	"hipciof_gene_complete_26742691_206.txt"
""	"20160707-hipciof_gene_26742691"	"2016.07.07"	"hipciof_gene_30"	"blood"	"ARPC4-TTLL3"	"gene expression"	"down"	"responders"	""	""	"hepatitis B virus"	""	"Twinrix"	"VO_0000113"	""	"responders vs poor responders"	"time of vaccination (first dose)"	"adults (25-83)"	"26742691"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26742691"	"8"	"206"	"ARPC4-TTLL3"	"hipciof_gene_26742691_206.txt"	"hipciof_gene_complete_26742691_206.txt"
""	"20160707-hipciof_gene_26742691"	"2016.07.07"	"hipciof_gene_30"	"blood"	"TTTY1"	"gene expression"	"down"	"responders"	""	""	"hepatitis B virus"	""	"Twinrix"	"VO_0000113"	""	"responders vs poor responders"	"time of vaccination (first dose)"	"adults (25-83)"	"26742691"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26742691"	"8"	"206"	"TTTY1"	"hipciof_gene_26742691_206.txt"	"hipciof_gene_complete_26742691_206.txt"
""	"20160707-hipciof_gene_26742691"	"2016.07.07"	"hipciof_gene_30"	"blood"	"TTTY1B"	"gene expression"	"down"	"responders"	""	""	"hepatitis B virus"	""	"Twinrix"	"VO_0000113"	""	"responders vs poor responders"	"time of vaccination (first dose)"	"adults (25-83)"	"26742691"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26742691"	"8"	"206"	"TTTY1B"	"hipciof_gene_26742691_206.txt"	"hipciof_gene_complete_26742691_206.txt"
""	"20160707-hipciof_gene_26742691"	"2016.07.07"	"hipciof_gene_30"	"blood"	"TTTY10"	"gene expression"	"down"	"responders"	""	""	"hepatitis B virus"	""	"Twinrix"	"VO_0000113"	""	"responders vs poor responders"	"time of vaccination (first dose)"	"adults (25-83)"	"26742691"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26742691"	"8"	"206"	"TTTY10"	"hipciof_gene_26742691_206.txt"	"hipciof_gene_complete_26742691_206.txt"
""	"20160707-hipciof_gene_26742691"	"2016.07.07"	"hipciof_gene_30"	"blood"	"TTTY2"	"gene expression"	"down"	"responders"	""	""	"hepatitis B virus"	""	"Twinrix"	"VO_0000113"	""	"responders vs poor responders"	"time of vaccination (first dose)"	"adults (25-83)"	"26742691"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26742691"	"8"	"206"	"TTTY2"	"hipciof_gene_26742691_206.txt"	"hipciof_gene_complete_26742691_206.txt"
""	"20160707-hipciof_gene_26742691"	"2016.07.07"	"hipciof_gene_30"	"blood"	"TTTY2B"	"gene expression"	"down"	"responders"	""	""	"hepatitis B virus"	""	"Twinrix"	"VO_0000113"	""	"responders vs poor responders"	"time of vaccination (first dose)"	"adults (25-83)"	"26742691"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26742691"	"8"	"206"	"TTTY2B"	"hipciof_gene_26742691_206.txt"	"hipciof_gene_complete_26742691_206.txt"
""	"20160707-hipciof_gene_26742691"	"2016.07.07"	"hipciof_gene_30"	"blood"	"TTTY20"	"gene expression"	"down"	"responders"	""	""	"hepatitis B virus"	""	"Twinrix"	"VO_0000113"	""	"responders vs poor responders"	"time of vaccination (first dose)"	"adults (25-83)"	"26742691"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26742691"	"8"	"206"	"TTTY20"	"hipciof_gene_26742691_206.txt"	"hipciof_gene_complete_26742691_206.txt"
