""	"submission_name"	"submission_date"	"template_name"	"tissue_type"	"response_agent"	"response_behavior_type"	"response_behavior"	"subgroup"	"time_point"	"time_point_units"	"target_pathogen"	"vaccine_year"	"exposure_material_text"	"additional_exposure_material"	"comparison"	"baseline_time"	"cohort"	"publication_reference"	"publication_year"	"signature_source"	"comments"	"publication_reference_url"	"age_group"	"age_min"	"age_max"	"age_units"	"subObsID"	"uniqObsID"	"response_agent_original"	"exposure_material_1"	"exposure_material_2"	"signature_file"	"complete_signature_file"
""	"20090210-hipciof_gene_19047440"	"2009.02.10"	"hipciof_gene_3"	"peripheral blood mononuclear cell"	"PML"	"gene expression"	"up"	"none"	"10"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"10d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"5"	"33"	"PML"	"VO_0000121"	"VO_0003139"	"hipciof_gene_19047440_33.txt"	"hipciof_gene_complete_19047440_33.txt"
""	"20090210-hipciof_gene_19047440"	"2009.02.10"	"hipciof_gene_3"	"peripheral blood mononuclear cell"	"SHISA5"	"gene expression"	"up"	"none"	"10"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"10d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"5"	"33"	"SCOTIN"	"VO_0000121"	"VO_0003139"	"hipciof_gene_19047440_33.txt"	"hipciof_gene_complete_19047440_33.txt"
""	"20090210-hipciof_gene_19047440"	"2009.02.10"	"hipciof_gene_3"	"peripheral blood mononuclear cell"	"PLAC8"	"gene expression"	"up"	"none"	"10"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"10d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"5"	"33"	"PLAC8"	"VO_0000121"	"VO_0003139"	"hipciof_gene_19047440_33.txt"	"hipciof_gene_complete_19047440_33.txt"
""	"20090210-hipciof_gene_19047440"	"2009.02.10"	"hipciof_gene_3"	"peripheral blood mononuclear cell"	"GCH1"	"gene expression"	"up"	"none"	"10"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"10d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"5"	"33"	"GCH1"	"VO_0000121"	"VO_0003139"	"hipciof_gene_19047440_33.txt"	"hipciof_gene_complete_19047440_33.txt"
""	"20090210-hipciof_gene_19047440"	"2009.02.10"	"hipciof_gene_3"	"peripheral blood mononuclear cell"	"RGS12"	"gene expression"	"up"	"none"	"10"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"10d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"5"	"33"	"RGS12"	"VO_0000121"	"VO_0003139"	"hipciof_gene_19047440_33.txt"	"hipciof_gene_complete_19047440_33.txt"
""	"20090210-hipciof_gene_19047440"	"2009.02.10"	"hipciof_gene_3"	"peripheral blood mononuclear cell"	"LHFPL2"	"gene expression"	"up"	"none"	"10"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"10d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"5"	"33"	"LHFPL2"	"VO_0000121"	"VO_0003139"	"hipciof_gene_19047440_33.txt"	"hipciof_gene_complete_19047440_33.txt"
""	"20090210-hipciof_gene_19047440"	"2009.02.10"	"hipciof_gene_3"	"peripheral blood mononuclear cell"	"TMEM62"	"gene expression"	"up"	"none"	"10"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"10d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"5"	"33"	"TMEM62"	"VO_0000121"	"VO_0003139"	"hipciof_gene_19047440_33.txt"	"hipciof_gene_complete_19047440_33.txt"
""	"20090210-hipciof_gene_19047440"	"2009.02.10"	"hipciof_gene_3"	"peripheral blood mononuclear cell"	"GBP2"	"gene expression"	"up"	"none"	"10"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"10d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"5"	"33"	"GBP2"	"VO_0000121"	"VO_0003139"	"hipciof_gene_19047440_33.txt"	"hipciof_gene_complete_19047440_33.txt"
""	"20090210-hipciof_gene_19047440"	"2009.02.10"	"hipciof_gene_3"	"peripheral blood mononuclear cell"	"UBE2S"	"gene expression"	"up"	"none"	"10"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"10d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"5"	"33"	"UBE2S"	"VO_0000121"	"VO_0003139"	"hipciof_gene_19047440_33.txt"	"hipciof_gene_complete_19047440_33.txt"
""	"20090210-hipciof_gene_19047440"	"2009.02.10"	"hipciof_gene_3"	"peripheral blood mononuclear cell"	"IDH2"	"gene expression"	"up"	"none"	"10"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"10d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"5"	"33"	"IDH2"	"VO_0000121"	"VO_0003139"	"hipciof_gene_19047440_33.txt"	"hipciof_gene_complete_19047440_33.txt"
""	"20090210-hipciof_gene_19047440"	"2009.02.10"	"hipciof_gene_3"	"peripheral blood mononuclear cell"	"SAT1"	"gene expression"	"up"	"none"	"10"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"10d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"5"	"33"	"SAT1"	"VO_0000121"	"VO_0003139"	"hipciof_gene_19047440_33.txt"	"hipciof_gene_complete_19047440_33.txt"
""	"20090210-hipciof_gene_19047440"	"2009.02.10"	"hipciof_gene_3"	"peripheral blood mononuclear cell"	"TRIM38"	"gene expression"	"up"	"none"	"10"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"10d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"5"	"33"	"TRIM38"	"VO_0000121"	"VO_0003139"	"hipciof_gene_19047440_33.txt"	"hipciof_gene_complete_19047440_33.txt"
""	"20090210-hipciof_gene_19047440"	"2009.02.10"	"hipciof_gene_3"	"peripheral blood mononuclear cell"	"MAD2L1BP"	"gene expression"	"up"	"none"	"10"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"10d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"5"	"33"	"MAD2L1BP"	"VO_0000121"	"VO_0003139"	"hipciof_gene_19047440_33.txt"	"hipciof_gene_complete_19047440_33.txt"
""	"20090210-hipciof_gene_19047440"	"2009.02.10"	"hipciof_gene_3"	"peripheral blood mononuclear cell"	"APOBEC3F"	"gene expression"	"up"	"none"	"10"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"10d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"5"	"33"	"APOBEC3F"	"VO_0000121"	"VO_0003139"	"hipciof_gene_19047440_33.txt"	"hipciof_gene_complete_19047440_33.txt"
""	"20090210-hipciof_gene_19047440"	"2009.02.10"	"hipciof_gene_3"	"peripheral blood mononuclear cell"	"BTN3A1"	"gene expression"	"up"	"none"	"10"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"10d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"5"	"33"	"BTN3A1"	"VO_0000121"	"VO_0003139"	"hipciof_gene_19047440_33.txt"	"hipciof_gene_complete_19047440_33.txt"
""	"20090210-hipciof_gene_19047440"	"2009.02.10"	"hipciof_gene_3"	"peripheral blood mononuclear cell"	"SNTB1"	"gene expression"	"up"	"none"	"10"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"10d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"5"	"33"	"SNTB1"	"VO_0000121"	"VO_0003139"	"hipciof_gene_19047440_33.txt"	"hipciof_gene_complete_19047440_33.txt"
""	"20090210-hipciof_gene_19047440"	"2009.02.10"	"hipciof_gene_3"	"peripheral blood mononuclear cell"	"ASPRV1"	"gene expression"	"up"	"none"	"10"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"10d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"5"	"33"	"FLJ25084"	"VO_0000121"	"VO_0003139"	"hipciof_gene_19047440_33.txt"	"hipciof_gene_complete_19047440_33.txt"
""	"20090210-hipciof_gene_19047440"	"2009.02.10"	"hipciof_gene_3"	"peripheral blood mononuclear cell"	"AP5B1"	"gene expression"	"up"	"none"	"10"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"10d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"5"	"33"	"AP5B1"	"VO_0000121"	"VO_0003139"	"hipciof_gene_19047440_33.txt"	"hipciof_gene_complete_19047440_33.txt"
""	"20090210-hipciof_gene_19047440"	"2009.02.10"	"hipciof_gene_3"	"peripheral blood mononuclear cell"	"CUL1"	"gene expression"	"up"	"none"	"10"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"10d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"5"	"33"	"CUL1"	"VO_0000121"	"VO_0003139"	"hipciof_gene_19047440_33.txt"	"hipciof_gene_complete_19047440_33.txt"
""	"20090210-hipciof_gene_19047440"	"2009.02.10"	"hipciof_gene_3"	"peripheral blood mononuclear cell"	"SRBD1"	"gene expression"	"up"	"none"	"10"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"10d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"5"	"33"	"SRBD1"	"VO_0000121"	"VO_0003139"	"hipciof_gene_19047440_33.txt"	"hipciof_gene_complete_19047440_33.txt"
""	"20090210-hipciof_gene_19047440"	"2009.02.10"	"hipciof_gene_3"	"peripheral blood mononuclear cell"	"UBA7"	"gene expression"	"up"	"none"	"10"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"10d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"5"	"33"	"UBA7"	"VO_0000121"	"VO_0003139"	"hipciof_gene_19047440_33.txt"	"hipciof_gene_complete_19047440_33.txt"
""	"20090210-hipciof_gene_19047440"	"2009.02.10"	"hipciof_gene_3"	"peripheral blood mononuclear cell"	"CASP1"	"gene expression"	"up"	"none"	"10"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"10d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"5"	"33"	"CASP1"	"VO_0000121"	"VO_0003139"	"hipciof_gene_19047440_33.txt"	"hipciof_gene_complete_19047440_33.txt"
""	"20090210-hipciof_gene_19047440"	"2009.02.10"	"hipciof_gene_3"	"peripheral blood mononuclear cell"	"GADD45B"	"gene expression"	"up"	"none"	"10"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"10d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"5"	"33"	"GADD45B"	"VO_0000121"	"VO_0003139"	"hipciof_gene_19047440_33.txt"	"hipciof_gene_complete_19047440_33.txt"
""	"20090210-hipciof_gene_19047440"	"2009.02.10"	"hipciof_gene_3"	"peripheral blood mononuclear cell"	"NAGA"	"gene expression"	"up"	"none"	"10"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"10d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"5"	"33"	"NAGA"	"VO_0000121"	"VO_0003139"	"hipciof_gene_19047440_33.txt"	"hipciof_gene_complete_19047440_33.txt"
""	"20090210-hipciof_gene_19047440"	"2009.02.10"	"hipciof_gene_3"	"peripheral blood mononuclear cell"	"FLVCR2"	"gene expression"	"up"	"none"	"10"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"10d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"5"	"33"	"FLVCR2"	"VO_0000121"	"VO_0003139"	"hipciof_gene_19047440_33.txt"	"hipciof_gene_complete_19047440_33.txt"
""	"20090210-hipciof_gene_19047440"	"2009.02.10"	"hipciof_gene_3"	"peripheral blood mononuclear cell"	"PCK2"	"gene expression"	"up"	"none"	"10"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"10d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"5"	"33"	"PCK2"	"VO_0000121"	"VO_0003139"	"hipciof_gene_19047440_33.txt"	"hipciof_gene_complete_19047440_33.txt"
""	"20090210-hipciof_gene_19047440"	"2009.02.10"	"hipciof_gene_3"	"peripheral blood mononuclear cell"	"ACTA2"	"gene expression"	"up"	"none"	"10"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"10d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"5"	"33"	"ACTA2"	"VO_0000121"	"VO_0003139"	"hipciof_gene_19047440_33.txt"	"hipciof_gene_complete_19047440_33.txt"
""	"20090210-hipciof_gene_19047440"	"2009.02.10"	"hipciof_gene_3"	"peripheral blood mononuclear cell"	"ACOT9"	"gene expression"	"up"	"none"	"10"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"10d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"5"	"33"	"ACOT9"	"VO_0000121"	"VO_0003139"	"hipciof_gene_19047440_33.txt"	"hipciof_gene_complete_19047440_33.txt"
""	"20090210-hipciof_gene_19047440"	"2009.02.10"	"hipciof_gene_3"	"peripheral blood mononuclear cell"	"SOCS1"	"gene expression"	"up"	"none"	"10"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"10d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"5"	"33"	"SOCS1"	"VO_0000121"	"VO_0003139"	"hipciof_gene_19047440_33.txt"	"hipciof_gene_complete_19047440_33.txt"
""	"20090210-hipciof_gene_19047440"	"2009.02.10"	"hipciof_gene_3"	"peripheral blood mononuclear cell"	"SUSD1"	"gene expression"	"up"	"none"	"10"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"10d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"5"	"33"	"SUSD1"	"VO_0000121"	"VO_0003139"	"hipciof_gene_19047440_33.txt"	"hipciof_gene_complete_19047440_33.txt"
""	"20090210-hipciof_gene_19047440"	"2009.02.10"	"hipciof_gene_3"	"peripheral blood mononuclear cell"	"ADA"	"gene expression"	"up"	"none"	"10"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"10d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"5"	"33"	"ADA"	"VO_0000121"	"VO_0003139"	"hipciof_gene_19047440_33.txt"	"hipciof_gene_complete_19047440_33.txt"
""	"20090210-hipciof_gene_19047440"	"2009.02.10"	"hipciof_gene_3"	"peripheral blood mononuclear cell"	"IL15"	"gene expression"	"up"	"none"	"10"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"10d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"5"	"33"	"IL15"	"VO_0000121"	"VO_0003139"	"hipciof_gene_19047440_33.txt"	"hipciof_gene_complete_19047440_33.txt"
""	"20090210-hipciof_gene_19047440"	"2009.02.10"	"hipciof_gene_3"	"peripheral blood mononuclear cell"	"SIL1"	"gene expression"	"up"	"none"	"10"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"10d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"5"	"33"	"SIL1"	"VO_0000121"	"VO_0003139"	"hipciof_gene_19047440_33.txt"	"hipciof_gene_complete_19047440_33.txt"
""	"20090210-hipciof_gene_19047440"	"2009.02.10"	"hipciof_gene_3"	"peripheral blood mononuclear cell"	"FAM8A1"	"gene expression"	"up"	"none"	"10"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"10d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"5"	"33"	"FAM8A1"	"VO_0000121"	"VO_0003139"	"hipciof_gene_19047440_33.txt"	"hipciof_gene_complete_19047440_33.txt"
""	"20090210-hipciof_gene_19047440"	"2009.02.10"	"hipciof_gene_3"	"peripheral blood mononuclear cell"	"MT1F"	"gene expression"	"up"	"none"	"10"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"10d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"5"	"33"	"MT1F"	"VO_0000121"	"VO_0003139"	"hipciof_gene_19047440_33.txt"	"hipciof_gene_complete_19047440_33.txt"
""	"20090210-hipciof_gene_19047440"	"2009.02.10"	"hipciof_gene_3"	"peripheral blood mononuclear cell"	"RNF135"	"gene expression"	"up"	"none"	"10"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"10d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"5"	"33"	"RNF135"	"VO_0000121"	"VO_0003139"	"hipciof_gene_19047440_33.txt"	"hipciof_gene_complete_19047440_33.txt"
""	"20090210-hipciof_gene_19047440"	"2009.02.10"	"hipciof_gene_3"	"peripheral blood mononuclear cell"	"HLA-A"	"gene expression"	"up"	"none"	"10"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"10d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"5"	"33"	"HLA-A"	"VO_0000121"	"VO_0003139"	"hipciof_gene_19047440_33.txt"	"hipciof_gene_complete_19047440_33.txt"
""	"20090210-hipciof_gene_19047440"	"2009.02.10"	"hipciof_gene_3"	"peripheral blood mononuclear cell"	"GNGT2"	"gene expression"	"up"	"none"	"10"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"10d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"5"	"33"	"GNGT2"	"VO_0000121"	"VO_0003139"	"hipciof_gene_19047440_33.txt"	"hipciof_gene_complete_19047440_33.txt"
""	"20090210-hipciof_gene_19047440"	"2009.02.10"	"hipciof_gene_3"	"peripheral blood mononuclear cell"	"ANKRD22"	"gene expression"	"up"	"none"	"10"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"10d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"5"	"33"	"ANKRD22"	"VO_0000121"	"VO_0003139"	"hipciof_gene_19047440_33.txt"	"hipciof_gene_complete_19047440_33.txt"
""	"20090210-hipciof_gene_19047440"	"2009.02.10"	"hipciof_gene_3"	"peripheral blood mononuclear cell"	"RAB8A"	"gene expression"	"up"	"none"	"10"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"10d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"5"	"33"	"RAB8A"	"VO_0000121"	"VO_0003139"	"hipciof_gene_19047440_33.txt"	"hipciof_gene_complete_19047440_33.txt"
""	"20090210-hipciof_gene_19047440"	"2009.02.10"	"hipciof_gene_3"	"peripheral blood mononuclear cell"	"NMI"	"gene expression"	"up"	"none"	"10"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"10d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"5"	"33"	"NMI"	"VO_0000121"	"VO_0003139"	"hipciof_gene_19047440_33.txt"	"hipciof_gene_complete_19047440_33.txt"
""	"20090210-hipciof_gene_19047440"	"2009.02.10"	"hipciof_gene_3"	"peripheral blood mononuclear cell"	"RIPK3"	"gene expression"	"up"	"none"	"10"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"10d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"5"	"33"	"RIPK3"	"VO_0000121"	"VO_0003139"	"hipciof_gene_19047440_33.txt"	"hipciof_gene_complete_19047440_33.txt"
""	"20090210-hipciof_gene_19047440"	"2009.02.10"	"hipciof_gene_3"	"peripheral blood mononuclear cell"	"APOL3"	"gene expression"	"up"	"none"	"10"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"10d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"5"	"33"	"APOL3"	"VO_0000121"	"VO_0003139"	"hipciof_gene_19047440_33.txt"	"hipciof_gene_complete_19047440_33.txt"
""	"20090210-hipciof_gene_19047440"	"2009.02.10"	"hipciof_gene_3"	"peripheral blood mononuclear cell"	"NPC2"	"gene expression"	"up"	"none"	"10"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"10d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"5"	"33"	"NPC2"	"VO_0000121"	"VO_0003139"	"hipciof_gene_19047440_33.txt"	"hipciof_gene_complete_19047440_33.txt"
""	"20090210-hipciof_gene_19047440"	"2009.02.10"	"hipciof_gene_3"	"peripheral blood mononuclear cell"	"NAPA"	"gene expression"	"up"	"none"	"10"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"10d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"5"	"33"	"NAPA"	"VO_0000121"	"VO_0003139"	"hipciof_gene_19047440_33.txt"	"hipciof_gene_complete_19047440_33.txt"
""	"20090210-hipciof_gene_19047440"	"2009.02.10"	"hipciof_gene_3"	"peripheral blood mononuclear cell"	"NUSAP1"	"gene expression"	"up"	"none"	"10"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"10d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"5"	"33"	"NUSAP1"	"VO_0000121"	"VO_0003139"	"hipciof_gene_19047440_33.txt"	"hipciof_gene_complete_19047440_33.txt"
""	"20090210-hipciof_gene_19047440"	"2009.02.10"	"hipciof_gene_3"	"peripheral blood mononuclear cell"	"MCM4"	"gene expression"	"up"	"none"	"10"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"10d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"5"	"33"	"MCM4"	"VO_0000121"	"VO_0003139"	"hipciof_gene_19047440_33.txt"	"hipciof_gene_complete_19047440_33.txt"
""	"20090210-hipciof_gene_19047440"	"2009.02.10"	"hipciof_gene_3"	"peripheral blood mononuclear cell"	"ACOT7"	"gene expression"	"up"	"none"	"10"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"10d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"5"	"33"	"ACOT7"	"VO_0000121"	"VO_0003139"	"hipciof_gene_19047440_33.txt"	"hipciof_gene_complete_19047440_33.txt"
""	"20090210-hipciof_gene_19047440"	"2009.02.10"	"hipciof_gene_3"	"peripheral blood mononuclear cell"	"TYMS"	"gene expression"	"up"	"none"	"10"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"10d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"5"	"33"	"TYMS"	"VO_0000121"	"VO_0003139"	"hipciof_gene_19047440_33.txt"	"hipciof_gene_complete_19047440_33.txt"
