""	"submission_name"	"submission_date"	"template_name"	"tissue_type"	"response_agent"	"response_behavior_type"	"response_behavior"	"subgroup"	"time_point"	"time_point_units"	"vaccine_year"	"exposure_material_text"	"additional_exposure_material"	"comparison"	"baseline_time"	"cohort"	"publication_reference"	"publication_year"	"signature_source"	"comment"	"publication_reference_url"	"subObsID"	"uniqObsID"	"response_agent_original"	"exposure_material_1"	"exposure_material_2"	"target_pathogen_1"	"target_pathogen_2"	"signature_file"	"complete_signature_file"
""	"20071012-hipciof_gene_17651872"	"2007.10.12"	"hipciof_gene_18"	"peripheral blood mononuclear cell"	"CUTA"	"gene expression"	"down"	"none"	"4 to 7"	"Days"	""	"YF-Vax"	""	"(4-7)d-0d"	"time of vaccination (first dose)"	"adults (18-40)"	"17651872"	"2007"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"8"	"119"	"CUTA"	"VO_0004808"	"VO_0000121"	"vaccinia virus"	"yellow fever virus 17D"	"hipciof_gene_17651872_119.txt"	"hipciof_gene_complete_17651872_119.txt"
""	"20071012-hipciof_gene_17651872"	"2007.10.12"	"hipciof_gene_18"	"peripheral blood mononuclear cell"	"RPS27A"	"gene expression"	"down"	"none"	"4 to 7"	"Days"	""	"YF-Vax"	""	"(4-7)d-0d"	"time of vaccination (first dose)"	"adults (18-40)"	"17651872"	"2007"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"8"	"119"	"RPS27A"	"VO_0004808"	"VO_0000121"	"vaccinia virus"	"yellow fever virus 17D"	"hipciof_gene_17651872_119.txt"	"hipciof_gene_complete_17651872_119.txt"
""	"20071012-hipciof_gene_17651872"	"2007.10.12"	"hipciof_gene_18"	"peripheral blood mononuclear cell"	"DBP"	"gene expression"	"down"	"none"	"4 to 7"	"Days"	""	"YF-Vax"	""	"(4-7)d-0d"	"time of vaccination (first dose)"	"adults (18-40)"	"17651872"	"2007"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"8"	"119"	"DBP"	"VO_0004808"	"VO_0000121"	"vaccinia virus"	"yellow fever virus 17D"	"hipciof_gene_17651872_119.txt"	"hipciof_gene_complete_17651872_119.txt"
""	"20071012-hipciof_gene_17651872"	"2007.10.12"	"hipciof_gene_18"	"peripheral blood mononuclear cell"	"ITGA6"	"gene expression"	"down"	"none"	"4 to 7"	"Days"	""	"YF-Vax"	""	"(4-7)d-0d"	"time of vaccination (first dose)"	"adults (18-40)"	"17651872"	"2007"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"8"	"119"	"ITGA6"	"VO_0004808"	"VO_0000121"	"vaccinia virus"	"yellow fever virus 17D"	"hipciof_gene_17651872_119.txt"	"hipciof_gene_complete_17651872_119.txt"
""	"20071012-hipciof_gene_17651872"	"2007.10.12"	"hipciof_gene_18"	"peripheral blood mononuclear cell"	"CTU1"	"gene expression"	"down"	"none"	"4 to 7"	"Days"	""	"YF-Vax"	""	"(4-7)d-0d"	"time of vaccination (first dose)"	"adults (18-40)"	"17651872"	"2007"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"8"	"119"	"CTU1"	"VO_0004808"	"VO_0000121"	"vaccinia virus"	"yellow fever virus 17D"	"hipciof_gene_17651872_119.txt"	"hipciof_gene_complete_17651872_119.txt"
""	"20071012-hipciof_gene_17651872"	"2007.10.12"	"hipciof_gene_18"	"peripheral blood mononuclear cell"	"FOXC1"	"gene expression"	"down"	"none"	"4 to 7"	"Days"	""	"YF-Vax"	""	"(4-7)d-0d"	"time of vaccination (first dose)"	"adults (18-40)"	"17651872"	"2007"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"8"	"119"	"FOXC1"	"VO_0004808"	"VO_0000121"	"vaccinia virus"	"yellow fever virus 17D"	"hipciof_gene_17651872_119.txt"	"hipciof_gene_complete_17651872_119.txt"
""	"20071012-hipciof_gene_17651872"	"2007.10.12"	"hipciof_gene_18"	"peripheral blood mononuclear cell"	"BCR"	"gene expression"	"down"	"none"	"4 to 7"	"Days"	""	"YF-Vax"	""	"(4-7)d-0d"	"time of vaccination (first dose)"	"adults (18-40)"	"17651872"	"2007"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"8"	"119"	"BCR"	"VO_0004808"	"VO_0000121"	"vaccinia virus"	"yellow fever virus 17D"	"hipciof_gene_17651872_119.txt"	"hipciof_gene_complete_17651872_119.txt"
""	"20071012-hipciof_gene_17651872"	"2007.10.12"	"hipciof_gene_18"	"peripheral blood mononuclear cell"	"AKR7A2"	"gene expression"	"down"	"none"	"4 to 7"	"Days"	""	"YF-Vax"	""	"(4-7)d-0d"	"time of vaccination (first dose)"	"adults (18-40)"	"17651872"	"2007"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"8"	"119"	"AKR7A2"	"VO_0004808"	"VO_0000121"	"vaccinia virus"	"yellow fever virus 17D"	"hipciof_gene_17651872_119.txt"	"hipciof_gene_complete_17651872_119.txt"
""	"20071012-hipciof_gene_17651872"	"2007.10.12"	"hipciof_gene_18"	"peripheral blood mononuclear cell"	"SNRNP200"	"gene expression"	"down"	"none"	"4 to 7"	"Days"	""	"YF-Vax"	""	"(4-7)d-0d"	"time of vaccination (first dose)"	"adults (18-40)"	"17651872"	"2007"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"8"	"119"	"ASCC3L1"	"VO_0004808"	"VO_0000121"	"vaccinia virus"	"yellow fever virus 17D"	"hipciof_gene_17651872_119.txt"	"hipciof_gene_complete_17651872_119.txt"
""	"20071012-hipciof_gene_17651872"	"2007.10.12"	"hipciof_gene_18"	"peripheral blood mononuclear cell"	"RPL23AP82"	"gene expression"	"down"	"none"	"4 to 7"	"Days"	""	"YF-Vax"	""	"(4-7)d-0d"	"time of vaccination (first dose)"	"adults (18-40)"	"17651872"	"2007"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"8"	"119"	"MGC70863"	"VO_0004808"	"VO_0000121"	"vaccinia virus"	"yellow fever virus 17D"	"hipciof_gene_17651872_119.txt"	"hipciof_gene_complete_17651872_119.txt"
""	"20071012-hipciof_gene_17651872"	"2007.10.12"	"hipciof_gene_18"	"peripheral blood mononuclear cell"	"SNHG29"	"gene expression"	"down"	"none"	"4 to 7"	"Days"	""	"YF-Vax"	""	"(4-7)d-0d"	"time of vaccination (first dose)"	"adults (18-40)"	"17651872"	"2007"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"8"	"119"	"LRRC75A-AS1"	"VO_0004808"	"VO_0000121"	"vaccinia virus"	"yellow fever virus 17D"	"hipciof_gene_17651872_119.txt"	"hipciof_gene_complete_17651872_119.txt"
""	"20071012-hipciof_gene_17651872"	"2007.10.12"	"hipciof_gene_18"	"peripheral blood mononuclear cell"	"RACK1"	"gene expression"	"down"	"none"	"4 to 7"	"Days"	""	"YF-Vax"	""	"(4-7)d-0d"	"time of vaccination (first dose)"	"adults (18-40)"	"17651872"	"2007"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"8"	"119"	"RACK1"	"VO_0004808"	"VO_0000121"	"vaccinia virus"	"yellow fever virus 17D"	"hipciof_gene_17651872_119.txt"	"hipciof_gene_complete_17651872_119.txt"
""	"20071012-hipciof_gene_17651872"	"2007.10.12"	"hipciof_gene_18"	"peripheral blood mononuclear cell"	"ALDH16A1"	"gene expression"	"down"	"none"	"4 to 7"	"Days"	""	"YF-Vax"	""	"(4-7)d-0d"	"time of vaccination (first dose)"	"adults (18-40)"	"17651872"	"2007"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"8"	"119"	"ALDH16A1"	"VO_0004808"	"VO_0000121"	"vaccinia virus"	"yellow fever virus 17D"	"hipciof_gene_17651872_119.txt"	"hipciof_gene_complete_17651872_119.txt"
""	"20071012-hipciof_gene_17651872"	"2007.10.12"	"hipciof_gene_18"	"peripheral blood mononuclear cell"	"PPP1R12C"	"gene expression"	"down"	"none"	"4 to 7"	"Days"	""	"YF-Vax"	""	"(4-7)d-0d"	"time of vaccination (first dose)"	"adults (18-40)"	"17651872"	"2007"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"8"	"119"	"PPP1R12C"	"VO_0004808"	"VO_0000121"	"vaccinia virus"	"yellow fever virus 17D"	"hipciof_gene_17651872_119.txt"	"hipciof_gene_complete_17651872_119.txt"
""	"20071012-hipciof_gene_17651872"	"2007.10.12"	"hipciof_gene_18"	"peripheral blood mononuclear cell"	"RPL5"	"gene expression"	"down"	"none"	"4 to 7"	"Days"	""	"YF-Vax"	""	"(4-7)d-0d"	"time of vaccination (first dose)"	"adults (18-40)"	"17651872"	"2007"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"8"	"119"	"RPL5"	"VO_0004808"	"VO_0000121"	"vaccinia virus"	"yellow fever virus 17D"	"hipciof_gene_17651872_119.txt"	"hipciof_gene_complete_17651872_119.txt"
""	"20071012-hipciof_gene_17651872"	"2007.10.12"	"hipciof_gene_18"	"peripheral blood mononuclear cell"	"YY1AP1"	"gene expression"	"down"	"none"	"4 to 7"	"Days"	""	"YF-Vax"	""	"(4-7)d-0d"	"time of vaccination (first dose)"	"adults (18-40)"	"17651872"	"2007"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"8"	"119"	"HCCA2"	"VO_0004808"	"VO_0000121"	"vaccinia virus"	"yellow fever virus 17D"	"hipciof_gene_17651872_119.txt"	"hipciof_gene_complete_17651872_119.txt"
""	"20071012-hipciof_gene_17651872"	"2007.10.12"	"hipciof_gene_18"	"peripheral blood mononuclear cell"	"CYTH4"	"gene expression"	"down"	"none"	"4 to 7"	"Days"	""	"YF-Vax"	""	"(4-7)d-0d"	"time of vaccination (first dose)"	"adults (18-40)"	"17651872"	"2007"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"8"	"119"	"PSCD4"	"VO_0004808"	"VO_0000121"	"vaccinia virus"	"yellow fever virus 17D"	"hipciof_gene_17651872_119.txt"	"hipciof_gene_complete_17651872_119.txt"
""	"20071012-hipciof_gene_17651872"	"2007.10.12"	"hipciof_gene_18"	"peripheral blood mononuclear cell"	"DENND4B"	"gene expression"	"down"	"none"	"4 to 7"	"Days"	""	"YF-Vax"	""	"(4-7)d-0d"	"time of vaccination (first dose)"	"adults (18-40)"	"17651872"	"2007"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"8"	"119"	"DENND4B"	"VO_0004808"	"VO_0000121"	"vaccinia virus"	"yellow fever virus 17D"	"hipciof_gene_17651872_119.txt"	"hipciof_gene_complete_17651872_119.txt"
""	"20071012-hipciof_gene_17651872"	"2007.10.12"	"hipciof_gene_18"	"peripheral blood mononuclear cell"	"DUOXA2"	"gene expression"	"down"	"none"	"4 to 7"	"Days"	""	"YF-Vax"	""	"(4-7)d-0d"	"time of vaccination (first dose)"	"adults (18-40)"	"17651872"	"2007"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"8"	"119"	"DUOXA2"	"VO_0004808"	"VO_0000121"	"vaccinia virus"	"yellow fever virus 17D"	"hipciof_gene_17651872_119.txt"	"hipciof_gene_complete_17651872_119.txt"
""	"20071012-hipciof_gene_17651872"	"2007.10.12"	"hipciof_gene_18"	"peripheral blood mononuclear cell"	"CHAT"	"gene expression"	"down"	"none"	"4 to 7"	"Days"	""	"YF-Vax"	""	"(4-7)d-0d"	"time of vaccination (first dose)"	"adults (18-40)"	"17651872"	"2007"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"8"	"119"	"CHAT"	"VO_0004808"	"VO_0000121"	"vaccinia virus"	"yellow fever virus 17D"	"hipciof_gene_17651872_119.txt"	"hipciof_gene_complete_17651872_119.txt"
""	"20071012-hipciof_gene_17651872"	"2007.10.12"	"hipciof_gene_18"	"peripheral blood mononuclear cell"	"CHGA"	"gene expression"	"down"	"none"	"4 to 7"	"Days"	""	"YF-Vax"	""	"(4-7)d-0d"	"time of vaccination (first dose)"	"adults (18-40)"	"17651872"	"2007"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"8"	"119"	"CHGA"	"VO_0004808"	"VO_0000121"	"vaccinia virus"	"yellow fever virus 17D"	"hipciof_gene_17651872_119.txt"	"hipciof_gene_complete_17651872_119.txt"
""	"20071012-hipciof_gene_17651872"	"2007.10.12"	"hipciof_gene_18"	"peripheral blood mononuclear cell"	"RHOT2"	"gene expression"	"down"	"none"	"4 to 7"	"Days"	""	"YF-Vax"	""	"(4-7)d-0d"	"time of vaccination (first dose)"	"adults (18-40)"	"17651872"	"2007"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"8"	"119"	"RHOT2"	"VO_0004808"	"VO_0000121"	"vaccinia virus"	"yellow fever virus 17D"	"hipciof_gene_17651872_119.txt"	"hipciof_gene_complete_17651872_119.txt"
""	"20071012-hipciof_gene_17651872"	"2007.10.12"	"hipciof_gene_18"	"peripheral blood mononuclear cell"	"MAP7D1"	"gene expression"	"down"	"none"	"4 to 7"	"Days"	""	"YF-Vax"	""	"(4-7)d-0d"	"time of vaccination (first dose)"	"adults (18-40)"	"17651872"	"2007"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"8"	"119"	"RPRC1"	"VO_0004808"	"VO_0000121"	"vaccinia virus"	"yellow fever virus 17D"	"hipciof_gene_17651872_119.txt"	"hipciof_gene_complete_17651872_119.txt"
""	"20071012-hipciof_gene_17651872"	"2007.10.12"	"hipciof_gene_18"	"peripheral blood mononuclear cell"	"PPFIA4"	"gene expression"	"down"	"none"	"4 to 7"	"Days"	""	"YF-Vax"	""	"(4-7)d-0d"	"time of vaccination (first dose)"	"adults (18-40)"	"17651872"	"2007"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"8"	"119"	"PPFIA4"	"VO_0004808"	"VO_0000121"	"vaccinia virus"	"yellow fever virus 17D"	"hipciof_gene_17651872_119.txt"	"hipciof_gene_complete_17651872_119.txt"
""	"20071012-hipciof_gene_17651872"	"2007.10.12"	"hipciof_gene_18"	"peripheral blood mononuclear cell"	"P4HB"	"gene expression"	"down"	"none"	"4 to 7"	"Days"	""	"YF-Vax"	""	"(4-7)d-0d"	"time of vaccination (first dose)"	"adults (18-40)"	"17651872"	"2007"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"8"	"119"	"P4HB"	"VO_0004808"	"VO_0000121"	"vaccinia virus"	"yellow fever virus 17D"	"hipciof_gene_17651872_119.txt"	"hipciof_gene_complete_17651872_119.txt"
""	"20071012-hipciof_gene_17651872"	"2007.10.12"	"hipciof_gene_18"	"peripheral blood mononuclear cell"	"AKAP8L"	"gene expression"	"down"	"none"	"4 to 7"	"Days"	""	"YF-Vax"	""	"(4-7)d-0d"	"time of vaccination (first dose)"	"adults (18-40)"	"17651872"	"2007"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"8"	"119"	"AKAP8L"	"VO_0004808"	"VO_0000121"	"vaccinia virus"	"yellow fever virus 17D"	"hipciof_gene_17651872_119.txt"	"hipciof_gene_complete_17651872_119.txt"
""	"20071012-hipciof_gene_17651872"	"2007.10.12"	"hipciof_gene_18"	"peripheral blood mononuclear cell"	"PSTPIP1"	"gene expression"	"down"	"none"	"4 to 7"	"Days"	""	"YF-Vax"	""	"(4-7)d-0d"	"time of vaccination (first dose)"	"adults (18-40)"	"17651872"	"2007"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"8"	"119"	"PSTPIP1"	"VO_0004808"	"VO_0000121"	"vaccinia virus"	"yellow fever virus 17D"	"hipciof_gene_17651872_119.txt"	"hipciof_gene_complete_17651872_119.txt"
""	"20071012-hipciof_gene_17651872"	"2007.10.12"	"hipciof_gene_18"	"peripheral blood mononuclear cell"	"ZNF681"	"gene expression"	"down"	"none"	"4 to 7"	"Days"	""	"YF-Vax"	""	"(4-7)d-0d"	"time of vaccination (first dose)"	"adults (18-40)"	"17651872"	"2007"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"8"	"119"	"ZNF681"	"VO_0004808"	"VO_0000121"	"vaccinia virus"	"yellow fever virus 17D"	"hipciof_gene_17651872_119.txt"	"hipciof_gene_complete_17651872_119.txt"
""	"20071012-hipciof_gene_17651872"	"2007.10.12"	"hipciof_gene_18"	"peripheral blood mononuclear cell"	"SPEF1"	"gene expression"	"down"	"none"	"4 to 7"	"Days"	""	"YF-Vax"	""	"(4-7)d-0d"	"time of vaccination (first dose)"	"adults (18-40)"	"17651872"	"2007"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"8"	"119"	"C20orf28"	"VO_0004808"	"VO_0000121"	"vaccinia virus"	"yellow fever virus 17D"	"hipciof_gene_17651872_119.txt"	"hipciof_gene_complete_17651872_119.txt"
""	"20071012-hipciof_gene_17651872"	"2007.10.12"	"hipciof_gene_18"	"peripheral blood mononuclear cell"	"DUSP15"	"gene expression"	"down"	"none"	"4 to 7"	"Days"	""	"YF-Vax"	""	"(4-7)d-0d"	"time of vaccination (first dose)"	"adults (18-40)"	"17651872"	"2007"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"8"	"119"	"DUSP15"	"VO_0004808"	"VO_0000121"	"vaccinia virus"	"yellow fever virus 17D"	"hipciof_gene_17651872_119.txt"	"hipciof_gene_complete_17651872_119.txt"
""	"20071012-hipciof_gene_17651872"	"2007.10.12"	"hipciof_gene_18"	"peripheral blood mononuclear cell"	"CCT7"	"gene expression"	"down"	"none"	"4 to 7"	"Days"	""	"YF-Vax"	""	"(4-7)d-0d"	"time of vaccination (first dose)"	"adults (18-40)"	"17651872"	"2007"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"8"	"119"	"CCT7"	"VO_0004808"	"VO_0000121"	"vaccinia virus"	"yellow fever virus 17D"	"hipciof_gene_17651872_119.txt"	"hipciof_gene_complete_17651872_119.txt"
""	"20071012-hipciof_gene_17651872"	"2007.10.12"	"hipciof_gene_18"	"peripheral blood mononuclear cell"	"INPPL1"	"gene expression"	"down"	"none"	"4 to 7"	"Days"	""	"YF-Vax"	""	"(4-7)d-0d"	"time of vaccination (first dose)"	"adults (18-40)"	"17651872"	"2007"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"8"	"119"	"INPPL1"	"VO_0004808"	"VO_0000121"	"vaccinia virus"	"yellow fever virus 17D"	"hipciof_gene_17651872_119.txt"	"hipciof_gene_complete_17651872_119.txt"
""	"20071012-hipciof_gene_17651872"	"2007.10.12"	"hipciof_gene_18"	"peripheral blood mononuclear cell"	"ADCY9"	"gene expression"	"down"	"none"	"4 to 7"	"Days"	""	"YF-Vax"	""	"(4-7)d-0d"	"time of vaccination (first dose)"	"adults (18-40)"	"17651872"	"2007"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"8"	"119"	"ADCY9"	"VO_0004808"	"VO_0000121"	"vaccinia virus"	"yellow fever virus 17D"	"hipciof_gene_17651872_119.txt"	"hipciof_gene_complete_17651872_119.txt"
""	"20071012-hipciof_gene_17651872"	"2007.10.12"	"hipciof_gene_18"	"peripheral blood mononuclear cell"	"SFI1"	"gene expression"	"down"	"none"	"4 to 7"	"Days"	""	"YF-Vax"	""	"(4-7)d-0d"	"time of vaccination (first dose)"	"adults (18-40)"	"17651872"	"2007"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"8"	"119"	"SFI1"	"VO_0004808"	"VO_0000121"	"vaccinia virus"	"yellow fever virus 17D"	"hipciof_gene_17651872_119.txt"	"hipciof_gene_complete_17651872_119.txt"
""	"20071012-hipciof_gene_17651872"	"2007.10.12"	"hipciof_gene_18"	"peripheral blood mononuclear cell"	"NSUN5P2"	"gene expression"	"down"	"none"	"4 to 7"	"Days"	""	"YF-Vax"	""	"(4-7)d-0d"	"time of vaccination (first dose)"	"adults (18-40)"	"17651872"	"2007"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"8"	"119"	"NSUN5C"	"VO_0004808"	"VO_0000121"	"vaccinia virus"	"yellow fever virus 17D"	"hipciof_gene_17651872_119.txt"	"hipciof_gene_complete_17651872_119.txt"
""	"20071012-hipciof_gene_17651872"	"2007.10.12"	"hipciof_gene_18"	"peripheral blood mononuclear cell"	"SRSF1"	"gene expression"	"down"	"none"	"4 to 7"	"Days"	""	"YF-Vax"	""	"(4-7)d-0d"	"time of vaccination (first dose)"	"adults (18-40)"	"17651872"	"2007"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"8"	"119"	"SFRS1"	"VO_0004808"	"VO_0000121"	"vaccinia virus"	"yellow fever virus 17D"	"hipciof_gene_17651872_119.txt"	"hipciof_gene_complete_17651872_119.txt"
""	"20071012-hipciof_gene_17651872"	"2007.10.12"	"hipciof_gene_18"	"peripheral blood mononuclear cell"	"ARHGAP4"	"gene expression"	"down"	"none"	"4 to 7"	"Days"	""	"YF-Vax"	""	"(4-7)d-0d"	"time of vaccination (first dose)"	"adults (18-40)"	"17651872"	"2007"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"8"	"119"	"ARHGAP4"	"VO_0004808"	"VO_0000121"	"vaccinia virus"	"yellow fever virus 17D"	"hipciof_gene_17651872_119.txt"	"hipciof_gene_complete_17651872_119.txt"
""	"20071012-hipciof_gene_17651872"	"2007.10.12"	"hipciof_gene_18"	"peripheral blood mononuclear cell"	"TOP2B"	"gene expression"	"down"	"none"	"4 to 7"	"Days"	""	"YF-Vax"	""	"(4-7)d-0d"	"time of vaccination (first dose)"	"adults (18-40)"	"17651872"	"2007"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"8"	"119"	"TOP2B"	"VO_0004808"	"VO_0000121"	"vaccinia virus"	"yellow fever virus 17D"	"hipciof_gene_17651872_119.txt"	"hipciof_gene_complete_17651872_119.txt"
""	"20071012-hipciof_gene_17651872"	"2007.10.12"	"hipciof_gene_18"	"peripheral blood mononuclear cell"	"BPIFB2"	"gene expression"	"down"	"none"	"4 to 7"	"Days"	""	"YF-Vax"	""	"(4-7)d-0d"	"time of vaccination (first dose)"	"adults (18-40)"	"17651872"	"2007"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"8"	"119"	"BPIL1"	"VO_0004808"	"VO_0000121"	"vaccinia virus"	"yellow fever virus 17D"	"hipciof_gene_17651872_119.txt"	"hipciof_gene_complete_17651872_119.txt"
""	"20071012-hipciof_gene_17651872"	"2007.10.12"	"hipciof_gene_18"	"peripheral blood mononuclear cell"	"CXXC5"	"gene expression"	"down"	"none"	"4 to 7"	"Days"	""	"YF-Vax"	""	"(4-7)d-0d"	"time of vaccination (first dose)"	"adults (18-40)"	"17651872"	"2007"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"8"	"119"	"CXXC5"	"VO_0004808"	"VO_0000121"	"vaccinia virus"	"yellow fever virus 17D"	"hipciof_gene_17651872_119.txt"	"hipciof_gene_complete_17651872_119.txt"
""	"20071012-hipciof_gene_17651872"	"2007.10.12"	"hipciof_gene_18"	"peripheral blood mononuclear cell"	"RPL11"	"gene expression"	"down"	"none"	"4 to 7"	"Days"	""	"YF-Vax"	""	"(4-7)d-0d"	"time of vaccination (first dose)"	"adults (18-40)"	"17651872"	"2007"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"8"	"119"	"RPL11"	"VO_0004808"	"VO_0000121"	"vaccinia virus"	"yellow fever virus 17D"	"hipciof_gene_17651872_119.txt"	"hipciof_gene_complete_17651872_119.txt"
""	"20071012-hipciof_gene_17651872"	"2007.10.12"	"hipciof_gene_18"	"peripheral blood mononuclear cell"	"SESN2"	"gene expression"	"down"	"none"	"4 to 7"	"Days"	""	"YF-Vax"	""	"(4-7)d-0d"	"time of vaccination (first dose)"	"adults (18-40)"	"17651872"	"2007"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"8"	"119"	"SESN2"	"VO_0004808"	"VO_0000121"	"vaccinia virus"	"yellow fever virus 17D"	"hipciof_gene_17651872_119.txt"	"hipciof_gene_complete_17651872_119.txt"
""	"20071012-hipciof_gene_17651872"	"2007.10.12"	"hipciof_gene_18"	"peripheral blood mononuclear cell"	"POLM"	"gene expression"	"down"	"none"	"4 to 7"	"Days"	""	"YF-Vax"	""	"(4-7)d-0d"	"time of vaccination (first dose)"	"adults (18-40)"	"17651872"	"2007"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"8"	"119"	"POLM"	"VO_0004808"	"VO_0000121"	"vaccinia virus"	"yellow fever virus 17D"	"hipciof_gene_17651872_119.txt"	"hipciof_gene_complete_17651872_119.txt"
""	"20071012-hipciof_gene_17651872"	"2007.10.12"	"hipciof_gene_18"	"peripheral blood mononuclear cell"	"FAR2"	"gene expression"	"down"	"none"	"4 to 7"	"Days"	""	"YF-Vax"	""	"(4-7)d-0d"	"time of vaccination (first dose)"	"adults (18-40)"	"17651872"	"2007"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"8"	"119"	"FAR2"	"VO_0004808"	"VO_0000121"	"vaccinia virus"	"yellow fever virus 17D"	"hipciof_gene_17651872_119.txt"	"hipciof_gene_complete_17651872_119.txt"
""	"20071012-hipciof_gene_17651872"	"2007.10.12"	"hipciof_gene_18"	"peripheral blood mononuclear cell"	"SNAI3"	"gene expression"	"down"	"none"	"4 to 7"	"Days"	""	"YF-Vax"	""	"(4-7)d-0d"	"time of vaccination (first dose)"	"adults (18-40)"	"17651872"	"2007"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"8"	"119"	"SNAI3"	"VO_0004808"	"VO_0000121"	"vaccinia virus"	"yellow fever virus 17D"	"hipciof_gene_17651872_119.txt"	"hipciof_gene_complete_17651872_119.txt"
""	"20071012-hipciof_gene_17651872"	"2007.10.12"	"hipciof_gene_18"	"peripheral blood mononuclear cell"	"ARHGAP27"	"gene expression"	"down"	"none"	"4 to 7"	"Days"	""	"YF-Vax"	""	"(4-7)d-0d"	"time of vaccination (first dose)"	"adults (18-40)"	"17651872"	"2007"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"8"	"119"	"ARHGAP27"	"VO_0004808"	"VO_0000121"	"vaccinia virus"	"yellow fever virus 17D"	"hipciof_gene_17651872_119.txt"	"hipciof_gene_complete_17651872_119.txt"
""	"20071012-hipciof_gene_17651872"	"2007.10.12"	"hipciof_gene_18"	"peripheral blood mononuclear cell"	"DHX30"	"gene expression"	"down"	"none"	"4 to 7"	"Days"	""	"YF-Vax"	""	"(4-7)d-0d"	"time of vaccination (first dose)"	"adults (18-40)"	"17651872"	"2007"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"8"	"119"	"DHX30"	"VO_0004808"	"VO_0000121"	"vaccinia virus"	"yellow fever virus 17D"	"hipciof_gene_17651872_119.txt"	"hipciof_gene_complete_17651872_119.txt"
