""	"submission_name"	"submission_date"	"template_name"	"tissue_type"	"response_agent"	"response_behavior_type"	"response_behavior"	"subgroup"	"time_point"	"time_point_units"	"target_pathogen"	"vaccine_year"	"exposure_material_text"	"exposure_material"	"additional_exposure_material"	"comparison"	"baseline_time"	"cohort"	"publication_reference"	"publication_year"	"signature_source"	"comments"	"publication_reference_url"	"age_group"	"age_min"	"age_max"	"age_units"	"subObsID"	"uniqObsID"	"response_agent_original"	"signature_file"	"complete_signature_file"
""	"20171023-hipciof_gene_27870591"	"2017.10.23"	"hipciof_gene_16"	"blood"	"VBP1"	"gene expression"	"up"	"none"	"14"	"Days"	"venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	""	"vaccinated vs control"	"time of vaccination (first dose)"	"adults (23-48)"	"27870591"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27870591"	"adults"	"23"	"48"	"years"	"5"	"102"	"VBP1"	"hipciof_gene_27870591_102.txt"	"hipciof_gene_complete_27870591_102.txt"
""	"20171023-hipciof_gene_27870591"	"2017.10.23"	"hipciof_gene_16"	"blood"	"TTC14"	"gene expression"	"up"	"none"	"14"	"Days"	"venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	""	"vaccinated vs control"	"time of vaccination (first dose)"	"adults (23-48)"	"27870591"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27870591"	"adults"	"23"	"48"	"years"	"5"	"102"	"TTC14"	"hipciof_gene_27870591_102.txt"	"hipciof_gene_complete_27870591_102.txt"
""	"20171023-hipciof_gene_27870591"	"2017.10.23"	"hipciof_gene_16"	"blood"	"CAMK4"	"gene expression"	"up"	"none"	"14"	"Days"	"venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	""	"vaccinated vs control"	"time of vaccination (first dose)"	"adults (23-48)"	"27870591"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27870591"	"adults"	"23"	"48"	"years"	"5"	"102"	"CAMK4"	"hipciof_gene_27870591_102.txt"	"hipciof_gene_complete_27870591_102.txt"
""	"20171023-hipciof_gene_27870591"	"2017.10.23"	"hipciof_gene_16"	"blood"	"NRIP1"	"gene expression"	"up"	"none"	"14"	"Days"	"venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	""	"vaccinated vs control"	"time of vaccination (first dose)"	"adults (23-48)"	"27870591"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27870591"	"adults"	"23"	"48"	"years"	"5"	"102"	"NRIP1"	"hipciof_gene_27870591_102.txt"	"hipciof_gene_complete_27870591_102.txt"
""	"20171023-hipciof_gene_27870591"	"2017.10.23"	"hipciof_gene_16"	"blood"	"CRTAM"	"gene expression"	"up"	"none"	"14"	"Days"	"venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	""	"vaccinated vs control"	"time of vaccination (first dose)"	"adults (23-48)"	"27870591"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27870591"	"adults"	"23"	"48"	"years"	"5"	"102"	"CRTAM"	"hipciof_gene_27870591_102.txt"	"hipciof_gene_complete_27870591_102.txt"
""	"20171023-hipciof_gene_27870591"	"2017.10.23"	"hipciof_gene_16"	"blood"	"OASL"	"gene expression"	"up"	"none"	"14"	"Days"	"venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	""	"vaccinated vs control"	"time of vaccination (first dose)"	"adults (23-48)"	"27870591"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27870591"	"adults"	"23"	"48"	"years"	"5"	"102"	"OASL"	"hipciof_gene_27870591_102.txt"	"hipciof_gene_complete_27870591_102.txt"
""	"20171023-hipciof_gene_27870591"	"2017.10.23"	"hipciof_gene_16"	"blood"	"C21orf91"	"gene expression"	"up"	"none"	"14"	"Days"	"venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	""	"vaccinated vs control"	"time of vaccination (first dose)"	"adults (23-48)"	"27870591"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27870591"	"adults"	"23"	"48"	"years"	"5"	"102"	"EURL"	"hipciof_gene_27870591_102.txt"	"hipciof_gene_complete_27870591_102.txt"
""	"20171023-hipciof_gene_27870591"	"2017.10.23"	"hipciof_gene_16"	"blood"	"ZMYM6"	"gene expression"	"up"	"none"	"14"	"Days"	"venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	""	"vaccinated vs control"	"time of vaccination (first dose)"	"adults (23-48)"	"27870591"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27870591"	"adults"	"23"	"48"	"years"	"5"	"102"	"ZMYM6"	"hipciof_gene_27870591_102.txt"	"hipciof_gene_complete_27870591_102.txt"
""	"20171023-hipciof_gene_27870591"	"2017.10.23"	"hipciof_gene_16"	"blood"	"MGAT2"	"gene expression"	"up"	"none"	"14"	"Days"	"venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	""	"vaccinated vs control"	"time of vaccination (first dose)"	"adults (23-48)"	"27870591"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27870591"	"adults"	"23"	"48"	"years"	"5"	"102"	"MGAT2"	"hipciof_gene_27870591_102.txt"	"hipciof_gene_complete_27870591_102.txt"
""	"20171023-hipciof_gene_27870591"	"2017.10.23"	"hipciof_gene_16"	"blood"	"EIF4E"	"gene expression"	"up"	"none"	"14"	"Days"	"venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	""	"vaccinated vs control"	"time of vaccination (first dose)"	"adults (23-48)"	"27870591"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27870591"	"adults"	"23"	"48"	"years"	"5"	"102"	"EIF4E"	"hipciof_gene_27870591_102.txt"	"hipciof_gene_complete_27870591_102.txt"
""	"20171023-hipciof_gene_27870591"	"2017.10.23"	"hipciof_gene_16"	"blood"	"KRR1"	"gene expression"	"up"	"none"	"14"	"Days"	"venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	""	"vaccinated vs control"	"time of vaccination (first dose)"	"adults (23-48)"	"27870591"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27870591"	"adults"	"23"	"48"	"years"	"5"	"102"	"KRR1"	"hipciof_gene_27870591_102.txt"	"hipciof_gene_complete_27870591_102.txt"
""	"20171023-hipciof_gene_27870591"	"2017.10.23"	"hipciof_gene_16"	"blood"	"EIF3E"	"gene expression"	"up"	"none"	"14"	"Days"	"venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	""	"vaccinated vs control"	"time of vaccination (first dose)"	"adults (23-48)"	"27870591"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27870591"	"adults"	"23"	"48"	"years"	"5"	"102"	"EIF3E"	"hipciof_gene_27870591_102.txt"	"hipciof_gene_complete_27870591_102.txt"
""	"20171023-hipciof_gene_27870591"	"2017.10.23"	"hipciof_gene_16"	"blood"	"ZNF639"	"gene expression"	"up"	"none"	"14"	"Days"	"venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	""	"vaccinated vs control"	"time of vaccination (first dose)"	"adults (23-48)"	"27870591"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27870591"	"adults"	"23"	"48"	"years"	"5"	"102"	"ZNF639"	"hipciof_gene_27870591_102.txt"	"hipciof_gene_complete_27870591_102.txt"
""	"20171023-hipciof_gene_27870591"	"2017.10.23"	"hipciof_gene_16"	"blood"	"NEMF"	"gene expression"	"up"	"none"	"14"	"Days"	"venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	""	"vaccinated vs control"	"time of vaccination (first dose)"	"adults (23-48)"	"27870591"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27870591"	"adults"	"23"	"48"	"years"	"5"	"102"	"NEMF"	"hipciof_gene_27870591_102.txt"	"hipciof_gene_complete_27870591_102.txt"
""	"20171023-hipciof_gene_27870591"	"2017.10.23"	"hipciof_gene_16"	"blood"	"ANKRD36B"	"gene expression"	"up"	"none"	"14"	"Days"	"venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	""	"vaccinated vs control"	"time of vaccination (first dose)"	"adults (23-48)"	"27870591"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27870591"	"adults"	"23"	"48"	"years"	"5"	"102"	"ANKRD36B"	"hipciof_gene_27870591_102.txt"	"hipciof_gene_complete_27870591_102.txt"
""	"20171023-hipciof_gene_27870591"	"2017.10.23"	"hipciof_gene_16"	"blood"	"DBF4"	"gene expression"	"up"	"none"	"14"	"Days"	"venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	""	"vaccinated vs control"	"time of vaccination (first dose)"	"adults (23-48)"	"27870591"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27870591"	"adults"	"23"	"48"	"years"	"5"	"102"	"DBF4"	"hipciof_gene_27870591_102.txt"	"hipciof_gene_complete_27870591_102.txt"
""	"20171023-hipciof_gene_27870591"	"2017.10.23"	"hipciof_gene_16"	"blood"	"PHF10"	"gene expression"	"up"	"none"	"14"	"Days"	"venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	""	"vaccinated vs control"	"time of vaccination (first dose)"	"adults (23-48)"	"27870591"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27870591"	"adults"	"23"	"48"	"years"	"5"	"102"	"PHF10"	"hipciof_gene_27870591_102.txt"	"hipciof_gene_complete_27870591_102.txt"
""	"20171023-hipciof_gene_27870591"	"2017.10.23"	"hipciof_gene_16"	"blood"	"RANBP2"	"gene expression"	"up"	"none"	"14"	"Days"	"venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	""	"vaccinated vs control"	"time of vaccination (first dose)"	"adults (23-48)"	"27870591"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27870591"	"adults"	"23"	"48"	"years"	"5"	"102"	"RANBP2"	"hipciof_gene_27870591_102.txt"	"hipciof_gene_complete_27870591_102.txt"
""	"20171023-hipciof_gene_27870591"	"2017.10.23"	"hipciof_gene_16"	"blood"	"ZNF518A"	"gene expression"	"up"	"none"	"14"	"Days"	"venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	""	"vaccinated vs control"	"time of vaccination (first dose)"	"adults (23-48)"	"27870591"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27870591"	"adults"	"23"	"48"	"years"	"5"	"102"	"ZNF518A"	"hipciof_gene_27870591_102.txt"	"hipciof_gene_complete_27870591_102.txt"
""	"20171023-hipciof_gene_27870591"	"2017.10.23"	"hipciof_gene_16"	"blood"	"PREPL"	"gene expression"	"up"	"none"	"14"	"Days"	"venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	""	"vaccinated vs control"	"time of vaccination (first dose)"	"adults (23-48)"	"27870591"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27870591"	"adults"	"23"	"48"	"years"	"5"	"102"	"PREPL"	"hipciof_gene_27870591_102.txt"	"hipciof_gene_complete_27870591_102.txt"
""	"20171023-hipciof_gene_27870591"	"2017.10.23"	"hipciof_gene_16"	"blood"	"GLOD4"	"gene expression"	"up"	"none"	"14"	"Days"	"venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	""	"vaccinated vs control"	"time of vaccination (first dose)"	"adults (23-48)"	"27870591"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27870591"	"adults"	"23"	"48"	"years"	"5"	"102"	"GLOD4"	"hipciof_gene_27870591_102.txt"	"hipciof_gene_complete_27870591_102.txt"
""	"20171023-hipciof_gene_27870591"	"2017.10.23"	"hipciof_gene_16"	"blood"	"CD52"	"gene expression"	"up"	"none"	"14"	"Days"	"venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	""	"vaccinated vs control"	"time of vaccination (first dose)"	"adults (23-48)"	"27870591"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27870591"	"adults"	"23"	"48"	"years"	"5"	"102"	"CD52"	"hipciof_gene_27870591_102.txt"	"hipciof_gene_complete_27870591_102.txt"
""	"20171023-hipciof_gene_27870591"	"2017.10.23"	"hipciof_gene_16"	"blood"	"CACYBP"	"gene expression"	"up"	"none"	"14"	"Days"	"venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	""	"vaccinated vs control"	"time of vaccination (first dose)"	"adults (23-48)"	"27870591"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27870591"	"adults"	"23"	"48"	"years"	"5"	"102"	"CACYBP"	"hipciof_gene_27870591_102.txt"	"hipciof_gene_complete_27870591_102.txt"
""	"20171023-hipciof_gene_27870591"	"2017.10.23"	"hipciof_gene_16"	"blood"	"DDHD1"	"gene expression"	"up"	"none"	"14"	"Days"	"venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	""	"vaccinated vs control"	"time of vaccination (first dose)"	"adults (23-48)"	"27870591"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27870591"	"adults"	"23"	"48"	"years"	"5"	"102"	"DDHD1"	"hipciof_gene_27870591_102.txt"	"hipciof_gene_complete_27870591_102.txt"
""	"20171023-hipciof_gene_27870591"	"2017.10.23"	"hipciof_gene_16"	"blood"	"ITGAV"	"gene expression"	"up"	"none"	"14"	"Days"	"venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	""	"vaccinated vs control"	"time of vaccination (first dose)"	"adults (23-48)"	"27870591"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27870591"	"adults"	"23"	"48"	"years"	"5"	"102"	"ITGAV"	"hipciof_gene_27870591_102.txt"	"hipciof_gene_complete_27870591_102.txt"
""	"20171023-hipciof_gene_27870591"	"2017.10.23"	"hipciof_gene_16"	"blood"	"FYN"	"gene expression"	"up"	"none"	"14"	"Days"	"venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	""	"vaccinated vs control"	"time of vaccination (first dose)"	"adults (23-48)"	"27870591"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27870591"	"adults"	"23"	"48"	"years"	"5"	"102"	"FYN"	"hipciof_gene_27870591_102.txt"	"hipciof_gene_complete_27870591_102.txt"
""	"20171023-hipciof_gene_27870591"	"2017.10.23"	"hipciof_gene_16"	"blood"	"NOC3L"	"gene expression"	"up"	"none"	"14"	"Days"	"venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	""	"vaccinated vs control"	"time of vaccination (first dose)"	"adults (23-48)"	"27870591"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27870591"	"adults"	"23"	"48"	"years"	"5"	"102"	"NOC3L"	"hipciof_gene_27870591_102.txt"	"hipciof_gene_complete_27870591_102.txt"
""	"20171023-hipciof_gene_27870591"	"2017.10.23"	"hipciof_gene_16"	"blood"	"DIS3"	"gene expression"	"up"	"none"	"14"	"Days"	"venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	""	"vaccinated vs control"	"time of vaccination (first dose)"	"adults (23-48)"	"27870591"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27870591"	"adults"	"23"	"48"	"years"	"5"	"102"	"DIS3"	"hipciof_gene_27870591_102.txt"	"hipciof_gene_complete_27870591_102.txt"
""	"20171023-hipciof_gene_27870591"	"2017.10.23"	"hipciof_gene_16"	"blood"	"SLC39A6"	"gene expression"	"up"	"none"	"14"	"Days"	"venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	""	"vaccinated vs control"	"time of vaccination (first dose)"	"adults (23-48)"	"27870591"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27870591"	"adults"	"23"	"48"	"years"	"5"	"102"	"SLC39A6"	"hipciof_gene_27870591_102.txt"	"hipciof_gene_complete_27870591_102.txt"
""	"20171023-hipciof_gene_27870591"	"2017.10.23"	"hipciof_gene_16"	"blood"	"MFSD6"	"gene expression"	"up"	"none"	"14"	"Days"	"venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	""	"vaccinated vs control"	"time of vaccination (first dose)"	"adults (23-48)"	"27870591"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27870591"	"adults"	"23"	"48"	"years"	"5"	"102"	"MFSD6"	"hipciof_gene_27870591_102.txt"	"hipciof_gene_complete_27870591_102.txt"
""	"20171023-hipciof_gene_27870591"	"2017.10.23"	"hipciof_gene_16"	"blood"	"LDHB"	"gene expression"	"up"	"none"	"14"	"Days"	"venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	""	"vaccinated vs control"	"time of vaccination (first dose)"	"adults (23-48)"	"27870591"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27870591"	"adults"	"23"	"48"	"years"	"5"	"102"	"LDHB"	"hipciof_gene_27870591_102.txt"	"hipciof_gene_complete_27870591_102.txt"
""	"20171023-hipciof_gene_27870591"	"2017.10.23"	"hipciof_gene_16"	"blood"	"AKAP2"	"gene expression"	"up"	"none"	"14"	"Days"	"venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	""	"vaccinated vs control"	"time of vaccination (first dose)"	"adults (23-48)"	"27870591"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27870591"	"adults"	"23"	"48"	"years"	"5"	"102"	"AKAP2"	"hipciof_gene_27870591_102.txt"	"hipciof_gene_complete_27870591_102.txt"
""	"20171023-hipciof_gene_27870591"	"2017.10.23"	"hipciof_gene_16"	"blood"	"PCNP"	"gene expression"	"up"	"none"	"14"	"Days"	"venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	""	"vaccinated vs control"	"time of vaccination (first dose)"	"adults (23-48)"	"27870591"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27870591"	"adults"	"23"	"48"	"years"	"5"	"102"	"PCNP"	"hipciof_gene_27870591_102.txt"	"hipciof_gene_complete_27870591_102.txt"
""	"20171023-hipciof_gene_27870591"	"2017.10.23"	"hipciof_gene_16"	"blood"	"PRRC1"	"gene expression"	"up"	"none"	"14"	"Days"	"venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	""	"vaccinated vs control"	"time of vaccination (first dose)"	"adults (23-48)"	"27870591"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27870591"	"adults"	"23"	"48"	"years"	"5"	"102"	"PRRC1"	"hipciof_gene_27870591_102.txt"	"hipciof_gene_complete_27870591_102.txt"
""	"20171023-hipciof_gene_27870591"	"2017.10.23"	"hipciof_gene_16"	"blood"	"DR1"	"gene expression"	"up"	"none"	"14"	"Days"	"venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	""	"vaccinated vs control"	"time of vaccination (first dose)"	"adults (23-48)"	"27870591"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27870591"	"adults"	"23"	"48"	"years"	"5"	"102"	"DR1"	"hipciof_gene_27870591_102.txt"	"hipciof_gene_complete_27870591_102.txt"
""	"20171023-hipciof_gene_27870591"	"2017.10.23"	"hipciof_gene_16"	"blood"	"TRMT11"	"gene expression"	"up"	"none"	"14"	"Days"	"venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	""	"vaccinated vs control"	"time of vaccination (first dose)"	"adults (23-48)"	"27870591"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27870591"	"adults"	"23"	"48"	"years"	"5"	"102"	"TRMT11"	"hipciof_gene_27870591_102.txt"	"hipciof_gene_complete_27870591_102.txt"
""	"20171023-hipciof_gene_27870591"	"2017.10.23"	"hipciof_gene_16"	"blood"	"PGGT1B"	"gene expression"	"up"	"none"	"14"	"Days"	"venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	""	"vaccinated vs control"	"time of vaccination (first dose)"	"adults (23-48)"	"27870591"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27870591"	"adults"	"23"	"48"	"years"	"5"	"102"	"PGGT1B"	"hipciof_gene_27870591_102.txt"	"hipciof_gene_complete_27870591_102.txt"
""	"20171023-hipciof_gene_27870591"	"2017.10.23"	"hipciof_gene_16"	"blood"	"NRAS"	"gene expression"	"up"	"none"	"14"	"Days"	"venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	""	"vaccinated vs control"	"time of vaccination (first dose)"	"adults (23-48)"	"27870591"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27870591"	"adults"	"23"	"48"	"years"	"5"	"102"	"NRAS"	"hipciof_gene_27870591_102.txt"	"hipciof_gene_complete_27870591_102.txt"
""	"20171023-hipciof_gene_27870591"	"2017.10.23"	"hipciof_gene_16"	"blood"	"PIGK"	"gene expression"	"up"	"none"	"14"	"Days"	"venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	""	"vaccinated vs control"	"time of vaccination (first dose)"	"adults (23-48)"	"27870591"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27870591"	"adults"	"23"	"48"	"years"	"5"	"102"	"PIGK"	"hipciof_gene_27870591_102.txt"	"hipciof_gene_complete_27870591_102.txt"
""	"20171023-hipciof_gene_27870591"	"2017.10.23"	"hipciof_gene_16"	"blood"	"DOCK10"	"gene expression"	"up"	"none"	"14"	"Days"	"venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	""	"vaccinated vs control"	"time of vaccination (first dose)"	"adults (23-48)"	"27870591"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27870591"	"adults"	"23"	"48"	"years"	"5"	"102"	"DOCK10"	"hipciof_gene_27870591_102.txt"	"hipciof_gene_complete_27870591_102.txt"
""	"20171023-hipciof_gene_27870591"	"2017.10.23"	"hipciof_gene_16"	"blood"	"EDRF1"	"gene expression"	"up"	"none"	"14"	"Days"	"venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	""	"vaccinated vs control"	"time of vaccination (first dose)"	"adults (23-48)"	"27870591"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27870591"	"adults"	"23"	"48"	"years"	"5"	"102"	"C10orf137"	"hipciof_gene_27870591_102.txt"	"hipciof_gene_complete_27870591_102.txt"
""	"20171023-hipciof_gene_27870591"	"2017.10.23"	"hipciof_gene_16"	"blood"	"HSPD1"	"gene expression"	"up"	"none"	"14"	"Days"	"venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	""	"vaccinated vs control"	"time of vaccination (first dose)"	"adults (23-48)"	"27870591"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27870591"	"adults"	"23"	"48"	"years"	"5"	"102"	"HSPD1"	"hipciof_gene_27870591_102.txt"	"hipciof_gene_complete_27870591_102.txt"
""	"20171023-hipciof_gene_27870591"	"2017.10.23"	"hipciof_gene_16"	"blood"	"PHC3"	"gene expression"	"up"	"none"	"14"	"Days"	"venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	""	"vaccinated vs control"	"time of vaccination (first dose)"	"adults (23-48)"	"27870591"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27870591"	"adults"	"23"	"48"	"years"	"5"	"102"	"PHC3"	"hipciof_gene_27870591_102.txt"	"hipciof_gene_complete_27870591_102.txt"
""	"20171023-hipciof_gene_27870591"	"2017.10.23"	"hipciof_gene_16"	"blood"	"LANCL1"	"gene expression"	"up"	"none"	"14"	"Days"	"venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	""	"vaccinated vs control"	"time of vaccination (first dose)"	"adults (23-48)"	"27870591"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27870591"	"adults"	"23"	"48"	"years"	"5"	"102"	"LANCL1"	"hipciof_gene_27870591_102.txt"	"hipciof_gene_complete_27870591_102.txt"
""	"20171023-hipciof_gene_27870591"	"2017.10.23"	"hipciof_gene_16"	"blood"	"STT3B"	"gene expression"	"up"	"none"	"14"	"Days"	"venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	""	"vaccinated vs control"	"time of vaccination (first dose)"	"adults (23-48)"	"27870591"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27870591"	"adults"	"23"	"48"	"years"	"5"	"102"	"STT3B"	"hipciof_gene_27870591_102.txt"	"hipciof_gene_complete_27870591_102.txt"
""	"20171023-hipciof_gene_27870591"	"2017.10.23"	"hipciof_gene_16"	"blood"	"PPP4R2"	"gene expression"	"up"	"none"	"14"	"Days"	"venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	""	"vaccinated vs control"	"time of vaccination (first dose)"	"adults (23-48)"	"27870591"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27870591"	"adults"	"23"	"48"	"years"	"5"	"102"	"PPP4R2"	"hipciof_gene_27870591_102.txt"	"hipciof_gene_complete_27870591_102.txt"
""	"20171023-hipciof_gene_27870591"	"2017.10.23"	"hipciof_gene_16"	"blood"	"IL6ST"	"gene expression"	"up"	"none"	"14"	"Days"	"venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	""	"vaccinated vs control"	"time of vaccination (first dose)"	"adults (23-48)"	"27870591"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27870591"	"adults"	"23"	"48"	"years"	"5"	"102"	"IL6ST"	"hipciof_gene_27870591_102.txt"	"hipciof_gene_complete_27870591_102.txt"
