""	"submission_name"	"submission_date"	"template_name"	"tissue_type"	"response_agent"	"response_behavior_type"	"response_behavior"	"subgroup"	"time_point"	"time_point_units"	"target_pathogen"	"vaccine_year"	"exposure_material_text"	"exposure_material"	"additional_exposure_material"	"comparison"	"baseline_time"	"cohort"	"publication_reference"	"publication_year"	"signature_source"	"comment"	"publication_reference_url"	"subObsID"	"uniqObsID"	"response_agent_original"	"signature_file"	"complete_signature_file"
""	"20170731-hipciof_gene_27529750"	"2017.07.31"	"hipciof_gene_29"	"peripheral blood mononuclear cell"	"PTGDS"	"gene expression"	"up"	"none"	"7"	"Years"	"measles virus strain Edmonston"	""	"M-M-R II"	"VO_0000069"	""	"vaccinated vs unvaccinated"	"time of vaccination (first dose)"	"yount adults (11-22)"	"27529750"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27529750"	"6"	"198"	"PTGDS"	"hipciof_gene_27529750_198.txt"	"hipciof_gene_complete_27529750_198.txt"
""	"20170731-hipciof_gene_27529750"	"2017.07.31"	"hipciof_gene_29"	"peripheral blood mononuclear cell"	"GPR141"	"gene expression"	"up"	"none"	"7"	"Years"	"measles virus strain Edmonston"	""	"M-M-R II"	"VO_0000069"	""	"vaccinated vs unvaccinated"	"time of vaccination (first dose)"	"yount adults (11-22)"	"27529750"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27529750"	"6"	"198"	"GPR141"	"hipciof_gene_27529750_198.txt"	"hipciof_gene_complete_27529750_198.txt"
""	"20170731-hipciof_gene_27529750"	"2017.07.31"	"hipciof_gene_29"	"peripheral blood mononuclear cell"	"SMPD3"	"gene expression"	"up"	"none"	"7"	"Years"	"measles virus strain Edmonston"	""	"M-M-R II"	"VO_0000069"	""	"vaccinated vs unvaccinated"	"time of vaccination (first dose)"	"yount adults (11-22)"	"27529750"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27529750"	"6"	"198"	"SMPD3"	"hipciof_gene_27529750_198.txt"	"hipciof_gene_complete_27529750_198.txt"
""	"20170731-hipciof_gene_27529750"	"2017.07.31"	"hipciof_gene_29"	"peripheral blood mononuclear cell"	"IL7"	"gene expression"	"up"	"none"	"7"	"Years"	"measles virus strain Edmonston"	""	"M-M-R II"	"VO_0000069"	""	"vaccinated vs unvaccinated"	"time of vaccination (first dose)"	"yount adults (11-22)"	"27529750"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27529750"	"6"	"198"	"IL7"	"hipciof_gene_27529750_198.txt"	"hipciof_gene_complete_27529750_198.txt"
""	"20170731-hipciof_gene_27529750"	"2017.07.31"	"hipciof_gene_29"	"peripheral blood mononuclear cell"	"SP110"	"gene expression"	"up"	"none"	"7"	"Years"	"measles virus strain Edmonston"	""	"M-M-R II"	"VO_0000069"	""	"vaccinated vs unvaccinated"	"time of vaccination (first dose)"	"yount adults (11-22)"	"27529750"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27529750"	"6"	"198"	"SP110"	"hipciof_gene_27529750_198.txt"	"hipciof_gene_complete_27529750_198.txt"
""	"20170731-hipciof_gene_27529750"	"2017.07.31"	"hipciof_gene_29"	"peripheral blood mononuclear cell"	"SLC31A2"	"gene expression"	"up"	"none"	"7"	"Years"	"measles virus strain Edmonston"	""	"M-M-R II"	"VO_0000069"	""	"vaccinated vs unvaccinated"	"time of vaccination (first dose)"	"yount adults (11-22)"	"27529750"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27529750"	"6"	"198"	"SLC31A2"	"hipciof_gene_27529750_198.txt"	"hipciof_gene_complete_27529750_198.txt"
""	"20170731-hipciof_gene_27529750"	"2017.07.31"	"hipciof_gene_29"	"peripheral blood mononuclear cell"	"NMI"	"gene expression"	"up"	"none"	"7"	"Years"	"measles virus strain Edmonston"	""	"M-M-R II"	"VO_0000069"	""	"vaccinated vs unvaccinated"	"time of vaccination (first dose)"	"yount adults (11-22)"	"27529750"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27529750"	"6"	"198"	"NMI"	"hipciof_gene_27529750_198.txt"	"hipciof_gene_complete_27529750_198.txt"
""	"20170731-hipciof_gene_27529750"	"2017.07.31"	"hipciof_gene_29"	"peripheral blood mononuclear cell"	"UBQLNL"	"gene expression"	"up"	"none"	"7"	"Years"	"measles virus strain Edmonston"	""	"M-M-R II"	"VO_0000069"	""	"vaccinated vs unvaccinated"	"time of vaccination (first dose)"	"yount adults (11-22)"	"27529750"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27529750"	"6"	"198"	"UBQLNL"	"hipciof_gene_27529750_198.txt"	"hipciof_gene_complete_27529750_198.txt"
""	"20170731-hipciof_gene_27529750"	"2017.07.31"	"hipciof_gene_29"	"peripheral blood mononuclear cell"	"PTTG2"	"gene expression"	"up"	"none"	"7"	"Years"	"measles virus strain Edmonston"	""	"M-M-R II"	"VO_0000069"	""	"vaccinated vs unvaccinated"	"time of vaccination (first dose)"	"yount adults (11-22)"	"27529750"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27529750"	"6"	"198"	"PTTG2"	"hipciof_gene_27529750_198.txt"	"hipciof_gene_complete_27529750_198.txt"
""	"20170731-hipciof_gene_27529750"	"2017.07.31"	"hipciof_gene_29"	"peripheral blood mononuclear cell"	"OR52B6"	"gene expression"	"up"	"none"	"7"	"Years"	"measles virus strain Edmonston"	""	"M-M-R II"	"VO_0000069"	""	"vaccinated vs unvaccinated"	"time of vaccination (first dose)"	"yount adults (11-22)"	"27529750"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27529750"	"6"	"198"	"OR52B6"	"hipciof_gene_27529750_198.txt"	"hipciof_gene_complete_27529750_198.txt"
""	"20170731-hipciof_gene_27529750"	"2017.07.31"	"hipciof_gene_29"	"peripheral blood mononuclear cell"	"CASZ1"	"gene expression"	"up"	"none"	"7"	"Years"	"measles virus strain Edmonston"	""	"M-M-R II"	"VO_0000069"	""	"vaccinated vs unvaccinated"	"time of vaccination (first dose)"	"yount adults (11-22)"	"27529750"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27529750"	"6"	"198"	"CASZ1"	"hipciof_gene_27529750_198.txt"	"hipciof_gene_complete_27529750_198.txt"
""	"20170731-hipciof_gene_27529750"	"2017.07.31"	"hipciof_gene_29"	"peripheral blood mononuclear cell"	"C3orf52"	"gene expression"	"up"	"none"	"7"	"Years"	"measles virus strain Edmonston"	""	"M-M-R II"	"VO_0000069"	""	"vaccinated vs unvaccinated"	"time of vaccination (first dose)"	"yount adults (11-22)"	"27529750"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27529750"	"6"	"198"	"C3orf52"	"hipciof_gene_27529750_198.txt"	"hipciof_gene_complete_27529750_198.txt"
""	"20170731-hipciof_gene_27529750"	"2017.07.31"	"hipciof_gene_29"	"peripheral blood mononuclear cell"	"STOML1"	"gene expression"	"up"	"none"	"7"	"Years"	"measles virus strain Edmonston"	""	"M-M-R II"	"VO_0000069"	""	"vaccinated vs unvaccinated"	"time of vaccination (first dose)"	"yount adults (11-22)"	"27529750"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27529750"	"6"	"198"	"STOML1"	"hipciof_gene_27529750_198.txt"	"hipciof_gene_complete_27529750_198.txt"
""	"20170731-hipciof_gene_27529750"	"2017.07.31"	"hipciof_gene_29"	"peripheral blood mononuclear cell"	"LINC00173"	"gene expression"	"up"	"none"	"7"	"Years"	"measles virus strain Edmonston"	""	"M-M-R II"	"VO_0000069"	""	"vaccinated vs unvaccinated"	"time of vaccination (first dose)"	"yount adults (11-22)"	"27529750"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27529750"	"6"	"198"	"LINC00173"	"hipciof_gene_27529750_198.txt"	"hipciof_gene_complete_27529750_198.txt"
""	"20170731-hipciof_gene_27529750"	"2017.07.31"	"hipciof_gene_29"	"peripheral blood mononuclear cell"	"PYCR1"	"gene expression"	"up"	"none"	"7"	"Years"	"measles virus strain Edmonston"	""	"M-M-R II"	"VO_0000069"	""	"vaccinated vs unvaccinated"	"time of vaccination (first dose)"	"yount adults (11-22)"	"27529750"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27529750"	"6"	"198"	"PYCR1"	"hipciof_gene_27529750_198.txt"	"hipciof_gene_complete_27529750_198.txt"
""	"20170731-hipciof_gene_27529750"	"2017.07.31"	"hipciof_gene_29"	"peripheral blood mononuclear cell"	"IL12A"	"gene expression"	"up"	"none"	"7"	"Years"	"measles virus strain Edmonston"	""	"M-M-R II"	"VO_0000069"	""	"vaccinated vs unvaccinated"	"time of vaccination (first dose)"	"yount adults (11-22)"	"27529750"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27529750"	"6"	"198"	"IL12A"	"hipciof_gene_27529750_198.txt"	"hipciof_gene_complete_27529750_198.txt"
""	"20170731-hipciof_gene_27529750"	"2017.07.31"	"hipciof_gene_29"	"peripheral blood mononuclear cell"	"BSPRY"	"gene expression"	"up"	"none"	"7"	"Years"	"measles virus strain Edmonston"	""	"M-M-R II"	"VO_0000069"	""	"vaccinated vs unvaccinated"	"time of vaccination (first dose)"	"yount adults (11-22)"	"27529750"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27529750"	"6"	"198"	"BSPRY"	"hipciof_gene_27529750_198.txt"	"hipciof_gene_complete_27529750_198.txt"
""	"20170731-hipciof_gene_27529750"	"2017.07.31"	"hipciof_gene_29"	"peripheral blood mononuclear cell"	"FCRL4"	"gene expression"	"up"	"none"	"7"	"Years"	"measles virus strain Edmonston"	""	"M-M-R II"	"VO_0000069"	""	"vaccinated vs unvaccinated"	"time of vaccination (first dose)"	"yount adults (11-22)"	"27529750"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27529750"	"6"	"198"	"FCRL4"	"hipciof_gene_27529750_198.txt"	"hipciof_gene_complete_27529750_198.txt"
""	"20170731-hipciof_gene_27529750"	"2017.07.31"	"hipciof_gene_29"	"peripheral blood mononuclear cell"	"GLP1R"	"gene expression"	"up"	"none"	"7"	"Years"	"measles virus strain Edmonston"	""	"M-M-R II"	"VO_0000069"	""	"vaccinated vs unvaccinated"	"time of vaccination (first dose)"	"yount adults (11-22)"	"27529750"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27529750"	"6"	"198"	"GLP1R"	"hipciof_gene_27529750_198.txt"	"hipciof_gene_complete_27529750_198.txt"
""	"20170731-hipciof_gene_27529750"	"2017.07.31"	"hipciof_gene_29"	"peripheral blood mononuclear cell"	"MT1M"	"gene expression"	"up"	"none"	"7"	"Years"	"measles virus strain Edmonston"	""	"M-M-R II"	"VO_0000069"	""	"vaccinated vs unvaccinated"	"time of vaccination (first dose)"	"yount adults (11-22)"	"27529750"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27529750"	"6"	"198"	"MT1M"	"hipciof_gene_27529750_198.txt"	"hipciof_gene_complete_27529750_198.txt"
""	"20170731-hipciof_gene_27529750"	"2017.07.31"	"hipciof_gene_29"	"peripheral blood mononuclear cell"	"AIFM2"	"gene expression"	"up"	"none"	"7"	"Years"	"measles virus strain Edmonston"	""	"M-M-R II"	"VO_0000069"	""	"vaccinated vs unvaccinated"	"time of vaccination (first dose)"	"yount adults (11-22)"	"27529750"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27529750"	"6"	"198"	"AIFM2"	"hipciof_gene_27529750_198.txt"	"hipciof_gene_complete_27529750_198.txt"
""	"20170731-hipciof_gene_27529750"	"2017.07.31"	"hipciof_gene_29"	"peripheral blood mononuclear cell"	"NCOA7"	"gene expression"	"up"	"none"	"7"	"Years"	"measles virus strain Edmonston"	""	"M-M-R II"	"VO_0000069"	""	"vaccinated vs unvaccinated"	"time of vaccination (first dose)"	"yount adults (11-22)"	"27529750"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27529750"	"6"	"198"	"NCOA7"	"hipciof_gene_27529750_198.txt"	"hipciof_gene_complete_27529750_198.txt"
""	"20170731-hipciof_gene_27529750"	"2017.07.31"	"hipciof_gene_29"	"peripheral blood mononuclear cell"	"PANX1"	"gene expression"	"up"	"none"	"7"	"Years"	"measles virus strain Edmonston"	""	"M-M-R II"	"VO_0000069"	""	"vaccinated vs unvaccinated"	"time of vaccination (first dose)"	"yount adults (11-22)"	"27529750"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27529750"	"6"	"198"	"PANX1"	"hipciof_gene_27529750_198.txt"	"hipciof_gene_complete_27529750_198.txt"
""	"20170731-hipciof_gene_27529750"	"2017.07.31"	"hipciof_gene_29"	"peripheral blood mononuclear cell"	"PRKD2"	"gene expression"	"up"	"none"	"7"	"Years"	"measles virus strain Edmonston"	""	"M-M-R II"	"VO_0000069"	""	"vaccinated vs unvaccinated"	"time of vaccination (first dose)"	"yount adults (11-22)"	"27529750"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27529750"	"6"	"198"	"PRKD2"	"hipciof_gene_27529750_198.txt"	"hipciof_gene_complete_27529750_198.txt"
""	"20170731-hipciof_gene_27529750"	"2017.07.31"	"hipciof_gene_29"	"peripheral blood mononuclear cell"	"CREM"	"gene expression"	"up"	"none"	"7"	"Years"	"measles virus strain Edmonston"	""	"M-M-R II"	"VO_0000069"	""	"vaccinated vs unvaccinated"	"time of vaccination (first dose)"	"yount adults (11-22)"	"27529750"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27529750"	"6"	"198"	"CREM"	"hipciof_gene_27529750_198.txt"	"hipciof_gene_complete_27529750_198.txt"
""	"20170731-hipciof_gene_27529750"	"2017.07.31"	"hipciof_gene_29"	"peripheral blood mononuclear cell"	"PARP10"	"gene expression"	"up"	"none"	"7"	"Years"	"measles virus strain Edmonston"	""	"M-M-R II"	"VO_0000069"	""	"vaccinated vs unvaccinated"	"time of vaccination (first dose)"	"yount adults (11-22)"	"27529750"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27529750"	"6"	"198"	"PARP10"	"hipciof_gene_27529750_198.txt"	"hipciof_gene_complete_27529750_198.txt"
""	"20170731-hipciof_gene_27529750"	"2017.07.31"	"hipciof_gene_29"	"peripheral blood mononuclear cell"	"HK2"	"gene expression"	"up"	"none"	"7"	"Years"	"measles virus strain Edmonston"	""	"M-M-R II"	"VO_0000069"	""	"vaccinated vs unvaccinated"	"time of vaccination (first dose)"	"yount adults (11-22)"	"27529750"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27529750"	"6"	"198"	"HK2"	"hipciof_gene_27529750_198.txt"	"hipciof_gene_complete_27529750_198.txt"
""	"20170731-hipciof_gene_27529750"	"2017.07.31"	"hipciof_gene_29"	"peripheral blood mononuclear cell"	"LAMP5"	"gene expression"	"up"	"none"	"7"	"Years"	"measles virus strain Edmonston"	""	"M-M-R II"	"VO_0000069"	""	"vaccinated vs unvaccinated"	"time of vaccination (first dose)"	"yount adults (11-22)"	"27529750"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27529750"	"6"	"198"	"C20orf103"	"hipciof_gene_27529750_198.txt"	"hipciof_gene_complete_27529750_198.txt"
""	"20170731-hipciof_gene_27529750"	"2017.07.31"	"hipciof_gene_29"	"peripheral blood mononuclear cell"	"ADAMTS14"	"gene expression"	"up"	"none"	"7"	"Years"	"measles virus strain Edmonston"	""	"M-M-R II"	"VO_0000069"	""	"vaccinated vs unvaccinated"	"time of vaccination (first dose)"	"yount adults (11-22)"	"27529750"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27529750"	"6"	"198"	"ADAMTS14"	"hipciof_gene_27529750_198.txt"	"hipciof_gene_complete_27529750_198.txt"
""	"20170731-hipciof_gene_27529750"	"2017.07.31"	"hipciof_gene_29"	"peripheral blood mononuclear cell"	"PLEKHA4"	"gene expression"	"up"	"none"	"7"	"Years"	"measles virus strain Edmonston"	""	"M-M-R II"	"VO_0000069"	""	"vaccinated vs unvaccinated"	"time of vaccination (first dose)"	"yount adults (11-22)"	"27529750"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27529750"	"6"	"198"	"PLEKHA4"	"hipciof_gene_27529750_198.txt"	"hipciof_gene_complete_27529750_198.txt"
""	"20170731-hipciof_gene_27529750"	"2017.07.31"	"hipciof_gene_29"	"peripheral blood mononuclear cell"	"PPM1K"	"gene expression"	"up"	"none"	"7"	"Years"	"measles virus strain Edmonston"	""	"M-M-R II"	"VO_0000069"	""	"vaccinated vs unvaccinated"	"time of vaccination (first dose)"	"yount adults (11-22)"	"27529750"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27529750"	"6"	"198"	"PPM1K"	"hipciof_gene_27529750_198.txt"	"hipciof_gene_complete_27529750_198.txt"
""	"20170731-hipciof_gene_27529750"	"2017.07.31"	"hipciof_gene_29"	"peripheral blood mononuclear cell"	"DTX3L"	"gene expression"	"up"	"none"	"7"	"Years"	"measles virus strain Edmonston"	""	"M-M-R II"	"VO_0000069"	""	"vaccinated vs unvaccinated"	"time of vaccination (first dose)"	"yount adults (11-22)"	"27529750"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27529750"	"6"	"198"	"DTX3L"	"hipciof_gene_27529750_198.txt"	"hipciof_gene_complete_27529750_198.txt"
""	"20170731-hipciof_gene_27529750"	"2017.07.31"	"hipciof_gene_29"	"peripheral blood mononuclear cell"	"SECTM1"	"gene expression"	"up"	"none"	"7"	"Years"	"measles virus strain Edmonston"	""	"M-M-R II"	"VO_0000069"	""	"vaccinated vs unvaccinated"	"time of vaccination (first dose)"	"yount adults (11-22)"	"27529750"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27529750"	"6"	"198"	"SECTM1"	"hipciof_gene_27529750_198.txt"	"hipciof_gene_complete_27529750_198.txt"
""	"20170731-hipciof_gene_27529750"	"2017.07.31"	"hipciof_gene_29"	"peripheral blood mononuclear cell"	"SCAMP5"	"gene expression"	"up"	"none"	"7"	"Years"	"measles virus strain Edmonston"	""	"M-M-R II"	"VO_0000069"	""	"vaccinated vs unvaccinated"	"time of vaccination (first dose)"	"yount adults (11-22)"	"27529750"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27529750"	"6"	"198"	"SCAMP5"	"hipciof_gene_27529750_198.txt"	"hipciof_gene_complete_27529750_198.txt"
""	"20170731-hipciof_gene_27529750"	"2017.07.31"	"hipciof_gene_29"	"peripheral blood mononuclear cell"	"C15orf48"	"gene expression"	"up"	"none"	"7"	"Years"	"measles virus strain Edmonston"	""	"M-M-R II"	"VO_0000069"	""	"vaccinated vs unvaccinated"	"time of vaccination (first dose)"	"yount adults (11-22)"	"27529750"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27529750"	"6"	"198"	"C15orf48"	"hipciof_gene_27529750_198.txt"	"hipciof_gene_complete_27529750_198.txt"
""	"20170731-hipciof_gene_27529750"	"2017.07.31"	"hipciof_gene_29"	"peripheral blood mononuclear cell"	"ESPNL"	"gene expression"	"up"	"none"	"7"	"Years"	"measles virus strain Edmonston"	""	"M-M-R II"	"VO_0000069"	""	"vaccinated vs unvaccinated"	"time of vaccination (first dose)"	"yount adults (11-22)"	"27529750"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27529750"	"6"	"198"	"ESPNL"	"hipciof_gene_27529750_198.txt"	"hipciof_gene_complete_27529750_198.txt"
""	"20170731-hipciof_gene_27529750"	"2017.07.31"	"hipciof_gene_29"	"peripheral blood mononuclear cell"	"SDC3"	"gene expression"	"up"	"none"	"7"	"Years"	"measles virus strain Edmonston"	""	"M-M-R II"	"VO_0000069"	""	"vaccinated vs unvaccinated"	"time of vaccination (first dose)"	"yount adults (11-22)"	"27529750"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27529750"	"6"	"198"	"SDC3"	"hipciof_gene_27529750_198.txt"	"hipciof_gene_complete_27529750_198.txt"
""	"20170731-hipciof_gene_27529750"	"2017.07.31"	"hipciof_gene_29"	"peripheral blood mononuclear cell"	"TENT4A"	"gene expression"	"up"	"none"	"7"	"Years"	"measles virus strain Edmonston"	""	"M-M-R II"	"VO_0000069"	""	"vaccinated vs unvaccinated"	"time of vaccination (first dose)"	"yount adults (11-22)"	"27529750"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27529750"	"6"	"198"	"PAPD7"	"hipciof_gene_27529750_198.txt"	"hipciof_gene_complete_27529750_198.txt"
""	"20170731-hipciof_gene_27529750"	"2017.07.31"	"hipciof_gene_29"	"peripheral blood mononuclear cell"	"PDCD1"	"gene expression"	"up"	"none"	"7"	"Years"	"measles virus strain Edmonston"	""	"M-M-R II"	"VO_0000069"	""	"vaccinated vs unvaccinated"	"time of vaccination (first dose)"	"yount adults (11-22)"	"27529750"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27529750"	"6"	"198"	"PDCD1"	"hipciof_gene_27529750_198.txt"	"hipciof_gene_complete_27529750_198.txt"
""	"20170731-hipciof_gene_27529750"	"2017.07.31"	"hipciof_gene_29"	"peripheral blood mononuclear cell"	"SHFL"	"gene expression"	"up"	"none"	"7"	"Years"	"measles virus strain Edmonston"	""	"M-M-R II"	"VO_0000069"	""	"vaccinated vs unvaccinated"	"time of vaccination (first dose)"	"yount adults (11-22)"	"27529750"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27529750"	"6"	"198"	"C19orf66"	"hipciof_gene_27529750_198.txt"	"hipciof_gene_complete_27529750_198.txt"
""	"20170731-hipciof_gene_27529750"	"2017.07.31"	"hipciof_gene_29"	"peripheral blood mononuclear cell"	"SIGLEC1"	"gene expression"	"up"	"none"	"7"	"Years"	"measles virus strain Edmonston"	""	"M-M-R II"	"VO_0000069"	""	"vaccinated vs unvaccinated"	"time of vaccination (first dose)"	"yount adults (11-22)"	"27529750"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27529750"	"6"	"198"	"SIGLEC1"	"hipciof_gene_27529750_198.txt"	"hipciof_gene_complete_27529750_198.txt"
""	"20170731-hipciof_gene_27529750"	"2017.07.31"	"hipciof_gene_29"	"peripheral blood mononuclear cell"	"RBM11"	"gene expression"	"up"	"none"	"7"	"Years"	"measles virus strain Edmonston"	""	"M-M-R II"	"VO_0000069"	""	"vaccinated vs unvaccinated"	"time of vaccination (first dose)"	"yount adults (11-22)"	"27529750"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27529750"	"6"	"198"	"RBM11"	"hipciof_gene_27529750_198.txt"	"hipciof_gene_complete_27529750_198.txt"
""	"20170731-hipciof_gene_27529750"	"2017.07.31"	"hipciof_gene_29"	"peripheral blood mononuclear cell"	"LTA"	"gene expression"	"up"	"none"	"7"	"Years"	"measles virus strain Edmonston"	""	"M-M-R II"	"VO_0000069"	""	"vaccinated vs unvaccinated"	"time of vaccination (first dose)"	"yount adults (11-22)"	"27529750"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27529750"	"6"	"198"	"LTA"	"hipciof_gene_27529750_198.txt"	"hipciof_gene_complete_27529750_198.txt"
""	"20170731-hipciof_gene_27529750"	"2017.07.31"	"hipciof_gene_29"	"peripheral blood mononuclear cell"	"CCDC146"	"gene expression"	"up"	"none"	"7"	"Years"	"measles virus strain Edmonston"	""	"M-M-R II"	"VO_0000069"	""	"vaccinated vs unvaccinated"	"time of vaccination (first dose)"	"yount adults (11-22)"	"27529750"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27529750"	"6"	"198"	"CCDC146"	"hipciof_gene_27529750_198.txt"	"hipciof_gene_complete_27529750_198.txt"
""	"20170731-hipciof_gene_27529750"	"2017.07.31"	"hipciof_gene_29"	"peripheral blood mononuclear cell"	"NOD2"	"gene expression"	"up"	"none"	"7"	"Years"	"measles virus strain Edmonston"	""	"M-M-R II"	"VO_0000069"	""	"vaccinated vs unvaccinated"	"time of vaccination (first dose)"	"yount adults (11-22)"	"27529750"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27529750"	"6"	"198"	"NOD2"	"hipciof_gene_27529750_198.txt"	"hipciof_gene_complete_27529750_198.txt"
""	"20170731-hipciof_gene_27529750"	"2017.07.31"	"hipciof_gene_29"	"peripheral blood mononuclear cell"	"SH2B2"	"gene expression"	"up"	"none"	"7"	"Years"	"measles virus strain Edmonston"	""	"M-M-R II"	"VO_0000069"	""	"vaccinated vs unvaccinated"	"time of vaccination (first dose)"	"yount adults (11-22)"	"27529750"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27529750"	"6"	"198"	"SH2B2"	"hipciof_gene_27529750_198.txt"	"hipciof_gene_complete_27529750_198.txt"
""	"20170731-hipciof_gene_27529750"	"2017.07.31"	"hipciof_gene_29"	"peripheral blood mononuclear cell"	"CD69"	"gene expression"	"up"	"none"	"7"	"Years"	"measles virus strain Edmonston"	""	"M-M-R II"	"VO_0000069"	""	"vaccinated vs unvaccinated"	"time of vaccination (first dose)"	"yount adults (11-22)"	"27529750"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27529750"	"6"	"198"	"CD69"	"hipciof_gene_27529750_198.txt"	"hipciof_gene_complete_27529750_198.txt"
""	"20170731-hipciof_gene_27529750"	"2017.07.31"	"hipciof_gene_29"	"peripheral blood mononuclear cell"	"TAP2"	"gene expression"	"up"	"none"	"7"	"Years"	"measles virus strain Edmonston"	""	"M-M-R II"	"VO_0000069"	""	"vaccinated vs unvaccinated"	"time of vaccination (first dose)"	"yount adults (11-22)"	"27529750"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27529750"	"6"	"198"	"TAP2"	"hipciof_gene_27529750_198.txt"	"hipciof_gene_complete_27529750_198.txt"
""	"20170731-hipciof_gene_27529750"	"2017.07.31"	"hipciof_gene_29"	"peripheral blood mononuclear cell"	"TRIM21"	"gene expression"	"up"	"none"	"7"	"Years"	"measles virus strain Edmonston"	""	"M-M-R II"	"VO_0000069"	""	"vaccinated vs unvaccinated"	"time of vaccination (first dose)"	"yount adults (11-22)"	"27529750"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27529750"	"6"	"198"	"TRIM21"	"hipciof_gene_27529750_198.txt"	"hipciof_gene_complete_27529750_198.txt"
""	"20170731-hipciof_gene_27529750"	"2017.07.31"	"hipciof_gene_29"	"peripheral blood mononuclear cell"	"TNF"	"gene expression"	"up"	"none"	"7"	"Years"	"measles virus strain Edmonston"	""	"M-M-R II"	"VO_0000069"	""	"vaccinated vs unvaccinated"	"time of vaccination (first dose)"	"yount adults (11-22)"	"27529750"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27529750"	"6"	"198"	"TNF"	"hipciof_gene_27529750_198.txt"	"hipciof_gene_complete_27529750_198.txt"
