""	"submission_name"	"submission_date"	"template_name"	"tissue_type"	"response_component"	"response_behavior_type"	"response_behavior"	"subgroup"	"time_point"	"time_point_units"	"baseline_time"	"comparison"	"vaccine_year"	"exposure_material_text"	"exposure_material"	"additional_exposure_material"	"cohort"	"publication_reference"	"publication_year"	"signature_source"	"comments"	"is_model"	"publication_reference_url"	"age_group"	"age_min"	"age_max"	"age_units"	"subm_obs_id"	"uniq_obs_id"	"response_component_original"	"response_comp_cnt"	"target_pathogen_1"	"target_pathogen_2"	"target_pathogen_3"	"signature_file"	"complete_signature_file"
""	"hipc_gene_21743478_17"	"2011.07"	"hipc_gene_21743478_17"	"monocyte"	"EHD1"	"gene expression"	"down"	"none"	"7"	"Days"	"time of vaccination (first dose)"	"7d-0d"	"2008"	"FluMist"	"VO_0000044"	""	"young adults (18-50)"	"21743478"	"2011"	"Supplementary Table 2a: LAIV-Monocytes"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21743478"	"adults"	"18"	"50"	"years"	"17"	"295"	"EHD1"	"264"	"influenza A virus (A/Brisbane/59/2007(H1N1))"	"influenza A virus (A/Brisbane/10/2007(H3N2))"	"influenza B virus (B/Florida/4/2006)"	"hipc_gene_sig_21743478_17.txt"	"hipc_gene_sig_complete_21743478_17.txt"
""	"hipc_gene_21743478_17"	"2011.07"	"hipc_gene_21743478_17"	"monocyte"	"MBP"	"gene expression"	"down"	"none"	"7"	"Days"	"time of vaccination (first dose)"	"7d-0d"	"2008"	"FluMist"	"VO_0000044"	""	"young adults (18-50)"	"21743478"	"2011"	"Supplementary Table 2a: LAIV-Monocytes"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21743478"	"adults"	"18"	"50"	"years"	"17"	"295"	"MBP"	"264"	"influenza A virus (A/Brisbane/59/2007(H1N1))"	"influenza A virus (A/Brisbane/10/2007(H3N2))"	"influenza B virus (B/Florida/4/2006)"	"hipc_gene_sig_21743478_17.txt"	"hipc_gene_sig_complete_21743478_17.txt"
""	"hipc_gene_21743478_17"	"2011.07"	"hipc_gene_21743478_17"	"monocyte"	"ATP2B1"	"gene expression"	"down"	"none"	"7"	"Days"	"time of vaccination (first dose)"	"7d-0d"	"2008"	"FluMist"	"VO_0000044"	""	"young adults (18-50)"	"21743478"	"2011"	"Supplementary Table 2a: LAIV-Monocytes"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21743478"	"adults"	"18"	"50"	"years"	"17"	"295"	"ATP2B1"	"264"	"influenza A virus (A/Brisbane/59/2007(H1N1))"	"influenza A virus (A/Brisbane/10/2007(H3N2))"	"influenza B virus (B/Florida/4/2006)"	"hipc_gene_sig_21743478_17.txt"	"hipc_gene_sig_complete_21743478_17.txt"
""	"hipc_gene_21743478_17"	"2011.07"	"hipc_gene_21743478_17"	"monocyte"	"SH3BP2"	"gene expression"	"down"	"none"	"7"	"Days"	"time of vaccination (first dose)"	"7d-0d"	"2008"	"FluMist"	"VO_0000044"	""	"young adults (18-50)"	"21743478"	"2011"	"Supplementary Table 2a: LAIV-Monocytes"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21743478"	"adults"	"18"	"50"	"years"	"17"	"295"	"SH3BP2"	"264"	"influenza A virus (A/Brisbane/59/2007(H1N1))"	"influenza A virus (A/Brisbane/10/2007(H3N2))"	"influenza B virus (B/Florida/4/2006)"	"hipc_gene_sig_21743478_17.txt"	"hipc_gene_sig_complete_21743478_17.txt"
""	"hipc_gene_21743478_17"	"2011.07"	"hipc_gene_21743478_17"	"monocyte"	"FAM3A"	"gene expression"	"down"	"none"	"7"	"Days"	"time of vaccination (first dose)"	"7d-0d"	"2008"	"FluMist"	"VO_0000044"	""	"young adults (18-50)"	"21743478"	"2011"	"Supplementary Table 2a: LAIV-Monocytes"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21743478"	"adults"	"18"	"50"	"years"	"17"	"295"	"FAM3A"	"264"	"influenza A virus (A/Brisbane/59/2007(H1N1))"	"influenza A virus (A/Brisbane/10/2007(H3N2))"	"influenza B virus (B/Florida/4/2006)"	"hipc_gene_sig_21743478_17.txt"	"hipc_gene_sig_complete_21743478_17.txt"
""	"hipc_gene_21743478_17"	"2011.07"	"hipc_gene_21743478_17"	"monocyte"	"PLAAT3"	"gene expression"	"down"	"none"	"7"	"Days"	"time of vaccination (first dose)"	"7d-0d"	"2008"	"FluMist"	"VO_0000044"	""	"young adults (18-50)"	"21743478"	"2011"	"Supplementary Table 2a: LAIV-Monocytes"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21743478"	"adults"	"18"	"50"	"years"	"17"	"295"	"PLA2G16"	"264"	"influenza A virus (A/Brisbane/59/2007(H1N1))"	"influenza A virus (A/Brisbane/10/2007(H3N2))"	"influenza B virus (B/Florida/4/2006)"	"hipc_gene_sig_21743478_17.txt"	"hipc_gene_sig_complete_21743478_17.txt"
""	"hipc_gene_21743478_17"	"2011.07"	"hipc_gene_21743478_17"	"monocyte"	"EPHB2"	"gene expression"	"down"	"none"	"7"	"Days"	"time of vaccination (first dose)"	"7d-0d"	"2008"	"FluMist"	"VO_0000044"	""	"young adults (18-50)"	"21743478"	"2011"	"Supplementary Table 2a: LAIV-Monocytes"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21743478"	"adults"	"18"	"50"	"years"	"17"	"295"	"EPHB2"	"264"	"influenza A virus (A/Brisbane/59/2007(H1N1))"	"influenza A virus (A/Brisbane/10/2007(H3N2))"	"influenza B virus (B/Florida/4/2006)"	"hipc_gene_sig_21743478_17.txt"	"hipc_gene_sig_complete_21743478_17.txt"
""	"hipc_gene_21743478_17"	"2011.07"	"hipc_gene_21743478_17"	"monocyte"	"SLC35D1"	"gene expression"	"down"	"none"	"7"	"Days"	"time of vaccination (first dose)"	"7d-0d"	"2008"	"FluMist"	"VO_0000044"	""	"young adults (18-50)"	"21743478"	"2011"	"Supplementary Table 2a: LAIV-Monocytes"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21743478"	"adults"	"18"	"50"	"years"	"17"	"295"	"SLC35D1"	"264"	"influenza A virus (A/Brisbane/59/2007(H1N1))"	"influenza A virus (A/Brisbane/10/2007(H3N2))"	"influenza B virus (B/Florida/4/2006)"	"hipc_gene_sig_21743478_17.txt"	"hipc_gene_sig_complete_21743478_17.txt"
""	"hipc_gene_21743478_17"	"2011.07"	"hipc_gene_21743478_17"	"monocyte"	"GM2A"	"gene expression"	"down"	"none"	"7"	"Days"	"time of vaccination (first dose)"	"7d-0d"	"2008"	"FluMist"	"VO_0000044"	""	"young adults (18-50)"	"21743478"	"2011"	"Supplementary Table 2a: LAIV-Monocytes"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21743478"	"adults"	"18"	"50"	"years"	"17"	"295"	"GM2A"	"264"	"influenza A virus (A/Brisbane/59/2007(H1N1))"	"influenza A virus (A/Brisbane/10/2007(H3N2))"	"influenza B virus (B/Florida/4/2006)"	"hipc_gene_sig_21743478_17.txt"	"hipc_gene_sig_complete_21743478_17.txt"
""	"hipc_gene_21743478_17"	"2011.07"	"hipc_gene_21743478_17"	"monocyte"	"ITCH"	"gene expression"	"down"	"none"	"7"	"Days"	"time of vaccination (first dose)"	"7d-0d"	"2008"	"FluMist"	"VO_0000044"	""	"young adults (18-50)"	"21743478"	"2011"	"Supplementary Table 2a: LAIV-Monocytes"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21743478"	"adults"	"18"	"50"	"years"	"17"	"295"	"ITCH"	"264"	"influenza A virus (A/Brisbane/59/2007(H1N1))"	"influenza A virus (A/Brisbane/10/2007(H3N2))"	"influenza B virus (B/Florida/4/2006)"	"hipc_gene_sig_21743478_17.txt"	"hipc_gene_sig_complete_21743478_17.txt"
""	"hipc_gene_21743478_17"	"2011.07"	"hipc_gene_21743478_17"	"monocyte"	"FUT4"	"gene expression"	"down"	"none"	"7"	"Days"	"time of vaccination (first dose)"	"7d-0d"	"2008"	"FluMist"	"VO_0000044"	""	"young adults (18-50)"	"21743478"	"2011"	"Supplementary Table 2a: LAIV-Monocytes"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21743478"	"adults"	"18"	"50"	"years"	"17"	"295"	"FUT4"	"264"	"influenza A virus (A/Brisbane/59/2007(H1N1))"	"influenza A virus (A/Brisbane/10/2007(H3N2))"	"influenza B virus (B/Florida/4/2006)"	"hipc_gene_sig_21743478_17.txt"	"hipc_gene_sig_complete_21743478_17.txt"
""	"hipc_gene_21743478_17"	"2011.07"	"hipc_gene_21743478_17"	"monocyte"	"GGTLC2"	"gene expression"	"down"	"none"	"7"	"Days"	"time of vaccination (first dose)"	"7d-0d"	"2008"	"FluMist"	"VO_0000044"	""	"young adults (18-50)"	"21743478"	"2011"	"Supplementary Table 2a: LAIV-Monocytes"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21743478"	"adults"	"18"	"50"	"years"	"17"	"295"	"GGTLC2"	"264"	"influenza A virus (A/Brisbane/59/2007(H1N1))"	"influenza A virus (A/Brisbane/10/2007(H3N2))"	"influenza B virus (B/Florida/4/2006)"	"hipc_gene_sig_21743478_17.txt"	"hipc_gene_sig_complete_21743478_17.txt"
""	"hipc_gene_21743478_17"	"2011.07"	"hipc_gene_21743478_17"	"monocyte"	"CD247"	"gene expression"	"down"	"none"	"7"	"Days"	"time of vaccination (first dose)"	"7d-0d"	"2008"	"FluMist"	"VO_0000044"	""	"young adults (18-50)"	"21743478"	"2011"	"Supplementary Table 2a: LAIV-Monocytes"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21743478"	"adults"	"18"	"50"	"years"	"17"	"295"	"CD247"	"264"	"influenza A virus (A/Brisbane/59/2007(H1N1))"	"influenza A virus (A/Brisbane/10/2007(H3N2))"	"influenza B virus (B/Florida/4/2006)"	"hipc_gene_sig_21743478_17.txt"	"hipc_gene_sig_complete_21743478_17.txt"
""	"hipc_gene_21743478_17"	"2011.07"	"hipc_gene_21743478_17"	"monocyte"	"ZNF589"	"gene expression"	"down"	"none"	"7"	"Days"	"time of vaccination (first dose)"	"7d-0d"	"2008"	"FluMist"	"VO_0000044"	""	"young adults (18-50)"	"21743478"	"2011"	"Supplementary Table 2a: LAIV-Monocytes"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21743478"	"adults"	"18"	"50"	"years"	"17"	"295"	"ZNF589"	"264"	"influenza A virus (A/Brisbane/59/2007(H1N1))"	"influenza A virus (A/Brisbane/10/2007(H3N2))"	"influenza B virus (B/Florida/4/2006)"	"hipc_gene_sig_21743478_17.txt"	"hipc_gene_sig_complete_21743478_17.txt"
""	"hipc_gene_21743478_17"	"2011.07"	"hipc_gene_21743478_17"	"monocyte"	"INVS"	"gene expression"	"down"	"none"	"7"	"Days"	"time of vaccination (first dose)"	"7d-0d"	"2008"	"FluMist"	"VO_0000044"	""	"young adults (18-50)"	"21743478"	"2011"	"Supplementary Table 2a: LAIV-Monocytes"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21743478"	"adults"	"18"	"50"	"years"	"17"	"295"	"INVS"	"264"	"influenza A virus (A/Brisbane/59/2007(H1N1))"	"influenza A virus (A/Brisbane/10/2007(H3N2))"	"influenza B virus (B/Florida/4/2006)"	"hipc_gene_sig_21743478_17.txt"	"hipc_gene_sig_complete_21743478_17.txt"
""	"hipc_gene_21743478_17"	"2011.07"	"hipc_gene_21743478_17"	"monocyte"	"PAFAH1B2"	"gene expression"	"down"	"none"	"7"	"Days"	"time of vaccination (first dose)"	"7d-0d"	"2008"	"FluMist"	"VO_0000044"	""	"young adults (18-50)"	"21743478"	"2011"	"Supplementary Table 2a: LAIV-Monocytes"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21743478"	"adults"	"18"	"50"	"years"	"17"	"295"	"PAFAH1B2"	"264"	"influenza A virus (A/Brisbane/59/2007(H1N1))"	"influenza A virus (A/Brisbane/10/2007(H3N2))"	"influenza B virus (B/Florida/4/2006)"	"hipc_gene_sig_21743478_17.txt"	"hipc_gene_sig_complete_21743478_17.txt"
""	"hipc_gene_21743478_17"	"2011.07"	"hipc_gene_21743478_17"	"monocyte"	"SEC14L5"	"gene expression"	"down"	"none"	"7"	"Days"	"time of vaccination (first dose)"	"7d-0d"	"2008"	"FluMist"	"VO_0000044"	""	"young adults (18-50)"	"21743478"	"2011"	"Supplementary Table 2a: LAIV-Monocytes"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21743478"	"adults"	"18"	"50"	"years"	"17"	"295"	"SEC14L5"	"264"	"influenza A virus (A/Brisbane/59/2007(H1N1))"	"influenza A virus (A/Brisbane/10/2007(H3N2))"	"influenza B virus (B/Florida/4/2006)"	"hipc_gene_sig_21743478_17.txt"	"hipc_gene_sig_complete_21743478_17.txt"
""	"hipc_gene_21743478_17"	"2011.07"	"hipc_gene_21743478_17"	"monocyte"	"MPZL1"	"gene expression"	"down"	"none"	"7"	"Days"	"time of vaccination (first dose)"	"7d-0d"	"2008"	"FluMist"	"VO_0000044"	""	"young adults (18-50)"	"21743478"	"2011"	"Supplementary Table 2a: LAIV-Monocytes"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21743478"	"adults"	"18"	"50"	"years"	"17"	"295"	"MPZL1"	"264"	"influenza A virus (A/Brisbane/59/2007(H1N1))"	"influenza A virus (A/Brisbane/10/2007(H3N2))"	"influenza B virus (B/Florida/4/2006)"	"hipc_gene_sig_21743478_17.txt"	"hipc_gene_sig_complete_21743478_17.txt"
""	"hipc_gene_21743478_17"	"2011.07"	"hipc_gene_21743478_17"	"monocyte"	"RAD1"	"gene expression"	"down"	"none"	"7"	"Days"	"time of vaccination (first dose)"	"7d-0d"	"2008"	"FluMist"	"VO_0000044"	""	"young adults (18-50)"	"21743478"	"2011"	"Supplementary Table 2a: LAIV-Monocytes"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21743478"	"adults"	"18"	"50"	"years"	"17"	"295"	"RAD1"	"264"	"influenza A virus (A/Brisbane/59/2007(H1N1))"	"influenza A virus (A/Brisbane/10/2007(H3N2))"	"influenza B virus (B/Florida/4/2006)"	"hipc_gene_sig_21743478_17.txt"	"hipc_gene_sig_complete_21743478_17.txt"
""	"hipc_gene_21743478_17"	"2011.07"	"hipc_gene_21743478_17"	"monocyte"	"RUNX1"	"gene expression"	"down"	"none"	"7"	"Days"	"time of vaccination (first dose)"	"7d-0d"	"2008"	"FluMist"	"VO_0000044"	""	"young adults (18-50)"	"21743478"	"2011"	"Supplementary Table 2a: LAIV-Monocytes"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21743478"	"adults"	"18"	"50"	"years"	"17"	"295"	"RUNX1"	"264"	"influenza A virus (A/Brisbane/59/2007(H1N1))"	"influenza A virus (A/Brisbane/10/2007(H3N2))"	"influenza B virus (B/Florida/4/2006)"	"hipc_gene_sig_21743478_17.txt"	"hipc_gene_sig_complete_21743478_17.txt"
""	"hipc_gene_21743478_17"	"2011.07"	"hipc_gene_21743478_17"	"monocyte"	"DIO2"	"gene expression"	"down"	"none"	"7"	"Days"	"time of vaccination (first dose)"	"7d-0d"	"2008"	"FluMist"	"VO_0000044"	""	"young adults (18-50)"	"21743478"	"2011"	"Supplementary Table 2a: LAIV-Monocytes"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21743478"	"adults"	"18"	"50"	"years"	"17"	"295"	"DIO2"	"264"	"influenza A virus (A/Brisbane/59/2007(H1N1))"	"influenza A virus (A/Brisbane/10/2007(H3N2))"	"influenza B virus (B/Florida/4/2006)"	"hipc_gene_sig_21743478_17.txt"	"hipc_gene_sig_complete_21743478_17.txt"
""	"hipc_gene_21743478_17"	"2011.07"	"hipc_gene_21743478_17"	"monocyte"	"RNF6"	"gene expression"	"down"	"none"	"7"	"Days"	"time of vaccination (first dose)"	"7d-0d"	"2008"	"FluMist"	"VO_0000044"	""	"young adults (18-50)"	"21743478"	"2011"	"Supplementary Table 2a: LAIV-Monocytes"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21743478"	"adults"	"18"	"50"	"years"	"17"	"295"	"RNF6"	"264"	"influenza A virus (A/Brisbane/59/2007(H1N1))"	"influenza A virus (A/Brisbane/10/2007(H3N2))"	"influenza B virus (B/Florida/4/2006)"	"hipc_gene_sig_21743478_17.txt"	"hipc_gene_sig_complete_21743478_17.txt"
""	"hipc_gene_21743478_17"	"2011.07"	"hipc_gene_21743478_17"	"monocyte"	"PML"	"gene expression"	"down"	"none"	"7"	"Days"	"time of vaccination (first dose)"	"7d-0d"	"2008"	"FluMist"	"VO_0000044"	""	"young adults (18-50)"	"21743478"	"2011"	"Supplementary Table 2a: LAIV-Monocytes"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21743478"	"adults"	"18"	"50"	"years"	"17"	"295"	"PML"	"264"	"influenza A virus (A/Brisbane/59/2007(H1N1))"	"influenza A virus (A/Brisbane/10/2007(H3N2))"	"influenza B virus (B/Florida/4/2006)"	"hipc_gene_sig_21743478_17.txt"	"hipc_gene_sig_complete_21743478_17.txt"
""	"hipc_gene_21743478_17"	"2011.07"	"hipc_gene_21743478_17"	"monocyte"	"MGLL"	"gene expression"	"down"	"none"	"7"	"Days"	"time of vaccination (first dose)"	"7d-0d"	"2008"	"FluMist"	"VO_0000044"	""	"young adults (18-50)"	"21743478"	"2011"	"Supplementary Table 2a: LAIV-Monocytes"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21743478"	"adults"	"18"	"50"	"years"	"17"	"295"	"MGLL"	"264"	"influenza A virus (A/Brisbane/59/2007(H1N1))"	"influenza A virus (A/Brisbane/10/2007(H3N2))"	"influenza B virus (B/Florida/4/2006)"	"hipc_gene_sig_21743478_17.txt"	"hipc_gene_sig_complete_21743478_17.txt"
""	"hipc_gene_21743478_17"	"2011.07"	"hipc_gene_21743478_17"	"monocyte"	"SLC6A6"	"gene expression"	"down"	"none"	"7"	"Days"	"time of vaccination (first dose)"	"7d-0d"	"2008"	"FluMist"	"VO_0000044"	""	"young adults (18-50)"	"21743478"	"2011"	"Supplementary Table 2a: LAIV-Monocytes"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21743478"	"adults"	"18"	"50"	"years"	"17"	"295"	"SLC6A6"	"264"	"influenza A virus (A/Brisbane/59/2007(H1N1))"	"influenza A virus (A/Brisbane/10/2007(H3N2))"	"influenza B virus (B/Florida/4/2006)"	"hipc_gene_sig_21743478_17.txt"	"hipc_gene_sig_complete_21743478_17.txt"
""	"hipc_gene_21743478_17"	"2011.07"	"hipc_gene_21743478_17"	"monocyte"	"ESR2"	"gene expression"	"down"	"none"	"7"	"Days"	"time of vaccination (first dose)"	"7d-0d"	"2008"	"FluMist"	"VO_0000044"	""	"young adults (18-50)"	"21743478"	"2011"	"Supplementary Table 2a: LAIV-Monocytes"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21743478"	"adults"	"18"	"50"	"years"	"17"	"295"	"ESR2"	"264"	"influenza A virus (A/Brisbane/59/2007(H1N1))"	"influenza A virus (A/Brisbane/10/2007(H3N2))"	"influenza B virus (B/Florida/4/2006)"	"hipc_gene_sig_21743478_17.txt"	"hipc_gene_sig_complete_21743478_17.txt"
""	"hipc_gene_21743478_17"	"2011.07"	"hipc_gene_21743478_17"	"monocyte"	"DOK1"	"gene expression"	"down"	"none"	"7"	"Days"	"time of vaccination (first dose)"	"7d-0d"	"2008"	"FluMist"	"VO_0000044"	""	"young adults (18-50)"	"21743478"	"2011"	"Supplementary Table 2a: LAIV-Monocytes"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21743478"	"adults"	"18"	"50"	"years"	"17"	"295"	"DOK1"	"264"	"influenza A virus (A/Brisbane/59/2007(H1N1))"	"influenza A virus (A/Brisbane/10/2007(H3N2))"	"influenza B virus (B/Florida/4/2006)"	"hipc_gene_sig_21743478_17.txt"	"hipc_gene_sig_complete_21743478_17.txt"
""	"hipc_gene_21743478_17"	"2011.07"	"hipc_gene_21743478_17"	"monocyte"	"CD84"	"gene expression"	"down"	"none"	"7"	"Days"	"time of vaccination (first dose)"	"7d-0d"	"2008"	"FluMist"	"VO_0000044"	""	"young adults (18-50)"	"21743478"	"2011"	"Supplementary Table 2a: LAIV-Monocytes"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21743478"	"adults"	"18"	"50"	"years"	"17"	"295"	"CD84"	"264"	"influenza A virus (A/Brisbane/59/2007(H1N1))"	"influenza A virus (A/Brisbane/10/2007(H3N2))"	"influenza B virus (B/Florida/4/2006)"	"hipc_gene_sig_21743478_17.txt"	"hipc_gene_sig_complete_21743478_17.txt"
""	"hipc_gene_21743478_17"	"2011.07"	"hipc_gene_21743478_17"	"monocyte"	"BTN2A1"	"gene expression"	"down"	"none"	"7"	"Days"	"time of vaccination (first dose)"	"7d-0d"	"2008"	"FluMist"	"VO_0000044"	""	"young adults (18-50)"	"21743478"	"2011"	"Supplementary Table 2a: LAIV-Monocytes"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21743478"	"adults"	"18"	"50"	"years"	"17"	"295"	"BTN2A1"	"264"	"influenza A virus (A/Brisbane/59/2007(H1N1))"	"influenza A virus (A/Brisbane/10/2007(H3N2))"	"influenza B virus (B/Florida/4/2006)"	"hipc_gene_sig_21743478_17.txt"	"hipc_gene_sig_complete_21743478_17.txt"
""	"hipc_gene_21743478_17"	"2011.07"	"hipc_gene_21743478_17"	"monocyte"	"CHN2"	"gene expression"	"down"	"none"	"7"	"Days"	"time of vaccination (first dose)"	"7d-0d"	"2008"	"FluMist"	"VO_0000044"	""	"young adults (18-50)"	"21743478"	"2011"	"Supplementary Table 2a: LAIV-Monocytes"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21743478"	"adults"	"18"	"50"	"years"	"17"	"295"	"CHN2"	"264"	"influenza A virus (A/Brisbane/59/2007(H1N1))"	"influenza A virus (A/Brisbane/10/2007(H3N2))"	"influenza B virus (B/Florida/4/2006)"	"hipc_gene_sig_21743478_17.txt"	"hipc_gene_sig_complete_21743478_17.txt"
""	"hipc_gene_21743478_17"	"2011.07"	"hipc_gene_21743478_17"	"monocyte"	"TYRO3"	"gene expression"	"down"	"none"	"7"	"Days"	"time of vaccination (first dose)"	"7d-0d"	"2008"	"FluMist"	"VO_0000044"	""	"young adults (18-50)"	"21743478"	"2011"	"Supplementary Table 2a: LAIV-Monocytes"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21743478"	"adults"	"18"	"50"	"years"	"17"	"295"	"TYRO3"	"264"	"influenza A virus (A/Brisbane/59/2007(H1N1))"	"influenza A virus (A/Brisbane/10/2007(H3N2))"	"influenza B virus (B/Florida/4/2006)"	"hipc_gene_sig_21743478_17.txt"	"hipc_gene_sig_complete_21743478_17.txt"
""	"hipc_gene_21743478_17"	"2011.07"	"hipc_gene_21743478_17"	"monocyte"	"RECQL5"	"gene expression"	"down"	"none"	"7"	"Days"	"time of vaccination (first dose)"	"7d-0d"	"2008"	"FluMist"	"VO_0000044"	""	"young adults (18-50)"	"21743478"	"2011"	"Supplementary Table 2a: LAIV-Monocytes"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21743478"	"adults"	"18"	"50"	"years"	"17"	"295"	"RECQL5"	"264"	"influenza A virus (A/Brisbane/59/2007(H1N1))"	"influenza A virus (A/Brisbane/10/2007(H3N2))"	"influenza B virus (B/Florida/4/2006)"	"hipc_gene_sig_21743478_17.txt"	"hipc_gene_sig_complete_21743478_17.txt"
""	"hipc_gene_21743478_17"	"2011.07"	"hipc_gene_21743478_17"	"monocyte"	"PLXNB2"	"gene expression"	"down"	"none"	"7"	"Days"	"time of vaccination (first dose)"	"7d-0d"	"2008"	"FluMist"	"VO_0000044"	""	"young adults (18-50)"	"21743478"	"2011"	"Supplementary Table 2a: LAIV-Monocytes"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21743478"	"adults"	"18"	"50"	"years"	"17"	"295"	"PLXNB2"	"264"	"influenza A virus (A/Brisbane/59/2007(H1N1))"	"influenza A virus (A/Brisbane/10/2007(H3N2))"	"influenza B virus (B/Florida/4/2006)"	"hipc_gene_sig_21743478_17.txt"	"hipc_gene_sig_complete_21743478_17.txt"
""	"hipc_gene_21743478_17"	"2011.07"	"hipc_gene_21743478_17"	"monocyte"	"NLRP1"	"gene expression"	"down"	"none"	"7"	"Days"	"time of vaccination (first dose)"	"7d-0d"	"2008"	"FluMist"	"VO_0000044"	""	"young adults (18-50)"	"21743478"	"2011"	"Supplementary Table 2a: LAIV-Monocytes"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21743478"	"adults"	"18"	"50"	"years"	"17"	"295"	"NLRP1"	"264"	"influenza A virus (A/Brisbane/59/2007(H1N1))"	"influenza A virus (A/Brisbane/10/2007(H3N2))"	"influenza B virus (B/Florida/4/2006)"	"hipc_gene_sig_21743478_17.txt"	"hipc_gene_sig_complete_21743478_17.txt"
""	"hipc_gene_21743478_17"	"2011.07"	"hipc_gene_21743478_17"	"monocyte"	"EPHB1"	"gene expression"	"down"	"none"	"7"	"Days"	"time of vaccination (first dose)"	"7d-0d"	"2008"	"FluMist"	"VO_0000044"	""	"young adults (18-50)"	"21743478"	"2011"	"Supplementary Table 2a: LAIV-Monocytes"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21743478"	"adults"	"18"	"50"	"years"	"17"	"295"	"EPHB1"	"264"	"influenza A virus (A/Brisbane/59/2007(H1N1))"	"influenza A virus (A/Brisbane/10/2007(H3N2))"	"influenza B virus (B/Florida/4/2006)"	"hipc_gene_sig_21743478_17.txt"	"hipc_gene_sig_complete_21743478_17.txt"
""	"hipc_gene_21743478_17"	"2011.07"	"hipc_gene_21743478_17"	"monocyte"	"MYO1A"	"gene expression"	"down"	"none"	"7"	"Days"	"time of vaccination (first dose)"	"7d-0d"	"2008"	"FluMist"	"VO_0000044"	""	"young adults (18-50)"	"21743478"	"2011"	"Supplementary Table 2a: LAIV-Monocytes"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21743478"	"adults"	"18"	"50"	"years"	"17"	"295"	"MYO1A"	"264"	"influenza A virus (A/Brisbane/59/2007(H1N1))"	"influenza A virus (A/Brisbane/10/2007(H3N2))"	"influenza B virus (B/Florida/4/2006)"	"hipc_gene_sig_21743478_17.txt"	"hipc_gene_sig_complete_21743478_17.txt"
""	"hipc_gene_21743478_17"	"2011.07"	"hipc_gene_21743478_17"	"monocyte"	"VEGFA"	"gene expression"	"down"	"none"	"7"	"Days"	"time of vaccination (first dose)"	"7d-0d"	"2008"	"FluMist"	"VO_0000044"	""	"young adults (18-50)"	"21743478"	"2011"	"Supplementary Table 2a: LAIV-Monocytes"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21743478"	"adults"	"18"	"50"	"years"	"17"	"295"	"VEGFA"	"264"	"influenza A virus (A/Brisbane/59/2007(H1N1))"	"influenza A virus (A/Brisbane/10/2007(H3N2))"	"influenza B virus (B/Florida/4/2006)"	"hipc_gene_sig_21743478_17.txt"	"hipc_gene_sig_complete_21743478_17.txt"
