""	"submission_name"	"submission_date"	"template_name"	"tissue_type"	"response_component"	"response_behavior_type"	"response_behavior"	"subgroup"	"time_point"	"time_point_units"	"target_pathogen"	"vaccine_year"	"exposure_material_text"	"exposure_material"	"additional_exposure_material"	"comparison"	"baseline_time"	"cohort"	"publication_reference"	"publication_year"	"signature_source"	"comments"	"publication_reference_url"	"age_group"	"age_min"	"age_max"	"age_units"	"subm_obs_id"	"uniq_obs_id"	"response_component_original"	"signature_file"	"complete_signature_file"
""	"hipc_gene_dir_23151505"	"2012.12"	"hipc_gene_dir_7"	"peripheral blood mononuclear cell"	"TRAJ13"	"gene expression"	"down"	"none"	"1"	"Days"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (20-50)"	"23151505"	"2012"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"adults"	"20"	"50"	"years"	"2"	"60"	"TRAJ13"	"hipc_gene_dir_23151505_60.txt"	"hipc_gene_dir_complete_23151505_60.txt"
""	"hipc_gene_dir_23151505"	"2012.12"	"hipc_gene_dir_7"	"peripheral blood mononuclear cell"	"TRAJ14"	"gene expression"	"down"	"none"	"1"	"Days"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (20-50)"	"23151505"	"2012"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"adults"	"20"	"50"	"years"	"2"	"60"	"TRAJ14"	"hipc_gene_dir_23151505_60.txt"	"hipc_gene_dir_complete_23151505_60.txt"
""	"hipc_gene_dir_23151505"	"2012.12"	"hipc_gene_dir_7"	"peripheral blood mononuclear cell"	"TRAJ16"	"gene expression"	"down"	"none"	"1"	"Days"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (20-50)"	"23151505"	"2012"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"adults"	"20"	"50"	"years"	"2"	"60"	"TRAJ16"	"hipc_gene_dir_23151505_60.txt"	"hipc_gene_dir_complete_23151505_60.txt"
""	"hipc_gene_dir_23151505"	"2012.12"	"hipc_gene_dir_7"	"peripheral blood mononuclear cell"	"TRAJ17"	"gene expression"	"down"	"none"	"1"	"Days"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (20-50)"	"23151505"	"2012"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"adults"	"20"	"50"	"years"	"2"	"60"	"TRAJ17"	"hipc_gene_dir_23151505_60.txt"	"hipc_gene_dir_complete_23151505_60.txt"
""	"hipc_gene_dir_23151505"	"2012.12"	"hipc_gene_dir_7"	"peripheral blood mononuclear cell"	"TRAJ18"	"gene expression"	"down"	"none"	"1"	"Days"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (20-50)"	"23151505"	"2012"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"adults"	"20"	"50"	"years"	"2"	"60"	"TRAJ18"	"hipc_gene_dir_23151505_60.txt"	"hipc_gene_dir_complete_23151505_60.txt"
""	"hipc_gene_dir_23151505"	"2012.12"	"hipc_gene_dir_7"	"peripheral blood mononuclear cell"	"TRAJ20"	"gene expression"	"down"	"none"	"1"	"Days"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (20-50)"	"23151505"	"2012"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"adults"	"20"	"50"	"years"	"2"	"60"	"TRAJ20"	"hipc_gene_dir_23151505_60.txt"	"hipc_gene_dir_complete_23151505_60.txt"
""	"hipc_gene_dir_23151505"	"2012.12"	"hipc_gene_dir_7"	"peripheral blood mononuclear cell"	"TRAJ21"	"gene expression"	"down"	"none"	"1"	"Days"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (20-50)"	"23151505"	"2012"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"adults"	"20"	"50"	"years"	"2"	"60"	"TRAJ21"	"hipc_gene_dir_23151505_60.txt"	"hipc_gene_dir_complete_23151505_60.txt"
""	"hipc_gene_dir_23151505"	"2012.12"	"hipc_gene_dir_7"	"peripheral blood mononuclear cell"	"TRAJ22"	"gene expression"	"down"	"none"	"1"	"Days"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (20-50)"	"23151505"	"2012"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"adults"	"20"	"50"	"years"	"2"	"60"	"TRAJ22"	"hipc_gene_dir_23151505_60.txt"	"hipc_gene_dir_complete_23151505_60.txt"
""	"hipc_gene_dir_23151505"	"2012.12"	"hipc_gene_dir_7"	"peripheral blood mononuclear cell"	"TRAJ24"	"gene expression"	"down"	"none"	"1"	"Days"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (20-50)"	"23151505"	"2012"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"adults"	"20"	"50"	"years"	"2"	"60"	"TRAJ24"	"hipc_gene_dir_23151505_60.txt"	"hipc_gene_dir_complete_23151505_60.txt"
""	"hipc_gene_dir_23151505"	"2012.12"	"hipc_gene_dir_7"	"peripheral blood mononuclear cell"	"TRAJ26"	"gene expression"	"down"	"none"	"1"	"Days"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (20-50)"	"23151505"	"2012"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"adults"	"20"	"50"	"years"	"2"	"60"	"TRAJ26"	"hipc_gene_dir_23151505_60.txt"	"hipc_gene_dir_complete_23151505_60.txt"
""	"hipc_gene_dir_23151505"	"2012.12"	"hipc_gene_dir_7"	"peripheral blood mononuclear cell"	"TRAJ27"	"gene expression"	"down"	"none"	"1"	"Days"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (20-50)"	"23151505"	"2012"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"adults"	"20"	"50"	"years"	"2"	"60"	"TRAJ27"	"hipc_gene_dir_23151505_60.txt"	"hipc_gene_dir_complete_23151505_60.txt"
""	"hipc_gene_dir_23151505"	"2012.12"	"hipc_gene_dir_7"	"peripheral blood mononuclear cell"	"TRAJ29"	"gene expression"	"down"	"none"	"1"	"Days"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (20-50)"	"23151505"	"2012"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"adults"	"20"	"50"	"years"	"2"	"60"	"TRAJ29"	"hipc_gene_dir_23151505_60.txt"	"hipc_gene_dir_complete_23151505_60.txt"
""	"hipc_gene_dir_23151505"	"2012.12"	"hipc_gene_dir_7"	"peripheral blood mononuclear cell"	"TRAJ30"	"gene expression"	"down"	"none"	"1"	"Days"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (20-50)"	"23151505"	"2012"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"adults"	"20"	"50"	"years"	"2"	"60"	"TRAJ30"	"hipc_gene_dir_23151505_60.txt"	"hipc_gene_dir_complete_23151505_60.txt"
""	"hipc_gene_dir_23151505"	"2012.12"	"hipc_gene_dir_7"	"peripheral blood mononuclear cell"	"TRAJ32"	"gene expression"	"down"	"none"	"1"	"Days"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (20-50)"	"23151505"	"2012"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"adults"	"20"	"50"	"years"	"2"	"60"	"TRAJ32"	"hipc_gene_dir_23151505_60.txt"	"hipc_gene_dir_complete_23151505_60.txt"
""	"hipc_gene_dir_23151505"	"2012.12"	"hipc_gene_dir_7"	"peripheral blood mononuclear cell"	"TRAJ3"	"gene expression"	"down"	"none"	"1"	"Days"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (20-50)"	"23151505"	"2012"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"adults"	"20"	"50"	"years"	"2"	"60"	"TRAJ3"	"hipc_gene_dir_23151505_60.txt"	"hipc_gene_dir_complete_23151505_60.txt"
""	"hipc_gene_dir_23151505"	"2012.12"	"hipc_gene_dir_7"	"peripheral blood mononuclear cell"	"TRAJ33"	"gene expression"	"down"	"none"	"1"	"Days"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (20-50)"	"23151505"	"2012"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"adults"	"20"	"50"	"years"	"2"	"60"	"TRAJ33"	"hipc_gene_dir_23151505_60.txt"	"hipc_gene_dir_complete_23151505_60.txt"
""	"hipc_gene_dir_23151505"	"2012.12"	"hipc_gene_dir_7"	"peripheral blood mononuclear cell"	"TRAJ34"	"gene expression"	"down"	"none"	"1"	"Days"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (20-50)"	"23151505"	"2012"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"adults"	"20"	"50"	"years"	"2"	"60"	"TRAJ34"	"hipc_gene_dir_23151505_60.txt"	"hipc_gene_dir_complete_23151505_60.txt"
""	"hipc_gene_dir_23151505"	"2012.12"	"hipc_gene_dir_7"	"peripheral blood mononuclear cell"	"TRAJ36"	"gene expression"	"down"	"none"	"1"	"Days"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (20-50)"	"23151505"	"2012"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"adults"	"20"	"50"	"years"	"2"	"60"	"TRAJ36"	"hipc_gene_dir_23151505_60.txt"	"hipc_gene_dir_complete_23151505_60.txt"
""	"hipc_gene_dir_23151505"	"2012.12"	"hipc_gene_dir_7"	"peripheral blood mononuclear cell"	"TRAJ37"	"gene expression"	"down"	"none"	"1"	"Days"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (20-50)"	"23151505"	"2012"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"adults"	"20"	"50"	"years"	"2"	"60"	"TRAJ37"	"hipc_gene_dir_23151505_60.txt"	"hipc_gene_dir_complete_23151505_60.txt"
""	"hipc_gene_dir_23151505"	"2012.12"	"hipc_gene_dir_7"	"peripheral blood mononuclear cell"	"TRAJ38"	"gene expression"	"down"	"none"	"1"	"Days"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (20-50)"	"23151505"	"2012"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"adults"	"20"	"50"	"years"	"2"	"60"	"TRAJ38"	"hipc_gene_dir_23151505_60.txt"	"hipc_gene_dir_complete_23151505_60.txt"
""	"hipc_gene_dir_23151505"	"2012.12"	"hipc_gene_dir_7"	"peripheral blood mononuclear cell"	"TRAJ40"	"gene expression"	"down"	"none"	"1"	"Days"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (20-50)"	"23151505"	"2012"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"adults"	"20"	"50"	"years"	"2"	"60"	"TRAJ40"	"hipc_gene_dir_23151505_60.txt"	"hipc_gene_dir_complete_23151505_60.txt"
""	"hipc_gene_dir_23151505"	"2012.12"	"hipc_gene_dir_7"	"peripheral blood mononuclear cell"	"TRAJ41"	"gene expression"	"down"	"none"	"1"	"Days"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (20-50)"	"23151505"	"2012"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"adults"	"20"	"50"	"years"	"2"	"60"	"TRAJ41"	"hipc_gene_dir_23151505_60.txt"	"hipc_gene_dir_complete_23151505_60.txt"
""	"hipc_gene_dir_23151505"	"2012.12"	"hipc_gene_dir_7"	"peripheral blood mononuclear cell"	"TRAJ42"	"gene expression"	"down"	"none"	"1"	"Days"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (20-50)"	"23151505"	"2012"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"adults"	"20"	"50"	"years"	"2"	"60"	"TRAJ42"	"hipc_gene_dir_23151505_60.txt"	"hipc_gene_dir_complete_23151505_60.txt"
""	"hipc_gene_dir_23151505"	"2012.12"	"hipc_gene_dir_7"	"peripheral blood mononuclear cell"	"TRAJ4"	"gene expression"	"down"	"none"	"1"	"Days"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (20-50)"	"23151505"	"2012"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"adults"	"20"	"50"	"years"	"2"	"60"	"TRAJ4"	"hipc_gene_dir_23151505_60.txt"	"hipc_gene_dir_complete_23151505_60.txt"
""	"hipc_gene_dir_23151505"	"2012.12"	"hipc_gene_dir_7"	"peripheral blood mononuclear cell"	"TRAJ43"	"gene expression"	"down"	"none"	"1"	"Days"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (20-50)"	"23151505"	"2012"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"adults"	"20"	"50"	"years"	"2"	"60"	"TRAJ43"	"hipc_gene_dir_23151505_60.txt"	"hipc_gene_dir_complete_23151505_60.txt"
""	"hipc_gene_dir_23151505"	"2012.12"	"hipc_gene_dir_7"	"peripheral blood mononuclear cell"	"TRAJ45"	"gene expression"	"down"	"none"	"1"	"Days"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (20-50)"	"23151505"	"2012"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"adults"	"20"	"50"	"years"	"2"	"60"	"TRAJ45"	"hipc_gene_dir_23151505_60.txt"	"hipc_gene_dir_complete_23151505_60.txt"
""	"hipc_gene_dir_23151505"	"2012.12"	"hipc_gene_dir_7"	"peripheral blood mononuclear cell"	"TRAJ47"	"gene expression"	"down"	"none"	"1"	"Days"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (20-50)"	"23151505"	"2012"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"adults"	"20"	"50"	"years"	"2"	"60"	"TRAJ47"	"hipc_gene_dir_23151505_60.txt"	"hipc_gene_dir_complete_23151505_60.txt"
""	"hipc_gene_dir_23151505"	"2012.12"	"hipc_gene_dir_7"	"peripheral blood mononuclear cell"	"TRAJ48"	"gene expression"	"down"	"none"	"1"	"Days"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (20-50)"	"23151505"	"2012"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"adults"	"20"	"50"	"years"	"2"	"60"	"TRAJ48"	"hipc_gene_dir_23151505_60.txt"	"hipc_gene_dir_complete_23151505_60.txt"
""	"hipc_gene_dir_23151505"	"2012.12"	"hipc_gene_dir_7"	"peripheral blood mononuclear cell"	"TRAJ52"	"gene expression"	"down"	"none"	"1"	"Days"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (20-50)"	"23151505"	"2012"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"adults"	"20"	"50"	"years"	"2"	"60"	"TRAJ52"	"hipc_gene_dir_23151505_60.txt"	"hipc_gene_dir_complete_23151505_60.txt"
""	"hipc_gene_dir_23151505"	"2012.12"	"hipc_gene_dir_7"	"peripheral blood mononuclear cell"	"TRAJ5"	"gene expression"	"down"	"none"	"1"	"Days"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (20-50)"	"23151505"	"2012"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"adults"	"20"	"50"	"years"	"2"	"60"	"TRAJ5"	"hipc_gene_dir_23151505_60.txt"	"hipc_gene_dir_complete_23151505_60.txt"
""	"hipc_gene_dir_23151505"	"2012.12"	"hipc_gene_dir_7"	"peripheral blood mononuclear cell"	"TRAJ56"	"gene expression"	"down"	"none"	"1"	"Days"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (20-50)"	"23151505"	"2012"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"adults"	"20"	"50"	"years"	"2"	"60"	"TRAJ56"	"hipc_gene_dir_23151505_60.txt"	"hipc_gene_dir_complete_23151505_60.txt"
""	"hipc_gene_dir_23151505"	"2012.12"	"hipc_gene_dir_7"	"peripheral blood mononuclear cell"	"TRAJ57"	"gene expression"	"down"	"none"	"1"	"Days"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (20-50)"	"23151505"	"2012"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"adults"	"20"	"50"	"years"	"2"	"60"	"TRAJ57"	"hipc_gene_dir_23151505_60.txt"	"hipc_gene_dir_complete_23151505_60.txt"
""	"hipc_gene_dir_23151505"	"2012.12"	"hipc_gene_dir_7"	"peripheral blood mononuclear cell"	"TRAJ6"	"gene expression"	"down"	"none"	"1"	"Days"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (20-50)"	"23151505"	"2012"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"adults"	"20"	"50"	"years"	"2"	"60"	"TRAJ6"	"hipc_gene_dir_23151505_60.txt"	"hipc_gene_dir_complete_23151505_60.txt"
""	"hipc_gene_dir_23151505"	"2012.12"	"hipc_gene_dir_7"	"peripheral blood mononuclear cell"	"TRAJ8"	"gene expression"	"down"	"none"	"1"	"Days"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (20-50)"	"23151505"	"2012"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"adults"	"20"	"50"	"years"	"2"	"60"	"TRAJ8"	"hipc_gene_dir_23151505_60.txt"	"hipc_gene_dir_complete_23151505_60.txt"
""	"hipc_gene_dir_23151505"	"2012.12"	"hipc_gene_dir_7"	"peripheral blood mononuclear cell"	"TRAJ9"	"gene expression"	"down"	"none"	"1"	"Days"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (20-50)"	"23151505"	"2012"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"adults"	"20"	"50"	"years"	"2"	"60"	"TRAJ9"	"hipc_gene_dir_23151505_60.txt"	"hipc_gene_dir_complete_23151505_60.txt"
""	"hipc_gene_dir_23151505"	"2012.12"	"hipc_gene_dir_7"	"peripheral blood mononuclear cell"	"TRAPPC2"	"gene expression"	"down"	"none"	"1"	"Days"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (20-50)"	"23151505"	"2012"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"adults"	"20"	"50"	"years"	"2"	"60"	"TRAPPC2"	"hipc_gene_dir_23151505_60.txt"	"hipc_gene_dir_complete_23151505_60.txt"
""	"hipc_gene_dir_23151505"	"2012.12"	"hipc_gene_dir_7"	"peripheral blood mononuclear cell"	"TRAT1"	"gene expression"	"down"	"none"	"1"	"Days"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (20-50)"	"23151505"	"2012"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"adults"	"20"	"50"	"years"	"2"	"60"	"TRAT1"	"hipc_gene_dir_23151505_60.txt"	"hipc_gene_dir_complete_23151505_60.txt"
""	"hipc_gene_dir_23151505"	"2012.12"	"hipc_gene_dir_7"	"peripheral blood mononuclear cell"	"TRAV12-1"	"gene expression"	"down"	"none"	"1"	"Days"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (20-50)"	"23151505"	"2012"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"adults"	"20"	"50"	"years"	"2"	"60"	"TRAV12-1"	"hipc_gene_dir_23151505_60.txt"	"hipc_gene_dir_complete_23151505_60.txt"
""	"hipc_gene_dir_23151505"	"2012.12"	"hipc_gene_dir_7"	"peripheral blood mononuclear cell"	"TRAV12-2"	"gene expression"	"down"	"none"	"1"	"Days"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (20-50)"	"23151505"	"2012"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"adults"	"20"	"50"	"years"	"2"	"60"	"TRAV12-2"	"hipc_gene_dir_23151505_60.txt"	"hipc_gene_dir_complete_23151505_60.txt"
""	"hipc_gene_dir_23151505"	"2012.12"	"hipc_gene_dir_7"	"peripheral blood mononuclear cell"	"TRAV1-2"	"gene expression"	"down"	"none"	"1"	"Days"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (20-50)"	"23151505"	"2012"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"adults"	"20"	"50"	"years"	"2"	"60"	"TRAV1-2"	"hipc_gene_dir_23151505_60.txt"	"hipc_gene_dir_complete_23151505_60.txt"
""	"hipc_gene_dir_23151505"	"2012.12"	"hipc_gene_dir_7"	"peripheral blood mononuclear cell"	"TRAV12-3"	"gene expression"	"down"	"none"	"1"	"Days"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (20-50)"	"23151505"	"2012"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"adults"	"20"	"50"	"years"	"2"	"60"	"TRAV12-3"	"hipc_gene_dir_23151505_60.txt"	"hipc_gene_dir_complete_23151505_60.txt"
""	"hipc_gene_dir_23151505"	"2012.12"	"hipc_gene_dir_7"	"peripheral blood mononuclear cell"	"TRAV13-1"	"gene expression"	"down"	"none"	"1"	"Days"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (20-50)"	"23151505"	"2012"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"adults"	"20"	"50"	"years"	"2"	"60"	"TRAV13-1"	"hipc_gene_dir_23151505_60.txt"	"hipc_gene_dir_complete_23151505_60.txt"
""	"hipc_gene_dir_23151505"	"2012.12"	"hipc_gene_dir_7"	"peripheral blood mononuclear cell"	"TRAV13-2"	"gene expression"	"down"	"none"	"1"	"Days"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (20-50)"	"23151505"	"2012"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"adults"	"20"	"50"	"years"	"2"	"60"	"TRAV13-2"	"hipc_gene_dir_23151505_60.txt"	"hipc_gene_dir_complete_23151505_60.txt"
""	"hipc_gene_dir_23151505"	"2012.12"	"hipc_gene_dir_7"	"peripheral blood mononuclear cell"	"TRAV14DV4"	"gene expression"	"down"	"none"	"1"	"Days"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (20-50)"	"23151505"	"2012"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"adults"	"20"	"50"	"years"	"2"	"60"	"TRAV14DV4"	"hipc_gene_dir_23151505_60.txt"	"hipc_gene_dir_complete_23151505_60.txt"
""	"hipc_gene_dir_23151505"	"2012.12"	"hipc_gene_dir_7"	"peripheral blood mononuclear cell"	"TRAV16"	"gene expression"	"down"	"none"	"1"	"Days"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (20-50)"	"23151505"	"2012"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"adults"	"20"	"50"	"years"	"2"	"60"	"TRAV16"	"hipc_gene_dir_23151505_60.txt"	"hipc_gene_dir_complete_23151505_60.txt"
""	"hipc_gene_dir_23151505"	"2012.12"	"hipc_gene_dir_7"	"peripheral blood mononuclear cell"	"TRAV17"	"gene expression"	"down"	"none"	"1"	"Days"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (20-50)"	"23151505"	"2012"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"adults"	"20"	"50"	"years"	"2"	"60"	"TRAV17"	"hipc_gene_dir_23151505_60.txt"	"hipc_gene_dir_complete_23151505_60.txt"
