""	"submission_name"	"submission_date"	"template_name"	"tissue_type"	"response_component"	"response_behavior_type"	"response_behavior"	"subgroup"	"time_point"	"time_point_units"	"target_pathogen"	"vaccine_year"	"exposure_material_text"	"additional_exposure_material"	"comparison"	"baseline_time"	"cohort"	"publication_reference"	"publication_year"	"signature_source"	"comments"	"publication_reference_url"	"age_group"	"age_min"	"age_max"	"age_units"	"subObsID"	"uniqObsID"	"response_component_original"	"exposure_material_1"	"exposure_material_2"	"signature_file"	"complete_signature_file"
""	"hipc_gene_dir_24336226"	"2014.02"	"hipc_gene_dir_2"	"peripheral blood mononuclear cell"	"CFB"	"gene expression"	"up"	"anti-DT antibody-correlation profile"	"3"	"Days"	"neisseria meningitidis"	""	"Menactra"	""	"3d-0d"	"time of vaccination (first dose)"	"adults (18-45)"	"24336226"	"2014"	"Supplementary Fig 13"	""	"https://www.ncbi.nlm.nih.gov/pubmed/24336226"	"adults"	"18"	"45"	"years"	"15"	"29"	"CFB"	"VO_0010727"	"VO_0000071"	"hipc_gene_dir_24336226_29.txt"	"hipc_gene_dir_complete_24336226_29.txt"
""	"hipc_gene_dir_24336226"	"2014.02"	"hipc_gene_dir_2"	"peripheral blood mononuclear cell"	"C5AR1"	"gene expression"	"up"	"anti-DT antibody-correlation profile"	"3"	"Days"	"neisseria meningitidis"	""	"Menactra"	""	"3d-0d"	"time of vaccination (first dose)"	"adults (18-45)"	"24336226"	"2014"	"Supplementary Fig 13"	""	"https://www.ncbi.nlm.nih.gov/pubmed/24336226"	"adults"	"18"	"45"	"years"	"15"	"29"	"C5AR1"	"VO_0010727"	"VO_0000071"	"hipc_gene_dir_24336226_29.txt"	"hipc_gene_dir_complete_24336226_29.txt"
""	"hipc_gene_dir_24336226"	"2014.02"	"hipc_gene_dir_2"	"peripheral blood mononuclear cell"	"CFD"	"gene expression"	"up"	"anti-DT antibody-correlation profile"	"3"	"Days"	"neisseria meningitidis"	""	"Menactra"	""	"3d-0d"	"time of vaccination (first dose)"	"adults (18-45)"	"24336226"	"2014"	"Supplementary Fig 13"	""	"https://www.ncbi.nlm.nih.gov/pubmed/24336226"	"adults"	"18"	"45"	"years"	"15"	"29"	"CFD"	"VO_0010727"	"VO_0000071"	"hipc_gene_dir_24336226_29.txt"	"hipc_gene_dir_complete_24336226_29.txt"
""	"hipc_gene_dir_24336226"	"2014.02"	"hipc_gene_dir_2"	"peripheral blood mononuclear cell"	"CFI"	"gene expression"	"up"	"anti-DT antibody-correlation profile"	"3"	"Days"	"neisseria meningitidis"	""	"Menactra"	""	"3d-0d"	"time of vaccination (first dose)"	"adults (18-45)"	"24336226"	"2014"	"Supplementary Fig 13"	""	"https://www.ncbi.nlm.nih.gov/pubmed/24336226"	"adults"	"18"	"45"	"years"	"15"	"29"	"CFI"	"VO_0010727"	"VO_0000071"	"hipc_gene_dir_24336226_29.txt"	"hipc_gene_dir_complete_24336226_29.txt"
""	"hipc_gene_dir_24336226"	"2014.02"	"hipc_gene_dir_2"	"peripheral blood mononuclear cell"	"CR1"	"gene expression"	"up"	"anti-DT antibody-correlation profile"	"3"	"Days"	"neisseria meningitidis"	""	"Menactra"	""	"3d-0d"	"time of vaccination (first dose)"	"adults (18-45)"	"24336226"	"2014"	"Supplementary Fig 13"	""	"https://www.ncbi.nlm.nih.gov/pubmed/24336226"	"adults"	"18"	"45"	"years"	"15"	"29"	"CR1"	"VO_0010727"	"VO_0000071"	"hipc_gene_dir_24336226_29.txt"	"hipc_gene_dir_complete_24336226_29.txt"
""	"hipc_gene_dir_24336226"	"2014.02"	"hipc_gene_dir_2"	"peripheral blood mononuclear cell"	"TYROBP"	"gene expression"	"up"	"anti-DT antibody-correlation profile"	"3"	"Days"	"neisseria meningitidis"	""	"Menactra"	""	"3d-0d"	"time of vaccination (first dose)"	"adults (18-45)"	"24336226"	"2014"	"Supplementary Fig 13"	""	"https://www.ncbi.nlm.nih.gov/pubmed/24336226"	"adults"	"18"	"45"	"years"	"15"	"29"	"TYROBP"	"VO_0010727"	"VO_0000071"	"hipc_gene_dir_24336226_29.txt"	"hipc_gene_dir_complete_24336226_29.txt"
""	"hipc_gene_dir_24336226"	"2014.02"	"hipc_gene_dir_2"	"peripheral blood mononuclear cell"	"STAB1"	"gene expression"	"up"	"anti-DT antibody-correlation profile"	"3"	"Days"	"neisseria meningitidis"	""	"Menactra"	""	"3d-0d"	"time of vaccination (first dose)"	"adults (18-45)"	"24336226"	"2014"	"Supplementary Fig 13"	""	"https://www.ncbi.nlm.nih.gov/pubmed/24336226"	"adults"	"18"	"45"	"years"	"15"	"29"	"STAB1"	"VO_0010727"	"VO_0000071"	"hipc_gene_dir_24336226_29.txt"	"hipc_gene_dir_complete_24336226_29.txt"
""	"hipc_gene_dir_24336226"	"2014.02"	"hipc_gene_dir_2"	"peripheral blood mononuclear cell"	"TBC1D8"	"gene expression"	"up"	"anti-DT antibody-correlation profile"	"3"	"Days"	"neisseria meningitidis"	""	"Menactra"	""	"3d-0d"	"time of vaccination (first dose)"	"adults (18-45)"	"24336226"	"2014"	"Supplementary Fig 13"	""	"https://www.ncbi.nlm.nih.gov/pubmed/24336226"	"adults"	"18"	"45"	"years"	"15"	"29"	"TBC1D8"	"VO_0010727"	"VO_0000071"	"hipc_gene_dir_24336226_29.txt"	"hipc_gene_dir_complete_24336226_29.txt"
""	"hipc_gene_dir_24336226"	"2014.02"	"hipc_gene_dir_2"	"peripheral blood mononuclear cell"	"TLR4"	"gene expression"	"up"	"anti-DT antibody-correlation profile"	"3"	"Days"	"neisseria meningitidis"	""	"Menactra"	""	"3d-0d"	"time of vaccination (first dose)"	"adults (18-45)"	"24336226"	"2014"	"Supplementary Fig 13"	""	"https://www.ncbi.nlm.nih.gov/pubmed/24336226"	"adults"	"18"	"45"	"years"	"15"	"29"	"TLR4"	"VO_0010727"	"VO_0000071"	"hipc_gene_dir_24336226_29.txt"	"hipc_gene_dir_complete_24336226_29.txt"
""	"hipc_gene_dir_24336226"	"2014.02"	"hipc_gene_dir_2"	"peripheral blood mononuclear cell"	"FCER1G"	"gene expression"	"up"	"anti-DT antibody-correlation profile"	"3"	"Days"	"neisseria meningitidis"	""	"Menactra"	""	"3d-0d"	"time of vaccination (first dose)"	"adults (18-45)"	"24336226"	"2014"	"Supplementary Fig 13"	""	"https://www.ncbi.nlm.nih.gov/pubmed/24336226"	"adults"	"18"	"45"	"years"	"15"	"29"	"FCER1G"	"VO_0010727"	"VO_0000071"	"hipc_gene_dir_24336226_29.txt"	"hipc_gene_dir_complete_24336226_29.txt"
""	"hipc_gene_dir_24336226"	"2014.02"	"hipc_gene_dir_2"	"peripheral blood mononuclear cell"	"CARD9"	"gene expression"	"up"	"anti-DT antibody-correlation profile"	"3"	"Days"	"neisseria meningitidis"	""	"Menactra"	""	"3d-0d"	"time of vaccination (first dose)"	"adults (18-45)"	"24336226"	"2014"	"Supplementary Fig 13"	""	"https://www.ncbi.nlm.nih.gov/pubmed/24336226"	"adults"	"18"	"45"	"years"	"15"	"29"	"CARD9"	"VO_0010727"	"VO_0000071"	"hipc_gene_dir_24336226_29.txt"	"hipc_gene_dir_complete_24336226_29.txt"
""	"hipc_gene_dir_24336226"	"2014.02"	"hipc_gene_dir_2"	"peripheral blood mononuclear cell"	"ARRB2"	"gene expression"	"up"	"anti-DT antibody-correlation profile"	"3"	"Days"	"neisseria meningitidis"	""	"Menactra"	""	"3d-0d"	"time of vaccination (first dose)"	"adults (18-45)"	"24336226"	"2014"	"Supplementary Fig 13"	""	"https://www.ncbi.nlm.nih.gov/pubmed/24336226"	"adults"	"18"	"45"	"years"	"15"	"29"	"ARRB2"	"VO_0010727"	"VO_0000071"	"hipc_gene_dir_24336226_29.txt"	"hipc_gene_dir_complete_24336226_29.txt"
""	"hipc_gene_dir_24336226"	"2014.02"	"hipc_gene_dir_2"	"peripheral blood mononuclear cell"	"CCRL2"	"gene expression"	"up"	"anti-DT antibody-correlation profile"	"3"	"Days"	"neisseria meningitidis"	""	"Menactra"	""	"3d-0d"	"time of vaccination (first dose)"	"adults (18-45)"	"24336226"	"2014"	"Supplementary Fig 13"	""	"https://www.ncbi.nlm.nih.gov/pubmed/24336226"	"adults"	"18"	"45"	"years"	"15"	"29"	"CCRL2"	"VO_0010727"	"VO_0000071"	"hipc_gene_dir_24336226_29.txt"	"hipc_gene_dir_complete_24336226_29.txt"
""	"hipc_gene_dir_24336226"	"2014.02"	"hipc_gene_dir_2"	"peripheral blood mononuclear cell"	"IL1A"	"gene expression"	"up"	"anti-DT antibody-correlation profile"	"3"	"Days"	"neisseria meningitidis"	""	"Menactra"	""	"3d-0d"	"time of vaccination (first dose)"	"adults (18-45)"	"24336226"	"2014"	"Supplementary Fig 13"	""	"https://www.ncbi.nlm.nih.gov/pubmed/24336226"	"adults"	"18"	"45"	"years"	"15"	"29"	"IL1A"	"VO_0010727"	"VO_0000071"	"hipc_gene_dir_24336226_29.txt"	"hipc_gene_dir_complete_24336226_29.txt"
""	"hipc_gene_dir_24336226"	"2014.02"	"hipc_gene_dir_2"	"peripheral blood mononuclear cell"	"IFNA7"	"gene expression"	"up"	"anti-DT antibody-correlation profile"	"3"	"Days"	"neisseria meningitidis"	""	"Menactra"	""	"3d-0d"	"time of vaccination (first dose)"	"adults (18-45)"	"24336226"	"2014"	"Supplementary Fig 13"	""	"https://www.ncbi.nlm.nih.gov/pubmed/24336226"	"adults"	"18"	"45"	"years"	"15"	"29"	"IFNA7"	"VO_0010727"	"VO_0000071"	"hipc_gene_dir_24336226_29.txt"	"hipc_gene_dir_complete_24336226_29.txt"
""	"hipc_gene_dir_24336226"	"2014.02"	"hipc_gene_dir_2"	"peripheral blood mononuclear cell"	"ADAMTS20"	"gene expression"	"up"	"anti-DT antibody-correlation profile"	"3"	"Days"	"neisseria meningitidis"	""	"Menactra"	""	"3d-0d"	"time of vaccination (first dose)"	"adults (18-45)"	"24336226"	"2014"	"Supplementary Fig 13"	""	"https://www.ncbi.nlm.nih.gov/pubmed/24336226"	"adults"	"18"	"45"	"years"	"15"	"29"	"ADAMTS20"	"VO_0010727"	"VO_0000071"	"hipc_gene_dir_24336226_29.txt"	"hipc_gene_dir_complete_24336226_29.txt"
""	"hipc_gene_dir_24336226"	"2014.02"	"hipc_gene_dir_2"	"peripheral blood mononuclear cell"	"IFNA16"	"gene expression"	"up"	"anti-DT antibody-correlation profile"	"3"	"Days"	"neisseria meningitidis"	""	"Menactra"	""	"3d-0d"	"time of vaccination (first dose)"	"adults (18-45)"	"24336226"	"2014"	"Supplementary Fig 13"	""	"https://www.ncbi.nlm.nih.gov/pubmed/24336226"	"adults"	"18"	"45"	"years"	"15"	"29"	"IFNA16"	"VO_0010727"	"VO_0000071"	"hipc_gene_dir_24336226_29.txt"	"hipc_gene_dir_complete_24336226_29.txt"
""	"hipc_gene_dir_24336226"	"2014.02"	"hipc_gene_dir_2"	"peripheral blood mononuclear cell"	"IFNA10"	"gene expression"	"up"	"anti-DT antibody-correlation profile"	"3"	"Days"	"neisseria meningitidis"	""	"Menactra"	""	"3d-0d"	"time of vaccination (first dose)"	"adults (18-45)"	"24336226"	"2014"	"Supplementary Fig 13"	""	"https://www.ncbi.nlm.nih.gov/pubmed/24336226"	"adults"	"18"	"45"	"years"	"15"	"29"	"IFNA10"	"VO_0010727"	"VO_0000071"	"hipc_gene_dir_24336226_29.txt"	"hipc_gene_dir_complete_24336226_29.txt"
""	"hipc_gene_dir_24336226"	"2014.02"	"hipc_gene_dir_2"	"peripheral blood mononuclear cell"	"ITGB4"	"gene expression"	"up"	"anti-DT antibody-correlation profile"	"3"	"Days"	"neisseria meningitidis"	""	"Menactra"	""	"3d-0d"	"time of vaccination (first dose)"	"adults (18-45)"	"24336226"	"2014"	"Supplementary Fig 13"	""	"https://www.ncbi.nlm.nih.gov/pubmed/24336226"	"adults"	"18"	"45"	"years"	"15"	"29"	"ITGB4"	"VO_0010727"	"VO_0000071"	"hipc_gene_dir_24336226_29.txt"	"hipc_gene_dir_complete_24336226_29.txt"
""	"hipc_gene_dir_24336226"	"2014.02"	"hipc_gene_dir_2"	"peripheral blood mononuclear cell"	"ST14"	"gene expression"	"up"	"anti-DT antibody-correlation profile"	"3"	"Days"	"neisseria meningitidis"	""	"Menactra"	""	"3d-0d"	"time of vaccination (first dose)"	"adults (18-45)"	"24336226"	"2014"	"Supplementary Fig 13"	""	"https://www.ncbi.nlm.nih.gov/pubmed/24336226"	"adults"	"18"	"45"	"years"	"15"	"29"	"ST14"	"VO_0010727"	"VO_0000071"	"hipc_gene_dir_24336226_29.txt"	"hipc_gene_dir_complete_24336226_29.txt"
""	"hipc_gene_dir_24336226"	"2014.02"	"hipc_gene_dir_2"	"peripheral blood mononuclear cell"	"COL8A1"	"gene expression"	"up"	"anti-DT antibody-correlation profile"	"3"	"Days"	"neisseria meningitidis"	""	"Menactra"	""	"3d-0d"	"time of vaccination (first dose)"	"adults (18-45)"	"24336226"	"2014"	"Supplementary Fig 13"	""	"https://www.ncbi.nlm.nih.gov/pubmed/24336226"	"adults"	"18"	"45"	"years"	"15"	"29"	"COL8A1"	"VO_0010727"	"VO_0000071"	"hipc_gene_dir_24336226_29.txt"	"hipc_gene_dir_complete_24336226_29.txt"
""	"hipc_gene_dir_24336226"	"2014.02"	"hipc_gene_dir_2"	"peripheral blood mononuclear cell"	"SFN"	"gene expression"	"up"	"anti-DT antibody-correlation profile"	"3"	"Days"	"neisseria meningitidis"	""	"Menactra"	""	"3d-0d"	"time of vaccination (first dose)"	"adults (18-45)"	"24336226"	"2014"	"Supplementary Fig 13"	""	"https://www.ncbi.nlm.nih.gov/pubmed/24336226"	"adults"	"18"	"45"	"years"	"15"	"29"	"SFN"	"VO_0010727"	"VO_0000071"	"hipc_gene_dir_24336226_29.txt"	"hipc_gene_dir_complete_24336226_29.txt"
""	"hipc_gene_dir_24336226"	"2014.02"	"hipc_gene_dir_2"	"peripheral blood mononuclear cell"	"IFNA2"	"gene expression"	"up"	"anti-DT antibody-correlation profile"	"3"	"Days"	"neisseria meningitidis"	""	"Menactra"	""	"3d-0d"	"time of vaccination (first dose)"	"adults (18-45)"	"24336226"	"2014"	"Supplementary Fig 13"	""	"https://www.ncbi.nlm.nih.gov/pubmed/24336226"	"adults"	"18"	"45"	"years"	"15"	"29"	"IFNA2"	"VO_0010727"	"VO_0000071"	"hipc_gene_dir_24336226_29.txt"	"hipc_gene_dir_complete_24336226_29.txt"
""	"hipc_gene_dir_24336226"	"2014.02"	"hipc_gene_dir_2"	"peripheral blood mononuclear cell"	"IFNA5"	"gene expression"	"up"	"anti-DT antibody-correlation profile"	"3"	"Days"	"neisseria meningitidis"	""	"Menactra"	""	"3d-0d"	"time of vaccination (first dose)"	"adults (18-45)"	"24336226"	"2014"	"Supplementary Fig 13"	""	"https://www.ncbi.nlm.nih.gov/pubmed/24336226"	"adults"	"18"	"45"	"years"	"15"	"29"	"IFNA5"	"VO_0010727"	"VO_0000071"	"hipc_gene_dir_24336226_29.txt"	"hipc_gene_dir_complete_24336226_29.txt"
""	"hipc_gene_dir_24336226"	"2014.02"	"hipc_gene_dir_2"	"peripheral blood mononuclear cell"	"IFNA21"	"gene expression"	"up"	"anti-DT antibody-correlation profile"	"3"	"Days"	"neisseria meningitidis"	""	"Menactra"	""	"3d-0d"	"time of vaccination (first dose)"	"adults (18-45)"	"24336226"	"2014"	"Supplementary Fig 13"	""	"https://www.ncbi.nlm.nih.gov/pubmed/24336226"	"adults"	"18"	"45"	"years"	"15"	"29"	"IFNA21"	"VO_0010727"	"VO_0000071"	"hipc_gene_dir_24336226_29.txt"	"hipc_gene_dir_complete_24336226_29.txt"
""	"hipc_gene_dir_24336226"	"2014.02"	"hipc_gene_dir_2"	"peripheral blood mononuclear cell"	"IFNA8"	"gene expression"	"up"	"anti-DT antibody-correlation profile"	"3"	"Days"	"neisseria meningitidis"	""	"Menactra"	""	"3d-0d"	"time of vaccination (first dose)"	"adults (18-45)"	"24336226"	"2014"	"Supplementary Fig 13"	""	"https://www.ncbi.nlm.nih.gov/pubmed/24336226"	"adults"	"18"	"45"	"years"	"15"	"29"	"IFNA8"	"VO_0010727"	"VO_0000071"	"hipc_gene_dir_24336226_29.txt"	"hipc_gene_dir_complete_24336226_29.txt"
