""	"submission_name"	"submission_date"	"template_name"	"tissue_type"	"response_component"	"response_behavior_type"	"response_behavior"	"subgroup"	"time_point"	"time_point_units"	"target_pathogen"	"vaccine_year"	"exposure_material_text"	"additional_exposure_material"	"comparison"	"baseline_time"	"cohort"	"publication_reference"	"publication_year"	"signature_source"	"comments"	"publication_reference_url"	"age_group"	"age_min"	"age_max"	"age_units"	"subObsID"	"uniqObsID"	"response_component_original"	"exposure_material_1"	"exposure_material_2"	"signature_file"	"complete_signature_file"
""	"hipc_gene_dir_19047440"	"2008.12"	"hipc_gene_dir_3"	"peripheral blood mononuclear cell"	"SNCA"	"gene expression"	"down"	"none"	"10"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"10d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"6"	"35"	"SNCA"	"VO_0000121"	"VO_0003139"	"hipc_gene_dir_19047440_35.txt"	"hipc_gene_dir_complete_19047440_35.txt"
""	"hipc_gene_dir_19047440"	"2008.12"	"hipc_gene_dir_3"	"peripheral blood mononuclear cell"	"CYP27A1"	"gene expression"	"down"	"none"	"10"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"10d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"6"	"35"	"CYP27A1"	"VO_0000121"	"VO_0003139"	"hipc_gene_dir_19047440_35.txt"	"hipc_gene_dir_complete_19047440_35.txt"
""	"hipc_gene_dir_19047440"	"2008.12"	"hipc_gene_dir_3"	"peripheral blood mononuclear cell"	"HIST1H1C"	"gene expression"	"down"	"none"	"10"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"10d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"6"	"35"	"HIST1H1C"	"VO_0000121"	"VO_0003139"	"hipc_gene_dir_19047440_35.txt"	"hipc_gene_dir_complete_19047440_35.txt"
""	"hipc_gene_dir_19047440"	"2008.12"	"hipc_gene_dir_3"	"peripheral blood mononuclear cell"	"GLS"	"gene expression"	"down"	"none"	"10"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"10d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"6"	"35"	"GLS"	"VO_0000121"	"VO_0003139"	"hipc_gene_dir_19047440_35.txt"	"hipc_gene_dir_complete_19047440_35.txt"
""	"hipc_gene_dir_19047440"	"2008.12"	"hipc_gene_dir_3"	"peripheral blood mononuclear cell"	"EIF4B"	"gene expression"	"down"	"none"	"10"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"10d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"6"	"35"	"EIF4B"	"VO_0000121"	"VO_0003139"	"hipc_gene_dir_19047440_35.txt"	"hipc_gene_dir_complete_19047440_35.txt"
""	"hipc_gene_dir_19047440"	"2008.12"	"hipc_gene_dir_3"	"peripheral blood mononuclear cell"	"CA4"	"gene expression"	"down"	"none"	"10"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"10d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"6"	"35"	"CA4"	"VO_0000121"	"VO_0003139"	"hipc_gene_dir_19047440_35.txt"	"hipc_gene_dir_complete_19047440_35.txt"
""	"hipc_gene_dir_19047440"	"2008.12"	"hipc_gene_dir_3"	"peripheral blood mononuclear cell"	"TSPAN5"	"gene expression"	"down"	"none"	"10"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"10d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"6"	"35"	"TSPAN5"	"VO_0000121"	"VO_0003139"	"hipc_gene_dir_19047440_35.txt"	"hipc_gene_dir_complete_19047440_35.txt"
""	"hipc_gene_dir_19047440"	"2008.12"	"hipc_gene_dir_3"	"peripheral blood mononuclear cell"	"ADGRE3"	"gene expression"	"down"	"none"	"10"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"10d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"6"	"35"	"EMR3"	"VO_0000121"	"VO_0003139"	"hipc_gene_dir_19047440_35.txt"	"hipc_gene_dir_complete_19047440_35.txt"
""	"hipc_gene_dir_19047440"	"2008.12"	"hipc_gene_dir_3"	"peripheral blood mononuclear cell"	"ORM1"	"gene expression"	"down"	"none"	"10"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"10d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"6"	"35"	"ORM1"	"VO_0000121"	"VO_0003139"	"hipc_gene_dir_19047440_35.txt"	"hipc_gene_dir_complete_19047440_35.txt"
""	"hipc_gene_dir_19047440"	"2008.12"	"hipc_gene_dir_3"	"peripheral blood mononuclear cell"	"RPS4X"	"gene expression"	"down"	"none"	"10"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"10d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"6"	"35"	"RPS4X"	"VO_0000121"	"VO_0003139"	"hipc_gene_dir_19047440_35.txt"	"hipc_gene_dir_complete_19047440_35.txt"
""	"hipc_gene_dir_19047440"	"2008.12"	"hipc_gene_dir_3"	"peripheral blood mononuclear cell"	"RFLNB"	"gene expression"	"down"	"none"	"10"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"10d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"6"	"35"	"Rflnb"	"VO_0000121"	"VO_0003139"	"hipc_gene_dir_19047440_35.txt"	"hipc_gene_dir_complete_19047440_35.txt"
""	"hipc_gene_dir_19047440"	"2008.12"	"hipc_gene_dir_3"	"peripheral blood mononuclear cell"	"VNN2"	"gene expression"	"down"	"none"	"10"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"10d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"6"	"35"	"VNN2"	"VO_0000121"	"VO_0003139"	"hipc_gene_dir_19047440_35.txt"	"hipc_gene_dir_complete_19047440_35.txt"
""	"hipc_gene_dir_19047440"	"2008.12"	"hipc_gene_dir_3"	"peripheral blood mononuclear cell"	"PI3"	"gene expression"	"down"	"none"	"10"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"10d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"6"	"35"	"PI3"	"VO_0000121"	"VO_0003139"	"hipc_gene_dir_19047440_35.txt"	"hipc_gene_dir_complete_19047440_35.txt"
""	"hipc_gene_dir_19047440"	"2008.12"	"hipc_gene_dir_3"	"peripheral blood mononuclear cell"	"ALPL"	"gene expression"	"down"	"none"	"10"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"10d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"6"	"35"	"ALPL"	"VO_0000121"	"VO_0003139"	"hipc_gene_dir_19047440_35.txt"	"hipc_gene_dir_complete_19047440_35.txt"
""	"hipc_gene_dir_19047440"	"2008.12"	"hipc_gene_dir_3"	"peripheral blood mononuclear cell"	"TXNDC12"	"gene expression"	"down"	"none"	"10"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"10d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"6"	"35"	"TXNDC12"	"VO_0000121"	"VO_0003139"	"hipc_gene_dir_19047440_35.txt"	"hipc_gene_dir_complete_19047440_35.txt"
""	"hipc_gene_dir_19047440"	"2008.12"	"hipc_gene_dir_3"	"peripheral blood mononuclear cell"	"CD38"	"gene expression"	"up"	"none"	"14"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"14d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"7"	"36"	"CD38"	"VO_0000121"	"VO_0003139"	"hipc_gene_dir_19047440_36.txt"	"hipc_gene_dir_complete_19047440_36.txt"
""	"hipc_gene_dir_19047440"	"2008.12"	"hipc_gene_dir_3"	"peripheral blood mononuclear cell"	"SP140"	"gene expression"	"up"	"none"	"14"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"14d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"7"	"36"	"SP140"	"VO_0000121"	"VO_0003139"	"hipc_gene_dir_19047440_36.txt"	"hipc_gene_dir_complete_19047440_36.txt"
""	"hipc_gene_dir_19047440"	"2008.12"	"hipc_gene_dir_3"	"peripheral blood mononuclear cell"	"DUSP5"	"gene expression"	"up"	"none"	"14"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"14d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"7"	"36"	"DUSP5"	"VO_0000121"	"VO_0003139"	"hipc_gene_dir_19047440_36.txt"	"hipc_gene_dir_complete_19047440_36.txt"
""	"hipc_gene_dir_19047440"	"2008.12"	"hipc_gene_dir_3"	"peripheral blood mononuclear cell"	"CDC20"	"gene expression"	"up"	"none"	"14"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"14d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"7"	"36"	"CDC20"	"VO_0000121"	"VO_0003139"	"hipc_gene_dir_19047440_36.txt"	"hipc_gene_dir_complete_19047440_36.txt"
""	"hipc_gene_dir_19047440"	"2008.12"	"hipc_gene_dir_3"	"peripheral blood mononuclear cell"	"TRIM26"	"gene expression"	"up"	"none"	"14"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"14d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"7"	"36"	"TRIM26"	"VO_0000121"	"VO_0003139"	"hipc_gene_dir_19047440_36.txt"	"hipc_gene_dir_complete_19047440_36.txt"
""	"hipc_gene_dir_19047440"	"2008.12"	"hipc_gene_dir_3"	"peripheral blood mononuclear cell"	"UBE2S"	"gene expression"	"up"	"none"	"14"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"14d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"7"	"36"	"UBE2S"	"VO_0000121"	"VO_0003139"	"hipc_gene_dir_19047440_36.txt"	"hipc_gene_dir_complete_19047440_36.txt"
""	"hipc_gene_dir_19047440"	"2008.12"	"hipc_gene_dir_3"	"peripheral blood mononuclear cell"	"IDH2"	"gene expression"	"up"	"none"	"14"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"14d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"7"	"36"	"IDH2"	"VO_0000121"	"VO_0003139"	"hipc_gene_dir_19047440_36.txt"	"hipc_gene_dir_complete_19047440_36.txt"
""	"hipc_gene_dir_19047440"	"2008.12"	"hipc_gene_dir_3"	"peripheral blood mononuclear cell"	"ADA"	"gene expression"	"up"	"none"	"14"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"14d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"7"	"36"	"ADA"	"VO_0000121"	"VO_0003139"	"hipc_gene_dir_19047440_36.txt"	"hipc_gene_dir_complete_19047440_36.txt"
""	"hipc_gene_dir_19047440"	"2008.12"	"hipc_gene_dir_3"	"peripheral blood mononuclear cell"	"SIL1"	"gene expression"	"up"	"none"	"14"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"14d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"7"	"36"	"SIL1"	"VO_0000121"	"VO_0003139"	"hipc_gene_dir_19047440_36.txt"	"hipc_gene_dir_complete_19047440_36.txt"
""	"hipc_gene_dir_19047440"	"2008.12"	"hipc_gene_dir_3"	"peripheral blood mononuclear cell"	"RTCB"	"gene expression"	"up"	"none"	"14"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"14d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"7"	"36"	"C22orf28"	"VO_0000121"	"VO_0003139"	"hipc_gene_dir_19047440_36.txt"	"hipc_gene_dir_complete_19047440_36.txt"
""	"hipc_gene_dir_19047440"	"2008.12"	"hipc_gene_dir_3"	"peripheral blood mononuclear cell"	"NUSAP1"	"gene expression"	"up"	"none"	"14"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"14d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"7"	"36"	"NUSAP1"	"VO_0000121"	"VO_0003139"	"hipc_gene_dir_19047440_36.txt"	"hipc_gene_dir_complete_19047440_36.txt"
""	"hipc_gene_dir_19047440"	"2008.12"	"hipc_gene_dir_3"	"peripheral blood mononuclear cell"	"MCM4"	"gene expression"	"up"	"none"	"14"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"14d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"7"	"36"	"MCM4"	"VO_0000121"	"VO_0003139"	"hipc_gene_dir_19047440_36.txt"	"hipc_gene_dir_complete_19047440_36.txt"
""	"hipc_gene_dir_19047440"	"2008.12"	"hipc_gene_dir_3"	"peripheral blood mononuclear cell"	"ACOT7"	"gene expression"	"up"	"none"	"14"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"14d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"7"	"36"	"ACOT7"	"VO_0000121"	"VO_0003139"	"hipc_gene_dir_19047440_36.txt"	"hipc_gene_dir_complete_19047440_36.txt"
""	"hipc_gene_dir_19047440"	"2008.12"	"hipc_gene_dir_3"	"peripheral blood mononuclear cell"	"MYDGF"	"gene expression"	"up"	"none"	"14"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"14d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"7"	"36"	"MYDGF"	"VO_0000121"	"VO_0003139"	"hipc_gene_dir_19047440_36.txt"	"hipc_gene_dir_complete_19047440_36.txt"
""	"hipc_gene_dir_19047440"	"2008.12"	"hipc_gene_dir_3"	"peripheral blood mononuclear cell"	"CENPM"	"gene expression"	"up"	"none"	"14"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"14d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"7"	"36"	"CENPM"	"VO_0000121"	"VO_0003139"	"hipc_gene_dir_19047440_36.txt"	"hipc_gene_dir_complete_19047440_36.txt"
""	"hipc_gene_dir_19047440"	"2008.12"	"hipc_gene_dir_3"	"peripheral blood mononuclear cell"	"TXNDC5"	"gene expression"	"up"	"none"	"14"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"14d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"7"	"36"	"TXNDC5"	"VO_0000121"	"VO_0003139"	"hipc_gene_dir_19047440_36.txt"	"hipc_gene_dir_complete_19047440_36.txt"
""	"hipc_gene_dir_19047440"	"2008.12"	"hipc_gene_dir_3"	"peripheral blood mononuclear cell"	"TUBG1"	"gene expression"	"up"	"none"	"14"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"14d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"7"	"36"	"TUBG1"	"VO_0000121"	"VO_0003139"	"hipc_gene_dir_19047440_36.txt"	"hipc_gene_dir_complete_19047440_36.txt"
""	"hipc_gene_dir_19047440"	"2008.12"	"hipc_gene_dir_3"	"peripheral blood mononuclear cell"	"SDF2L1"	"gene expression"	"up"	"none"	"14"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"14d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"7"	"36"	"SDF2L1"	"VO_0000121"	"VO_0003139"	"hipc_gene_dir_19047440_36.txt"	"hipc_gene_dir_complete_19047440_36.txt"
""	"hipc_gene_dir_19047440"	"2008.12"	"hipc_gene_dir_3"	"peripheral blood mononuclear cell"	"CDCA7"	"gene expression"	"up"	"none"	"14"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"14d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"7"	"36"	"CDCA7"	"VO_0000121"	"VO_0003139"	"hipc_gene_dir_19047440_36.txt"	"hipc_gene_dir_complete_19047440_36.txt"
""	"hipc_gene_dir_19047440"	"2008.12"	"hipc_gene_dir_3"	"peripheral blood mononuclear cell"	"CDCA5"	"gene expression"	"up"	"none"	"14"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"14d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"7"	"36"	"CDCA5"	"VO_0000121"	"VO_0003139"	"hipc_gene_dir_19047440_36.txt"	"hipc_gene_dir_complete_19047440_36.txt"
""	"hipc_gene_dir_19047440"	"2008.12"	"hipc_gene_dir_3"	"peripheral blood mononuclear cell"	"CCNB2"	"gene expression"	"up"	"none"	"14"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"14d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"7"	"36"	"CCNB2"	"VO_0000121"	"VO_0003139"	"hipc_gene_dir_19047440_36.txt"	"hipc_gene_dir_complete_19047440_36.txt"
""	"hipc_gene_dir_19047440"	"2008.12"	"hipc_gene_dir_3"	"peripheral blood mononuclear cell"	"TXNDC11"	"gene expression"	"up"	"none"	"14"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"14d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"7"	"36"	"TXNDC11"	"VO_0000121"	"VO_0003139"	"hipc_gene_dir_19047440_36.txt"	"hipc_gene_dir_complete_19047440_36.txt"
""	"hipc_gene_dir_19047440"	"2008.12"	"hipc_gene_dir_3"	"peripheral blood mononuclear cell"	"SRM"	"gene expression"	"up"	"none"	"14"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"14d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"7"	"36"	"SRM"	"VO_0000121"	"VO_0003139"	"hipc_gene_dir_19047440_36.txt"	"hipc_gene_dir_complete_19047440_36.txt"
""	"hipc_gene_dir_19047440"	"2008.12"	"hipc_gene_dir_3"	"peripheral blood mononuclear cell"	"UBE2C"	"gene expression"	"up"	"none"	"14"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"14d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"7"	"36"	"UBE2C"	"VO_0000121"	"VO_0003139"	"hipc_gene_dir_19047440_36.txt"	"hipc_gene_dir_complete_19047440_36.txt"
""	"hipc_gene_dir_19047440"	"2008.12"	"hipc_gene_dir_3"	"peripheral blood mononuclear cell"	"TK1"	"gene expression"	"up"	"none"	"14"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"14d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"7"	"36"	"TK1"	"VO_0000121"	"VO_0003139"	"hipc_gene_dir_19047440_36.txt"	"hipc_gene_dir_complete_19047440_36.txt"
""	"hipc_gene_dir_19047440"	"2008.12"	"hipc_gene_dir_3"	"peripheral blood mononuclear cell"	"UHRF1"	"gene expression"	"up"	"none"	"14"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"14d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"7"	"36"	"UHRF1"	"VO_0000121"	"VO_0003139"	"hipc_gene_dir_19047440_36.txt"	"hipc_gene_dir_complete_19047440_36.txt"
""	"hipc_gene_dir_19047440"	"2008.12"	"hipc_gene_dir_3"	"peripheral blood mononuclear cell"	"PDIA4"	"gene expression"	"up"	"none"	"14"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"14d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"7"	"36"	"PDIA4"	"VO_0000121"	"VO_0003139"	"hipc_gene_dir_19047440_36.txt"	"hipc_gene_dir_complete_19047440_36.txt"
""	"hipc_gene_dir_19047440"	"2008.12"	"hipc_gene_dir_3"	"peripheral blood mononuclear cell"	"MYL6B"	"gene expression"	"up"	"none"	"14"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"14d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"7"	"36"	"MYL6B"	"VO_0000121"	"VO_0003139"	"hipc_gene_dir_19047440_36.txt"	"hipc_gene_dir_complete_19047440_36.txt"
""	"hipc_gene_dir_19047440"	"2008.12"	"hipc_gene_dir_3"	"peripheral blood mononuclear cell"	"JCHAIN"	"gene expression"	"up"	"none"	"14"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"14d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"7"	"36"	"IGJ"	"VO_0000121"	"VO_0003139"	"hipc_gene_dir_19047440_36.txt"	"hipc_gene_dir_complete_19047440_36.txt"
""	"hipc_gene_dir_19047440"	"2008.12"	"hipc_gene_dir_3"	"peripheral blood mononuclear cell"	"CXCR3"	"gene expression"	"up"	"none"	"14"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"14d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"7"	"36"	"CXCR3"	"VO_0000121"	"VO_0003139"	"hipc_gene_dir_19047440_36.txt"	"hipc_gene_dir_complete_19047440_36.txt"
""	"hipc_gene_dir_19047440"	"2008.12"	"hipc_gene_dir_3"	"peripheral blood mononuclear cell"	"STMN1"	"gene expression"	"up"	"none"	"14"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"14d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"7"	"36"	"STMN1"	"VO_0000121"	"VO_0003139"	"hipc_gene_dir_19047440_36.txt"	"hipc_gene_dir_complete_19047440_36.txt"
""	"hipc_gene_dir_19047440"	"2008.12"	"hipc_gene_dir_3"	"peripheral blood mononuclear cell"	"FKBP11"	"gene expression"	"up"	"none"	"14"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"14d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"7"	"36"	"FKBP11"	"VO_0000121"	"VO_0003139"	"hipc_gene_dir_19047440_36.txt"	"hipc_gene_dir_complete_19047440_36.txt"
""	"hipc_gene_dir_19047440"	"2008.12"	"hipc_gene_dir_3"	"peripheral blood mononuclear cell"	"XBP1"	"gene expression"	"up"	"none"	"14"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"14d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"7"	"36"	"XBP1"	"VO_0000121"	"VO_0003139"	"hipc_gene_dir_19047440_36.txt"	"hipc_gene_dir_complete_19047440_36.txt"
""	"hipc_gene_dir_19047440"	"2008.12"	"hipc_gene_dir_3"	"peripheral blood mononuclear cell"	"NME1"	"gene expression"	"up"	"none"	"14"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"14d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"7"	"36"	"NME1"	"VO_0000121"	"VO_0003139"	"hipc_gene_dir_19047440_36.txt"	"hipc_gene_dir_complete_19047440_36.txt"
