""	"submission_name"	"submission_date"	"template_name"	"tissue_type"	"response_component"	"response_behavior_type"	"response_behavior"	"subgroup"	"time_point"	"time_point_units"	"target_pathogen"	"vaccine_year"	"exposure_material_text"	"exposure_material"	"additional_exposure_material"	"comparison"	"baseline_time"	"cohort"	"publication_reference"	"publication_year"	"signature_source"	"comments"	"publication_reference_url"	"age_group"	"age_min"	"age_max"	"age_units"	"subm_obs_id"	"uniq_obs_id"	"response_component_original"	"signature_file"	"complete_signature_file"
""	"hipc_gene_dir_26726811"	"2016.02"	"hipc_gene_dir_6"	"T cell"	"PRKCQ"	"gene expression"	"down"	"none"	"7"	"Days"	"influenza A virus (A/California/7/2009(H1N1))"	"2010"	"Pandemrix (A/California/7/09 (H1N1))"	"VO_0000410"	""	"7d-1d"	"time of vaccination (first dose)"	"adults (18-64)"	"26726811"	"2016"	"Fig2c"	"- roughly 60/40 female:male ratio, over 70% were Causasian"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26726811"	"adults, seniors"	"18"	"64"	"years"	"8"	"317"	"PRKCQ"	"hipc_gene_dir_26726811_317.txt"	"hipc_gene_dir_complete_26726811_317.txt"
""	"hipc_gene_dir_26726811"	"2016.02"	"hipc_gene_dir_6"	"T cell"	"NFATC3"	"gene expression"	"down"	"none"	"7"	"Days"	"influenza A virus (A/California/7/2009(H1N1))"	"2010"	"Pandemrix (A/California/7/09 (H1N1))"	"VO_0000410"	""	"7d-1d"	"time of vaccination (first dose)"	"adults (18-64)"	"26726811"	"2016"	"Fig2c"	"- roughly 60/40 female:male ratio, over 70% were Causasian"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26726811"	"adults, seniors"	"18"	"64"	"years"	"8"	"317"	"NFATC3"	"hipc_gene_dir_26726811_317.txt"	"hipc_gene_dir_complete_26726811_317.txt"
""	"hipc_gene_dir_26726811"	"2016.02"	"hipc_gene_dir_6"	"T cell"	"RASGRP2"	"gene expression"	"down"	"none"	"7"	"Days"	"influenza A virus (A/California/7/2009(H1N1))"	"2010"	"Pandemrix (A/California/7/09 (H1N1))"	"VO_0000410"	""	"7d-1d"	"time of vaccination (first dose)"	"adults (18-64)"	"26726811"	"2016"	"Fig2c"	"- roughly 60/40 female:male ratio, over 70% were Causasian"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26726811"	"adults, seniors"	"18"	"64"	"years"	"8"	"317"	"RASGRP2"	"hipc_gene_dir_26726811_317.txt"	"hipc_gene_dir_complete_26726811_317.txt"
""	"hipc_gene_dir_26726811"	"2016.02"	"hipc_gene_dir_6"	"T cell"	"NFATC2"	"gene expression"	"down"	"none"	"7"	"Days"	"influenza A virus (A/California/7/2009(H1N1))"	"2010"	"Pandemrix (A/California/7/09 (H1N1))"	"VO_0000410"	""	"7d-1d"	"time of vaccination (first dose)"	"adults (18-64)"	"26726811"	"2016"	"Fig2c"	"- roughly 60/40 female:male ratio, over 70% were Causasian"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26726811"	"adults, seniors"	"18"	"64"	"years"	"8"	"317"	"NFATC2"	"hipc_gene_dir_26726811_317.txt"	"hipc_gene_dir_complete_26726811_317.txt"
""	"hipc_gene_dir_26726811"	"2016.02"	"hipc_gene_dir_6"	"T cell"	"FYN"	"gene expression"	"down"	"none"	"7"	"Days"	"influenza A virus (A/California/7/2009(H1N1))"	"2010"	"Pandemrix (A/California/7/09 (H1N1))"	"VO_0000410"	""	"7d-1d"	"time of vaccination (first dose)"	"adults (18-64)"	"26726811"	"2016"	"Fig2c"	"- roughly 60/40 female:male ratio, over 70% were Causasian"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26726811"	"adults, seniors"	"18"	"64"	"years"	"8"	"317"	"FYN"	"hipc_gene_dir_26726811_317.txt"	"hipc_gene_dir_complete_26726811_317.txt"
""	"hipc_gene_dir_26726811"	"2016.02"	"hipc_gene_dir_6"	"T cell"	"SLA2"	"gene expression"	"down"	"none"	"7"	"Days"	"influenza A virus (A/California/7/2009(H1N1))"	"2010"	"Pandemrix (A/California/7/09 (H1N1))"	"VO_0000410"	""	"7d-1d"	"time of vaccination (first dose)"	"adults (18-64)"	"26726811"	"2016"	"Fig2c"	"- roughly 60/40 female:male ratio, over 70% were Causasian"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26726811"	"adults, seniors"	"18"	"64"	"years"	"8"	"317"	"SLA2"	"hipc_gene_dir_26726811_317.txt"	"hipc_gene_dir_complete_26726811_317.txt"
""	"hipc_gene_dir_26726811"	"2016.02"	"hipc_gene_dir_6"	"T cell"	"PLCG1"	"gene expression"	"down"	"none"	"7"	"Days"	"influenza A virus (A/California/7/2009(H1N1))"	"2010"	"Pandemrix (A/California/7/09 (H1N1))"	"VO_0000410"	""	"7d-1d"	"time of vaccination (first dose)"	"adults (18-64)"	"26726811"	"2016"	"Fig2c"	"- roughly 60/40 female:male ratio, over 70% were Causasian"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26726811"	"adults, seniors"	"18"	"64"	"years"	"8"	"317"	"PLCG1"	"hipc_gene_dir_26726811_317.txt"	"hipc_gene_dir_complete_26726811_317.txt"
""	"hipc_gene_dir_26726811"	"2016.02"	"hipc_gene_dir_6"	"T cell"	"PAG1"	"gene expression"	"down"	"none"	"7"	"Days"	"influenza A virus (A/California/7/2009(H1N1))"	"2010"	"Pandemrix (A/California/7/09 (H1N1))"	"VO_0000410"	""	"7d-1d"	"time of vaccination (first dose)"	"adults (18-64)"	"26726811"	"2016"	"Fig2c"	"- roughly 60/40 female:male ratio, over 70% were Causasian"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26726811"	"adults, seniors"	"18"	"64"	"years"	"8"	"317"	"PAG1"	"hipc_gene_dir_26726811_317.txt"	"hipc_gene_dir_complete_26726811_317.txt"
""	"hipc_gene_dir_26726811"	"2016.02"	"hipc_gene_dir_6"	"T cell"	"NFATC1"	"gene expression"	"down"	"none"	"7"	"Days"	"influenza A virus (A/California/7/2009(H1N1))"	"2010"	"Pandemrix (A/California/7/09 (H1N1))"	"VO_0000410"	""	"7d-1d"	"time of vaccination (first dose)"	"adults (18-64)"	"26726811"	"2016"	"Fig2c"	"- roughly 60/40 female:male ratio, over 70% were Causasian"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26726811"	"adults, seniors"	"18"	"64"	"years"	"8"	"317"	"NFATC1"	"hipc_gene_dir_26726811_317.txt"	"hipc_gene_dir_complete_26726811_317.txt"
""	"hipc_gene_dir_26726811"	"2016.02"	"hipc_gene_dir_6"	"T cell"	"ZAP70"	"gene expression"	"up"	"none"	"1"	"Day"	"influenza A virus (A/California/7/2009(H1N1))"	"2010"	"Pandemrix (A/California/7/09 (H1N1))"	"VO_0000410"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (18-64)"	"26726811"	"2016"	"Fig2c"	"- roughly 60/40 female:male ratio, over 70% were Causasian"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26726811"	"adults, seniors"	"18"	"64"	"years"	"9"	"318"	"ZAP70"	"hipc_gene_dir_26726811_318.txt"	"hipc_gene_dir_complete_26726811_318.txt"
""	"hipc_gene_dir_26726811"	"2016.02"	"hipc_gene_dir_6"	"T cell"	"CD247"	"gene expression"	"up"	"none"	"1"	"Day"	"influenza A virus (A/California/7/2009(H1N1))"	"2010"	"Pandemrix (A/California/7/09 (H1N1))"	"VO_0000410"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (18-64)"	"26726811"	"2016"	"Fig2c"	"- roughly 60/40 female:male ratio, over 70% were Causasian"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26726811"	"adults, seniors"	"18"	"64"	"years"	"9"	"318"	"CD247"	"hipc_gene_dir_26726811_318.txt"	"hipc_gene_dir_complete_26726811_318.txt"
""	"hipc_gene_dir_26726811"	"2016.02"	"hipc_gene_dir_6"	"T cell"	"CD3G"	"gene expression"	"up"	"none"	"1"	"Day"	"influenza A virus (A/California/7/2009(H1N1))"	"2010"	"Pandemrix (A/California/7/09 (H1N1))"	"VO_0000410"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (18-64)"	"26726811"	"2016"	"Fig2c"	"- roughly 60/40 female:male ratio, over 70% were Causasian"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26726811"	"adults, seniors"	"18"	"64"	"years"	"9"	"318"	"CD3G"	"hipc_gene_dir_26726811_318.txt"	"hipc_gene_dir_complete_26726811_318.txt"
""	"hipc_gene_dir_26726811"	"2016.02"	"hipc_gene_dir_6"	"T cell"	"LCK"	"gene expression"	"up"	"none"	"1"	"Day"	"influenza A virus (A/California/7/2009(H1N1))"	"2010"	"Pandemrix (A/California/7/09 (H1N1))"	"VO_0000410"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (18-64)"	"26726811"	"2016"	"Fig2c"	"- roughly 60/40 female:male ratio, over 70% were Causasian"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26726811"	"adults, seniors"	"18"	"64"	"years"	"9"	"318"	"LCK"	"hipc_gene_dir_26726811_318.txt"	"hipc_gene_dir_complete_26726811_318.txt"
""	"hipc_gene_dir_26726811"	"2016.02"	"hipc_gene_dir_6"	"T cell"	"CD8A"	"gene expression"	"up"	"none"	"1"	"Day"	"influenza A virus (A/California/7/2009(H1N1))"	"2010"	"Pandemrix (A/California/7/09 (H1N1))"	"VO_0000410"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (18-64)"	"26726811"	"2016"	"Fig2c"	"- roughly 60/40 female:male ratio, over 70% were Causasian"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26726811"	"adults, seniors"	"18"	"64"	"years"	"9"	"318"	"CD8A"	"hipc_gene_dir_26726811_318.txt"	"hipc_gene_dir_complete_26726811_318.txt"
""	"hipc_gene_dir_26726811"	"2016.02"	"hipc_gene_dir_6"	"T cell"	"CD8B"	"gene expression"	"up"	"none"	"1"	"Day"	"influenza A virus (A/California/7/2009(H1N1))"	"2010"	"Pandemrix (A/California/7/09 (H1N1))"	"VO_0000410"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (18-64)"	"26726811"	"2016"	"Fig2c"	"- roughly 60/40 female:male ratio, over 70% were Causasian"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26726811"	"adults, seniors"	"18"	"64"	"years"	"9"	"318"	"CD8B"	"hipc_gene_dir_26726811_318.txt"	"hipc_gene_dir_complete_26726811_318.txt"
""	"hipc_gene_dir_26726811"	"2016.02"	"hipc_gene_dir_6"	"T cell"	"CD3E"	"gene expression"	"up"	"none"	"1"	"Day"	"influenza A virus (A/California/7/2009(H1N1))"	"2010"	"Pandemrix (A/California/7/09 (H1N1))"	"VO_0000410"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (18-64)"	"26726811"	"2016"	"Fig2c"	"- roughly 60/40 female:male ratio, over 70% were Causasian"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26726811"	"adults, seniors"	"18"	"64"	"years"	"9"	"318"	"CD3E"	"hipc_gene_dir_26726811_318.txt"	"hipc_gene_dir_complete_26726811_318.txt"
""	"hipc_gene_dir_26726811"	"2016.02"	"hipc_gene_dir_6"	"T cell"	"CD3D"	"gene expression"	"up"	"none"	"1"	"Day"	"influenza A virus (A/California/7/2009(H1N1))"	"2010"	"Pandemrix (A/California/7/09 (H1N1))"	"VO_0000410"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (18-64)"	"26726811"	"2016"	"Fig2c"	"- roughly 60/40 female:male ratio, over 70% were Causasian"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26726811"	"adults, seniors"	"18"	"64"	"years"	"9"	"318"	"CD3D"	"hipc_gene_dir_26726811_318.txt"	"hipc_gene_dir_complete_26726811_318.txt"
""	"hipc_gene_dir_26726811"	"2016.02"	"hipc_gene_dir_6"	"T cell"	"LAT"	"gene expression"	"up"	"none"	"1"	"Day"	"influenza A virus (A/California/7/2009(H1N1))"	"2010"	"Pandemrix (A/California/7/09 (H1N1))"	"VO_0000410"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (18-64)"	"26726811"	"2016"	"Fig2c"	"- roughly 60/40 female:male ratio, over 70% were Causasian"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26726811"	"adults, seniors"	"18"	"64"	"years"	"9"	"318"	"LAT"	"hipc_gene_dir_26726811_318.txt"	"hipc_gene_dir_complete_26726811_318.txt"
""	"hipc_gene_dir_26726811"	"2016.02"	"hipc_gene_dir_6"	"T cell"	"RASGRP1"	"gene expression"	"up"	"none"	"1"	"Day"	"influenza A virus (A/California/7/2009(H1N1))"	"2010"	"Pandemrix (A/California/7/09 (H1N1))"	"VO_0000410"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (18-64)"	"26726811"	"2016"	"Fig2c"	"- roughly 60/40 female:male ratio, over 70% were Causasian"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26726811"	"adults, seniors"	"18"	"64"	"years"	"9"	"318"	"RASGRP1"	"hipc_gene_dir_26726811_318.txt"	"hipc_gene_dir_complete_26726811_318.txt"
""	"hipc_gene_dir_26726811"	"2016.02"	"hipc_gene_dir_6"	"T cell"	"MAP4K1"	"gene expression"	"up"	"none"	"1"	"Day"	"influenza A virus (A/California/7/2009(H1N1))"	"2010"	"Pandemrix (A/California/7/09 (H1N1))"	"VO_0000410"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (18-64)"	"26726811"	"2016"	"Fig2c"	"- roughly 60/40 female:male ratio, over 70% were Causasian"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26726811"	"adults, seniors"	"18"	"64"	"years"	"9"	"318"	"MAP4K1"	"hipc_gene_dir_26726811_318.txt"	"hipc_gene_dir_complete_26726811_318.txt"
""	"hipc_gene_dir_26726811"	"2016.02"	"hipc_gene_dir_6"	"T cell"	"PRF1"	"gene expression"	"up"	"none"	"1"	"Day"	"influenza A virus (A/California/7/2009(H1N1))"	"2010"	"Pandemrix (A/California/7/09 (H1N1))"	"VO_0000410"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (18-64)"	"26726811"	"2016"	"Fig2c"	"- roughly 60/40 female:male ratio, over 70% were Causasian"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26726811"	"adults, seniors"	"18"	"64"	"years"	"9"	"318"	"PRF1"	"hipc_gene_dir_26726811_318.txt"	"hipc_gene_dir_complete_26726811_318.txt"
""	"hipc_gene_dir_26726811"	"2016.02"	"hipc_gene_dir_6"	"T cell"	"PRKCQ"	"gene expression"	"up"	"none"	"1"	"Day"	"influenza A virus (A/California/7/2009(H1N1))"	"2010"	"Pandemrix (A/California/7/09 (H1N1))"	"VO_0000410"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (18-64)"	"26726811"	"2016"	"Fig2c"	"- roughly 60/40 female:male ratio, over 70% were Causasian"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26726811"	"adults, seniors"	"18"	"64"	"years"	"9"	"318"	"PRKCQ"	"hipc_gene_dir_26726811_318.txt"	"hipc_gene_dir_complete_26726811_318.txt"
""	"hipc_gene_dir_26726811"	"2016.02"	"hipc_gene_dir_6"	"T cell"	"NFATC3"	"gene expression"	"up"	"none"	"1"	"Day"	"influenza A virus (A/California/7/2009(H1N1))"	"2010"	"Pandemrix (A/California/7/09 (H1N1))"	"VO_0000410"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (18-64)"	"26726811"	"2016"	"Fig2c"	"- roughly 60/40 female:male ratio, over 70% were Causasian"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26726811"	"adults, seniors"	"18"	"64"	"years"	"9"	"318"	"NFATC3"	"hipc_gene_dir_26726811_318.txt"	"hipc_gene_dir_complete_26726811_318.txt"
""	"hipc_gene_dir_26726811"	"2016.02"	"hipc_gene_dir_6"	"T cell"	"RASGRP2"	"gene expression"	"up"	"none"	"1"	"Day"	"influenza A virus (A/California/7/2009(H1N1))"	"2010"	"Pandemrix (A/California/7/09 (H1N1))"	"VO_0000410"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (18-64)"	"26726811"	"2016"	"Fig2c"	"- roughly 60/40 female:male ratio, over 70% were Causasian"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26726811"	"adults, seniors"	"18"	"64"	"years"	"9"	"318"	"RASGRP2"	"hipc_gene_dir_26726811_318.txt"	"hipc_gene_dir_complete_26726811_318.txt"
""	"hipc_gene_dir_26726811"	"2016.02"	"hipc_gene_dir_6"	"T cell"	"NFATC2"	"gene expression"	"up"	"none"	"1"	"Day"	"influenza A virus (A/California/7/2009(H1N1))"	"2010"	"Pandemrix (A/California/7/09 (H1N1))"	"VO_0000410"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (18-64)"	"26726811"	"2016"	"Fig2c"	"- roughly 60/40 female:male ratio, over 70% were Causasian"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26726811"	"adults, seniors"	"18"	"64"	"years"	"9"	"318"	"NFATC2"	"hipc_gene_dir_26726811_318.txt"	"hipc_gene_dir_complete_26726811_318.txt"
""	"hipc_gene_dir_26726811"	"2016.02"	"hipc_gene_dir_6"	"T cell"	"FYN"	"gene expression"	"up"	"none"	"1"	"Day"	"influenza A virus (A/California/7/2009(H1N1))"	"2010"	"Pandemrix (A/California/7/09 (H1N1))"	"VO_0000410"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (18-64)"	"26726811"	"2016"	"Fig2c"	"- roughly 60/40 female:male ratio, over 70% were Causasian"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26726811"	"adults, seniors"	"18"	"64"	"years"	"9"	"318"	"FYN"	"hipc_gene_dir_26726811_318.txt"	"hipc_gene_dir_complete_26726811_318.txt"
""	"hipc_gene_dir_26726811"	"2016.02"	"hipc_gene_dir_6"	"T cell"	"SLA2"	"gene expression"	"up"	"none"	"1"	"Day"	"influenza A virus (A/California/7/2009(H1N1))"	"2010"	"Pandemrix (A/California/7/09 (H1N1))"	"VO_0000410"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (18-64)"	"26726811"	"2016"	"Fig2c"	"- roughly 60/40 female:male ratio, over 70% were Causasian"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26726811"	"adults, seniors"	"18"	"64"	"years"	"9"	"318"	"SLA2"	"hipc_gene_dir_26726811_318.txt"	"hipc_gene_dir_complete_26726811_318.txt"
""	"hipc_gene_dir_26726811"	"2016.02"	"hipc_gene_dir_6"	"T cell"	"PLCG1"	"gene expression"	"up"	"none"	"1"	"Day"	"influenza A virus (A/California/7/2009(H1N1))"	"2010"	"Pandemrix (A/California/7/09 (H1N1))"	"VO_0000410"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (18-64)"	"26726811"	"2016"	"Fig2c"	"- roughly 60/40 female:male ratio, over 70% were Causasian"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26726811"	"adults, seniors"	"18"	"64"	"years"	"9"	"318"	"PLCG1"	"hipc_gene_dir_26726811_318.txt"	"hipc_gene_dir_complete_26726811_318.txt"
""	"hipc_gene_dir_26726811"	"2016.02"	"hipc_gene_dir_6"	"T cell"	"PAG1"	"gene expression"	"up"	"none"	"1"	"Day"	"influenza A virus (A/California/7/2009(H1N1))"	"2010"	"Pandemrix (A/California/7/09 (H1N1))"	"VO_0000410"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (18-64)"	"26726811"	"2016"	"Fig2c"	"- roughly 60/40 female:male ratio, over 70% were Causasian"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26726811"	"adults, seniors"	"18"	"64"	"years"	"9"	"318"	"PAG1"	"hipc_gene_dir_26726811_318.txt"	"hipc_gene_dir_complete_26726811_318.txt"
""	"hipc_gene_dir_26726811"	"2016.02"	"hipc_gene_dir_6"	"T cell"	"NFATC1"	"gene expression"	"up"	"none"	"1"	"Day"	"influenza A virus (A/California/7/2009(H1N1))"	"2010"	"Pandemrix (A/California/7/09 (H1N1))"	"VO_0000410"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (18-64)"	"26726811"	"2016"	"Fig2c"	"- roughly 60/40 female:male ratio, over 70% were Causasian"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26726811"	"adults, seniors"	"18"	"64"	"years"	"9"	"318"	"NFATC1"	"hipc_gene_dir_26726811_318.txt"	"hipc_gene_dir_complete_26726811_318.txt"
""	"hipc_gene_dir_26726811"	"2016.02"	"hipc_gene_dir_6"	"T cell"	"CXCL9"	"gene expression"	"up"	"none"	"1"	"Day"	"influenza A virus (A/California/7/2009(H1N1))"	"2010"	"Pandemrix (A/California/7/09 (H1N1))"	"VO_0000410"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (18-64)"	"26726811"	"2016"	"Fig2c"	"- roughly 60/40 female:male ratio, over 70% were Causasian"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26726811"	"adults, seniors"	"18"	"64"	"years"	"9"	"318"	"CXCL9"	"hipc_gene_dir_26726811_318.txt"	"hipc_gene_dir_complete_26726811_318.txt"
""	"hipc_gene_dir_26726811"	"2016.02"	"hipc_gene_dir_6"	"T cell"	"CXCL10"	"gene expression"	"up"	"none"	"1"	"Day"	"influenza A virus (A/California/7/2009(H1N1))"	"2010"	"Pandemrix (A/California/7/09 (H1N1))"	"VO_0000410"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (18-64)"	"26726811"	"2016"	"Fig2c"	"- roughly 60/40 female:male ratio, over 70% were Causasian"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26726811"	"adults, seniors"	"18"	"64"	"years"	"9"	"318"	"CXCL10"	"hipc_gene_dir_26726811_318.txt"	"hipc_gene_dir_complete_26726811_318.txt"
""	"hipc_gene_dir_26726811"	"2016.02"	"hipc_gene_dir_6"	"peripheral blood mononuclear cell"	"PDIA4"	"gene expression"	"down"	"vaccine responders (R) vs nonresponders (NR)"	"7"	"Days"	"influenza A virus (A/California/7/2009(H1N1))"	""	"Pandemrix (A/California/7/09 (H1N1))"	"VO_0000410"	""	"7d vs 0d"	"time of vaccination (first dose)"	"adults (18-64)"	"26726811"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26726811"	"adults, seniors"	"18"	"64"	"years"	"10"	"496"	"PDIA4"	"hipc_gene_dir_26726811_496.txt"	"hipc_gene_dir_complete_26726811_496.txt"
""	"hipc_gene_dir_26726811"	"2016.02"	"hipc_gene_dir_6"	"peripheral blood mononuclear cell"	"SPCS3"	"gene expression"	"down"	"vaccine responders (R) vs nonresponders (NR)"	"7"	"Days"	"influenza A virus (A/California/7/2009(H1N1))"	""	"Pandemrix (A/California/7/09 (H1N1))"	"VO_0000410"	""	"7d vs 0d"	"time of vaccination (first dose)"	"adults (18-64)"	"26726811"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26726811"	"adults, seniors"	"18"	"64"	"years"	"10"	"496"	"SPCS3"	"hipc_gene_dir_26726811_496.txt"	"hipc_gene_dir_complete_26726811_496.txt"
""	"hipc_gene_dir_26726811"	"2016.02"	"hipc_gene_dir_6"	"peripheral blood mononuclear cell"	"SLC44A1"	"gene expression"	"down"	"vaccine responders (R) vs nonresponders (NR)"	"7"	"Days"	"influenza A virus (A/California/7/2009(H1N1))"	""	"Pandemrix (A/California/7/09 (H1N1))"	"VO_0000410"	""	"7d vs 0d"	"time of vaccination (first dose)"	"adults (18-64)"	"26726811"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26726811"	"adults, seniors"	"18"	"64"	"years"	"10"	"496"	"SLC44A1"	"hipc_gene_dir_26726811_496.txt"	"hipc_gene_dir_complete_26726811_496.txt"
""	"hipc_gene_dir_26726811"	"2016.02"	"hipc_gene_dir_6"	"peripheral blood mononuclear cell"	"PRDX4"	"gene expression"	"down"	"vaccine responders (R) vs nonresponders (NR)"	"7"	"Days"	"influenza A virus (A/California/7/2009(H1N1))"	""	"Pandemrix (A/California/7/09 (H1N1))"	"VO_0000410"	""	"7d vs 0d"	"time of vaccination (first dose)"	"adults (18-64)"	"26726811"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26726811"	"adults, seniors"	"18"	"64"	"years"	"10"	"496"	"PRDX4"	"hipc_gene_dir_26726811_496.txt"	"hipc_gene_dir_complete_26726811_496.txt"
""	"hipc_gene_dir_26726811"	"2016.02"	"hipc_gene_dir_6"	"peripheral blood mononuclear cell"	"CAV1"	"gene expression"	"down"	"vaccine responders (R) vs nonresponders (NR)"	"7"	"Days"	"influenza A virus (A/California/7/2009(H1N1))"	""	"Pandemrix (A/California/7/09 (H1N1))"	"VO_0000410"	""	"7d vs 0d"	"time of vaccination (first dose)"	"adults (18-64)"	"26726811"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26726811"	"adults, seniors"	"18"	"64"	"years"	"10"	"496"	"CAV1"	"hipc_gene_dir_26726811_496.txt"	"hipc_gene_dir_complete_26726811_496.txt"
""	"hipc_gene_dir_26726811"	"2016.02"	"hipc_gene_dir_6"	"peripheral blood mononuclear cell"	"XBP1"	"gene expression"	"down"	"vaccine responders (R) vs nonresponders (NR)"	"7"	"Days"	"influenza A virus (A/California/7/2009(H1N1))"	""	"Pandemrix (A/California/7/09 (H1N1))"	"VO_0000410"	""	"7d vs 0d"	"time of vaccination (first dose)"	"adults (18-64)"	"26726811"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26726811"	"adults, seniors"	"18"	"64"	"years"	"10"	"496"	"XBP1"	"hipc_gene_dir_26726811_496.txt"	"hipc_gene_dir_complete_26726811_496.txt"
""	"hipc_gene_dir_26726811"	"2016.02"	"hipc_gene_dir_6"	"peripheral blood mononuclear cell"	"SHCBP1"	"gene expression"	"down"	"vaccine responders (R) vs nonresponders (NR)"	"7"	"Days"	"influenza A virus (A/California/7/2009(H1N1))"	""	"Pandemrix (A/California/7/09 (H1N1))"	"VO_0000410"	""	"7d vs 0d"	"time of vaccination (first dose)"	"adults (18-64)"	"26726811"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26726811"	"adults, seniors"	"18"	"64"	"years"	"10"	"496"	"SHCBP1"	"hipc_gene_dir_26726811_496.txt"	"hipc_gene_dir_complete_26726811_496.txt"
""	"hipc_gene_dir_26726811"	"2016.02"	"hipc_gene_dir_6"	"peripheral blood mononuclear cell"	"MYBL2"	"gene expression"	"down"	"vaccine responders (R) vs nonresponders (NR)"	"7"	"Days"	"influenza A virus (A/California/7/2009(H1N1))"	""	"Pandemrix (A/California/7/09 (H1N1))"	"VO_0000410"	""	"7d vs 0d"	"time of vaccination (first dose)"	"adults (18-64)"	"26726811"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26726811"	"adults, seniors"	"18"	"64"	"years"	"10"	"496"	"MYBL2"	"hipc_gene_dir_26726811_496.txt"	"hipc_gene_dir_complete_26726811_496.txt"
""	"hipc_gene_dir_26726811"	"2016.02"	"hipc_gene_dir_6"	"peripheral blood mononuclear cell"	"DCPS"	"gene expression"	"down"	"vaccine responders (R) vs nonresponders (NR)"	"7"	"Days"	"influenza A virus (A/California/7/2009(H1N1))"	""	"Pandemrix (A/California/7/09 (H1N1))"	"VO_0000410"	""	"7d vs 0d"	"time of vaccination (first dose)"	"adults (18-64)"	"26726811"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26726811"	"adults, seniors"	"18"	"64"	"years"	"10"	"496"	"DCPS"	"hipc_gene_dir_26726811_496.txt"	"hipc_gene_dir_complete_26726811_496.txt"
