""	"submission_name"	"submission_date"	"template_name"	"tissue_type"	"response_component"	"response_behavior_type"	"response_behavior"	"subgroup"	"time_point"	"time_point_units"	"target_pathogen"	"vaccine_year"	"exposure_material_text"	"exposure_material"	"additional_exposure_material"	"comparison"	"baseline_time"	"cohort"	"publication_reference"	"publication_year"	"signature_source"	"comments"	"publication_reference_url"	"age_group"	"age_min"	"age_max"	"age_units"	"subObsID"	"uniqObsID"	"response_component_original"	"signature_file"	"complete_signature_file"
""	"hipc_gene_dir_28853442"	"2018.03"	"hipc_gene_dir_62"	"CD4-positive, alpha-beta memory T cell"	"TMEM94"	"gene expression"	"down"	"none"	"56"	"days"	"mycobacterium tuberculosis"	""	"BCG vaccine"	"VO_0000771"	""	"56d-0d"	"time of vaccination (first dose)"	"adults (18-45)"	"28853442"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5832504/"	"adults"	"18"	"45"	"years"	"5"	"485"	"TMEM94"	"hipc_gene_dir_28853442_485.txt"	"hipc_gene_dir_complete_28853442_485.txt"
""	"hipc_gene_dir_28853442"	"2018.03"	"hipc_gene_dir_62"	"CD4-positive, alpha-beta memory T cell"	"SNRNP25"	"gene expression"	"up"	"none"	"56"	"days"	"mycobacterium tuberculosis"	""	"BCG vaccine"	"VO_0000771"	""	"56d-0d"	"time of vaccination (first dose)"	"adults (18-45)"	"28853442"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5832504/"	"adults"	"18"	"45"	"years"	"6"	"486"	"SNRNP25"	"hipc_gene_dir_28853442_486.txt"	"hipc_gene_dir_complete_28853442_486.txt"
""	"hipc_gene_dir_28853442"	"2018.03"	"hipc_gene_dir_62"	"CD4-positive, alpha-beta memory T cell"	"LYPLA2P1"	"gene expression"	"up"	"none"	"56"	"days"	"mycobacterium tuberculosis"	""	"BCG vaccine"	"VO_0000771"	""	"56d-0d"	"time of vaccination (first dose)"	"adults (18-45)"	"28853442"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5832504/"	"adults"	"18"	"45"	"years"	"6"	"486"	"LYPLA2P1"	"hipc_gene_dir_28853442_486.txt"	"hipc_gene_dir_complete_28853442_486.txt"
""	"hipc_gene_dir_28853442"	"2018.03"	"hipc_gene_dir_62"	"CD4-positive, alpha-beta memory T cell"	"IFT20"	"gene expression"	"up"	"none"	"56"	"days"	"mycobacterium tuberculosis"	""	"BCG vaccine"	"VO_0000771"	""	"56d-0d"	"time of vaccination (first dose)"	"adults (18-45)"	"28853442"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5832504/"	"adults"	"18"	"45"	"years"	"6"	"486"	"IFT20"	"hipc_gene_dir_28853442_486.txt"	"hipc_gene_dir_complete_28853442_486.txt"
""	"hipc_gene_dir_28853442"	"2018.03"	"hipc_gene_dir_62"	"CD4-positive, alpha-beta memory T cell"	"SBDS"	"gene expression"	"up"	"none"	"56"	"days"	"mycobacterium tuberculosis"	""	"BCG vaccine"	"VO_0000771"	""	"56d-0d"	"time of vaccination (first dose)"	"adults (18-45)"	"28853442"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5832504/"	"adults"	"18"	"45"	"years"	"6"	"486"	"SBDS"	"hipc_gene_dir_28853442_486.txt"	"hipc_gene_dir_complete_28853442_486.txt"
""	"hipc_gene_dir_28853442"	"2018.03"	"hipc_gene_dir_62"	"CD4-positive, alpha-beta memory T cell"	"ZDHHC11"	"gene expression"	"up"	"none"	"56"	"days"	"mycobacterium tuberculosis"	""	"BCG vaccine"	"VO_0000771"	""	"56d-0d"	"time of vaccination (first dose)"	"adults (18-45)"	"28853442"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5832504/"	"adults"	"18"	"45"	"years"	"6"	"486"	"ZDHHC11"	"hipc_gene_dir_28853442_486.txt"	"hipc_gene_dir_complete_28853442_486.txt"
""	"hipc_gene_dir_28853442"	"2018.03"	"hipc_gene_dir_62"	"CD4-positive, alpha-beta memory T cell"	"DAPP1"	"gene expression"	"up"	"none"	"56"	"days"	"mycobacterium tuberculosis"	""	"BCG vaccine"	"VO_0000771"	""	"56d-0d"	"time of vaccination (first dose)"	"adults (18-45)"	"28853442"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5832504/"	"adults"	"18"	"45"	"years"	"6"	"486"	"DAPP1"	"hipc_gene_dir_28853442_486.txt"	"hipc_gene_dir_complete_28853442_486.txt"
""	"hipc_gene_dir_28853442"	"2018.03"	"hipc_gene_dir_62"	"CD4-positive, alpha-beta memory T cell"	"CA5B"	"gene expression"	"up"	"none"	"56"	"days"	"mycobacterium tuberculosis"	""	"BCG vaccine"	"VO_0000771"	""	"56d-0d"	"time of vaccination (first dose)"	"adults (18-45)"	"28853442"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5832504/"	"adults"	"18"	"45"	"years"	"6"	"486"	"CA5B"	"hipc_gene_dir_28853442_486.txt"	"hipc_gene_dir_complete_28853442_486.txt"
""	"hipc_gene_dir_28853442"	"2018.03"	"hipc_gene_dir_62"	"CD4-positive, alpha-beta memory T cell"	"GPKOW"	"gene expression"	"up"	"none"	"56"	"days"	"mycobacterium tuberculosis"	""	"BCG vaccine"	"VO_0000771"	""	"56d-0d"	"time of vaccination (first dose)"	"adults (18-45)"	"28853442"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5832504/"	"adults"	"18"	"45"	"years"	"6"	"486"	"GPKOW"	"hipc_gene_dir_28853442_486.txt"	"hipc_gene_dir_complete_28853442_486.txt"
""	"hipc_gene_dir_28853442"	"2018.03"	"hipc_gene_dir_62"	"CD4-positive, alpha-beta memory T cell"	"PTMA"	"gene expression"	"up"	"none"	"56"	"days"	"mycobacterium tuberculosis"	""	"BCG vaccine"	"VO_0000771"	""	"56d-0d"	"time of vaccination (first dose)"	"adults (18-45)"	"28853442"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5832504/"	"adults"	"18"	"45"	"years"	"6"	"486"	"PTMA"	"hipc_gene_dir_28853442_486.txt"	"hipc_gene_dir_complete_28853442_486.txt"
""	"hipc_gene_dir_28853442"	"2018.03"	"hipc_gene_dir_62"	"CD4-positive, alpha-beta memory T cell"	"ZNF93"	"gene expression"	"up"	"none"	"56"	"days"	"mycobacterium tuberculosis"	""	"BCG vaccine"	"VO_0000771"	""	"56d-0d"	"time of vaccination (first dose)"	"adults (18-45)"	"28853442"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5832504/"	"adults"	"18"	"45"	"years"	"6"	"486"	"ZNF93"	"hipc_gene_dir_28853442_486.txt"	"hipc_gene_dir_complete_28853442_486.txt"
""	"hipc_gene_dir_28853442"	"2018.03"	"hipc_gene_dir_62"	"CD4-positive, alpha-beta memory T cell"	"TNFAIP8L1"	"gene expression"	"up"	"none"	"56"	"days"	"mycobacterium tuberculosis"	""	"BCG vaccine"	"VO_0000771"	""	"56d-0d"	"time of vaccination (first dose)"	"adults (18-45)"	"28853442"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5832504/"	"adults"	"18"	"45"	"years"	"6"	"486"	"TNFAIP8L1"	"hipc_gene_dir_28853442_486.txt"	"hipc_gene_dir_complete_28853442_486.txt"
""	"hipc_gene_dir_28853442"	"2018.03"	"hipc_gene_dir_62"	"CD4-positive, alpha-beta memory T cell"	"TMEM70"	"gene expression"	"up"	"none"	"56"	"days"	"mycobacterium tuberculosis"	""	"BCG vaccine"	"VO_0000771"	""	"56d-0d"	"time of vaccination (first dose)"	"adults (18-45)"	"28853442"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5832504/"	"adults"	"18"	"45"	"years"	"6"	"486"	"TMEM70"	"hipc_gene_dir_28853442_486.txt"	"hipc_gene_dir_complete_28853442_486.txt"
""	"hipc_gene_dir_28853442"	"2018.03"	"hipc_gene_dir_62"	"CD4-positive, alpha-beta memory T cell"	"UBE2Z"	"gene expression"	"up"	"none"	"56"	"days"	"mycobacterium tuberculosis"	""	"BCG vaccine"	"VO_0000771"	""	"56d-0d"	"time of vaccination (first dose)"	"adults (18-45)"	"28853442"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5832504/"	"adults"	"18"	"45"	"years"	"6"	"486"	"UBE2Z"	"hipc_gene_dir_28853442_486.txt"	"hipc_gene_dir_complete_28853442_486.txt"
""	"hipc_gene_dir_28853442"	"2018.03"	"hipc_gene_dir_62"	"CD4-positive, alpha-beta memory T cell"	"RPL12P6"	"gene expression"	"up"	"none"	"56"	"days"	"mycobacterium tuberculosis"	""	"BCG vaccine"	"VO_0000771"	""	"56d-0d"	"time of vaccination (first dose)"	"adults (18-45)"	"28853442"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5832504/"	"adults"	"18"	"45"	"years"	"6"	"486"	"RPL12P6"	"hipc_gene_dir_28853442_486.txt"	"hipc_gene_dir_complete_28853442_486.txt"
""	"hipc_gene_dir_28853442"	"2018.03"	"hipc_gene_dir_62"	"CD4-positive, alpha-beta memory T cell"	"PI16"	"gene expression"	"up"	"none"	"56"	"days"	"mycobacterium tuberculosis"	""	"BCG vaccine"	"VO_0000771"	""	"56d-0d"	"time of vaccination (first dose)"	"adults (18-45)"	"28853442"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5832504/"	"adults"	"18"	"45"	"years"	"6"	"486"	"PI16"	"hipc_gene_dir_28853442_486.txt"	"hipc_gene_dir_complete_28853442_486.txt"
""	"hipc_gene_dir_28853442"	"2018.03"	"hipc_gene_dir_62"	"CD4-positive, alpha-beta memory T cell"	"TUBD1"	"gene expression"	"up"	"none"	"56"	"days"	"mycobacterium tuberculosis"	""	"BCG vaccine"	"VO_0000771"	""	"56d-0d"	"time of vaccination (first dose)"	"adults (18-45)"	"28853442"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5832504/"	"adults"	"18"	"45"	"years"	"6"	"486"	"TUBD1"	"hipc_gene_dir_28853442_486.txt"	"hipc_gene_dir_complete_28853442_486.txt"
""	"hipc_gene_dir_28853442"	"2018.03"	"hipc_gene_dir_62"	"CD4-positive, alpha-beta memory T cell"	"PHF20L1"	"gene expression"	"up"	"none"	"56"	"days"	"mycobacterium tuberculosis"	""	"BCG vaccine"	"VO_0000771"	""	"56d-0d"	"time of vaccination (first dose)"	"adults (18-45)"	"28853442"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5832504/"	"adults"	"18"	"45"	"years"	"6"	"486"	"PHF20L1"	"hipc_gene_dir_28853442_486.txt"	"hipc_gene_dir_complete_28853442_486.txt"
""	"hipc_gene_dir_28853442"	"2018.03"	"hipc_gene_dir_62"	"CD4-positive, alpha-beta memory T cell"	"COPS2"	"gene expression"	"up"	"none"	"56"	"days"	"mycobacterium tuberculosis"	""	"BCG vaccine"	"VO_0000771"	""	"56d-0d"	"time of vaccination (first dose)"	"adults (18-45)"	"28853442"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5832504/"	"adults"	"18"	"45"	"years"	"6"	"486"	"COPS2"	"hipc_gene_dir_28853442_486.txt"	"hipc_gene_dir_complete_28853442_486.txt"
""	"hipc_gene_dir_28853442"	"2018.03"	"hipc_gene_dir_62"	"CD4-positive, alpha-beta memory T cell"	"RNY1"	"gene expression"	"up"	"none"	"56"	"days"	"mycobacterium tuberculosis"	""	"BCG vaccine"	"VO_0000771"	""	"56d-0d"	"time of vaccination (first dose)"	"adults (18-45)"	"28853442"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5832504/"	"adults"	"18"	"45"	"years"	"6"	"486"	"RNY1"	"hipc_gene_dir_28853442_486.txt"	"hipc_gene_dir_complete_28853442_486.txt"
""	"hipc_gene_dir_28853442"	"2018.03"	"hipc_gene_dir_62"	"CD4-positive, alpha-beta memory T cell"	"SNORD38A"	"gene expression"	"up"	"none"	"56"	"days"	"mycobacterium tuberculosis"	""	"BCG vaccine"	"VO_0000771"	""	"56d-0d"	"time of vaccination (first dose)"	"adults (18-45)"	"28853442"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5832504/"	"adults"	"18"	"45"	"years"	"6"	"486"	"SNORD38A"	"hipc_gene_dir_28853442_486.txt"	"hipc_gene_dir_complete_28853442_486.txt"
""	"hipc_gene_dir_28853442"	"2018.03"	"hipc_gene_dir_62"	"CD4-positive, alpha-beta memory T cell"	"RNU1-4"	"gene expression"	"up"	"none"	"56"	"days"	"mycobacterium tuberculosis"	""	"BCG vaccine"	"VO_0000771"	""	"56d-0d"	"time of vaccination (first dose)"	"adults (18-45)"	"28853442"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5832504/"	"adults"	"18"	"45"	"years"	"6"	"486"	"RNU1-4"	"hipc_gene_dir_28853442_486.txt"	"hipc_gene_dir_complete_28853442_486.txt"
""	"hipc_gene_dir_28853442"	"2018.03"	"hipc_gene_dir_62"	"CD4-positive, alpha-beta memory T cell"	"LUC7L3"	"gene expression"	"up"	"none"	"56"	"days"	"mycobacterium tuberculosis"	""	"BCG vaccine"	"VO_0000771"	""	"56d-0d"	"time of vaccination (first dose)"	"adults (18-45)"	"28853442"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5832504/"	"adults"	"18"	"45"	"years"	"6"	"486"	"LUC7L3"	"hipc_gene_dir_28853442_486.txt"	"hipc_gene_dir_complete_28853442_486.txt"
""	"hipc_gene_dir_28853442"	"2018.03"	"hipc_gene_dir_62"	"CD4-positive, alpha-beta memory T cell"	"METTL17"	"gene expression"	"up"	"none"	"56"	"days"	"mycobacterium tuberculosis"	""	"BCG vaccine"	"VO_0000771"	""	"56d-0d"	"time of vaccination (first dose)"	"adults (18-45)"	"28853442"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5832504/"	"adults"	"18"	"45"	"years"	"6"	"486"	"METTL17"	"hipc_gene_dir_28853442_486.txt"	"hipc_gene_dir_complete_28853442_486.txt"
""	"hipc_gene_dir_28853442"	"2018.03"	"hipc_gene_dir_62"	"CD4-positive, alpha-beta memory T cell"	"ANKRD36C"	"gene expression"	"up"	"none"	"56"	"days"	"mycobacterium tuberculosis"	""	"BCG vaccine"	"VO_0000771"	""	"56d-0d"	"time of vaccination (first dose)"	"adults (18-45)"	"28853442"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5832504/"	"adults"	"18"	"45"	"years"	"6"	"486"	"ANKRD36C"	"hipc_gene_dir_28853442_486.txt"	"hipc_gene_dir_complete_28853442_486.txt"
""	"hipc_gene_dir_28853442"	"2018.03"	"hipc_gene_dir_62"	"CD4-positive, alpha-beta memory T cell"	"TMEM106B"	"gene expression"	"down"	"none"	"56"	"days"	"mycobacterium tuberculosis"	""	"BCG vaccine"	"VO_0000771"	""	"56d-0d"	"time of vaccination (first dose)"	"adults (18-45)"	"28853442"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5832504/"	"adults"	"18"	"45"	"years"	"7"	"487"	"TMEM106B"	"hipc_gene_dir_28853442_487.txt"	"hipc_gene_dir_complete_28853442_487.txt"
""	"hipc_gene_dir_28853442"	"2018.03"	"hipc_gene_dir_62"	"CD4-positive, alpha-beta memory T cell"	"RAB33B"	"gene expression"	"down"	"none"	"56"	"days"	"mycobacterium tuberculosis"	""	"BCG vaccine"	"VO_0000771"	""	"56d-0d"	"time of vaccination (first dose)"	"adults (18-45)"	"28853442"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5832504/"	"adults"	"18"	"45"	"years"	"7"	"487"	"RAB33B"	"hipc_gene_dir_28853442_487.txt"	"hipc_gene_dir_complete_28853442_487.txt"
""	"hipc_gene_dir_28853442"	"2018.03"	"hipc_gene_dir_62"	"CD4-positive, alpha-beta memory T cell"	"HBB"	"gene expression"	"down"	"none"	"56"	"days"	"mycobacterium tuberculosis"	""	"BCG vaccine"	"VO_0000771"	""	"56d-0d"	"time of vaccination (first dose)"	"adults (18-45)"	"28853442"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5832504/"	"adults"	"18"	"45"	"years"	"7"	"487"	"HBB"	"hipc_gene_dir_28853442_487.txt"	"hipc_gene_dir_complete_28853442_487.txt"
""	"hipc_gene_dir_28853442"	"2018.03"	"hipc_gene_dir_62"	"CD4-positive, alpha-beta memory T cell"	"SLC36A4"	"gene expression"	"down"	"none"	"56"	"days"	"mycobacterium tuberculosis"	""	"BCG vaccine"	"VO_0000771"	""	"56d-0d"	"time of vaccination (first dose)"	"adults (18-45)"	"28853442"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5832504/"	"adults"	"18"	"45"	"years"	"7"	"487"	"SLC36A4"	"hipc_gene_dir_28853442_487.txt"	"hipc_gene_dir_complete_28853442_487.txt"
""	"hipc_gene_dir_28853442"	"2018.03"	"hipc_gene_dir_62"	"CD4-positive, alpha-beta memory T cell"	"GNB5"	"gene expression"	"down"	"none"	"56"	"days"	"mycobacterium tuberculosis"	""	"BCG vaccine"	"VO_0000771"	""	"56d-0d"	"time of vaccination (first dose)"	"adults (18-45)"	"28853442"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5832504/"	"adults"	"18"	"45"	"years"	"7"	"487"	"GNB5"	"hipc_gene_dir_28853442_487.txt"	"hipc_gene_dir_complete_28853442_487.txt"
""	"hipc_gene_dir_28853442"	"2018.03"	"hipc_gene_dir_62"	"CD4-positive, alpha-beta memory T cell"	"MTRF1"	"gene expression"	"down"	"none"	"56"	"days"	"mycobacterium tuberculosis"	""	"BCG vaccine"	"VO_0000771"	""	"56d-0d"	"time of vaccination (first dose)"	"adults (18-45)"	"28853442"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5832504/"	"adults"	"18"	"45"	"years"	"7"	"487"	"MTRF1"	"hipc_gene_dir_28853442_487.txt"	"hipc_gene_dir_complete_28853442_487.txt"
""	"hipc_gene_dir_28853442"	"2018.03"	"hipc_gene_dir_62"	"CD4-positive, alpha-beta memory T cell"	"GPR1"	"gene expression"	"down"	"none"	"56"	"days"	"mycobacterium tuberculosis"	""	"BCG vaccine"	"VO_0000771"	""	"56d-0d"	"time of vaccination (first dose)"	"adults (18-45)"	"28853442"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5832504/"	"adults"	"18"	"45"	"years"	"7"	"487"	"GPR1"	"hipc_gene_dir_28853442_487.txt"	"hipc_gene_dir_complete_28853442_487.txt"
""	"hipc_gene_dir_28853442"	"2018.03"	"hipc_gene_dir_62"	"CD4-positive, alpha-beta memory T cell"	"TTC33"	"gene expression"	"down"	"none"	"56"	"days"	"mycobacterium tuberculosis"	""	"BCG vaccine"	"VO_0000771"	""	"56d-0d"	"time of vaccination (first dose)"	"adults (18-45)"	"28853442"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5832504/"	"adults"	"18"	"45"	"years"	"7"	"487"	"TTC33"	"hipc_gene_dir_28853442_487.txt"	"hipc_gene_dir_complete_28853442_487.txt"
""	"hipc_gene_dir_28853442"	"2018.03"	"hipc_gene_dir_62"	"CD4-positive, alpha-beta memory T cell"	"ZFP91"	"gene expression"	"down"	"none"	"56"	"days"	"mycobacterium tuberculosis"	""	"BCG vaccine"	"VO_0000771"	""	"56d-0d"	"time of vaccination (first dose)"	"adults (18-45)"	"28853442"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5832504/"	"adults"	"18"	"45"	"years"	"7"	"487"	"ZFP91"	"hipc_gene_dir_28853442_487.txt"	"hipc_gene_dir_complete_28853442_487.txt"
""	"hipc_gene_dir_28853442"	"2018.03"	"hipc_gene_dir_62"	"CD4-positive, alpha-beta memory T cell"	"ARID4A"	"gene expression"	"down"	"none"	"56"	"days"	"mycobacterium tuberculosis"	""	"BCG vaccine"	"VO_0000771"	""	"56d-0d"	"time of vaccination (first dose)"	"adults (18-45)"	"28853442"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5832504/"	"adults"	"18"	"45"	"years"	"7"	"487"	"ARID4A"	"hipc_gene_dir_28853442_487.txt"	"hipc_gene_dir_complete_28853442_487.txt"
""	"hipc_gene_dir_28853442"	"2018.03"	"hipc_gene_dir_62"	"CD4-positive, alpha-beta memory T cell"	"NFAT5"	"gene expression"	"down"	"none"	"56"	"days"	"mycobacterium tuberculosis"	""	"BCG vaccine"	"VO_0000771"	""	"56d-0d"	"time of vaccination (first dose)"	"adults (18-45)"	"28853442"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5832504/"	"adults"	"18"	"45"	"years"	"7"	"487"	"NFAT5"	"hipc_gene_dir_28853442_487.txt"	"hipc_gene_dir_complete_28853442_487.txt"
""	"hipc_gene_dir_28853442"	"2018.03"	"hipc_gene_dir_62"	"CD4-positive, alpha-beta memory T cell"	"RGS18"	"gene expression"	"down"	"none"	"56"	"days"	"mycobacterium tuberculosis"	""	"BCG vaccine"	"VO_0000771"	""	"56d-0d"	"time of vaccination (first dose)"	"adults (18-45)"	"28853442"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5832504/"	"adults"	"18"	"45"	"years"	"7"	"487"	"RGS18"	"hipc_gene_dir_28853442_487.txt"	"hipc_gene_dir_complete_28853442_487.txt"
""	"hipc_gene_dir_28853442"	"2018.03"	"hipc_gene_dir_62"	"CD4-positive, alpha-beta memory T cell"	"MYO3B"	"gene expression"	"down"	"none"	"56"	"days"	"mycobacterium tuberculosis"	""	"BCG vaccine"	"VO_0000771"	""	"56d-0d"	"time of vaccination (first dose)"	"adults (18-45)"	"28853442"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5832504/"	"adults"	"18"	"45"	"years"	"7"	"487"	"MYO3B"	"hipc_gene_dir_28853442_487.txt"	"hipc_gene_dir_complete_28853442_487.txt"
""	"hipc_gene_dir_28853442"	"2018.03"	"hipc_gene_dir_62"	"CD4-positive, alpha-beta memory T cell"	"C19orf25"	"gene expression"	"down"	"none"	"56"	"days"	"mycobacterium tuberculosis"	""	"BCG vaccine"	"VO_0000771"	""	"56d-0d"	"time of vaccination (first dose)"	"adults (18-45)"	"28853442"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5832504/"	"adults"	"18"	"45"	"years"	"7"	"487"	"C19orf25"	"hipc_gene_dir_28853442_487.txt"	"hipc_gene_dir_complete_28853442_487.txt"
""	"hipc_gene_dir_28853442"	"2018.03"	"hipc_gene_dir_62"	"CD4-positive, alpha-beta memory T cell"	"SPATA13"	"gene expression"	"down"	"none"	"56"	"days"	"mycobacterium tuberculosis"	""	"BCG vaccine"	"VO_0000771"	""	"56d-0d"	"time of vaccination (first dose)"	"adults (18-45)"	"28853442"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5832504/"	"adults"	"18"	"45"	"years"	"7"	"487"	"SPATA13"	"hipc_gene_dir_28853442_487.txt"	"hipc_gene_dir_complete_28853442_487.txt"
""	"hipc_gene_dir_28853442"	"2018.03"	"hipc_gene_dir_62"	"CD4-positive, alpha-beta memory T cell"	"BAIAP2L1"	"gene expression"	"down"	"none"	"56"	"days"	"mycobacterium tuberculosis"	""	"BCG vaccine"	"VO_0000771"	""	"56d-0d"	"time of vaccination (first dose)"	"adults (18-45)"	"28853442"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5832504/"	"adults"	"18"	"45"	"years"	"7"	"487"	"BAIAP2L1"	"hipc_gene_dir_28853442_487.txt"	"hipc_gene_dir_complete_28853442_487.txt"
""	"hipc_gene_dir_28853442"	"2018.03"	"hipc_gene_dir_62"	"CD4-positive, alpha-beta memory T cell"	"SSH1"	"gene expression"	"down"	"none"	"56"	"days"	"mycobacterium tuberculosis"	""	"BCG vaccine"	"VO_0000771"	""	"56d-0d"	"time of vaccination (first dose)"	"adults (18-45)"	"28853442"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5832504/"	"adults"	"18"	"45"	"years"	"7"	"487"	"SSH1"	"hipc_gene_dir_28853442_487.txt"	"hipc_gene_dir_complete_28853442_487.txt"
""	"hipc_gene_dir_28853442"	"2018.03"	"hipc_gene_dir_62"	"CD4-positive, alpha-beta memory T cell"	"PABPC1"	"gene expression"	"down"	"none"	"56"	"days"	"mycobacterium tuberculosis"	""	"BCG vaccine"	"VO_0000771"	""	"56d-0d"	"time of vaccination (first dose)"	"adults (18-45)"	"28853442"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5832504/"	"adults"	"18"	"45"	"years"	"7"	"487"	"PABPC1"	"hipc_gene_dir_28853442_487.txt"	"hipc_gene_dir_complete_28853442_487.txt"
""	"hipc_gene_dir_28853442"	"2018.03"	"hipc_gene_dir_62"	"CD4-positive, alpha-beta memory T cell"	"SPIN1"	"gene expression"	"down"	"none"	"56"	"days"	"mycobacterium tuberculosis"	""	"BCG vaccine"	"VO_0000771"	""	"56d-0d"	"time of vaccination (first dose)"	"adults (18-45)"	"28853442"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5832504/"	"adults"	"18"	"45"	"years"	"7"	"487"	"SPIN1"	"hipc_gene_dir_28853442_487.txt"	"hipc_gene_dir_complete_28853442_487.txt"
""	"hipc_gene_dir_28853442"	"2018.03"	"hipc_gene_dir_62"	"CD4-positive, alpha-beta memory T cell"	"ARAP2"	"gene expression"	"down"	"none"	"56"	"days"	"mycobacterium tuberculosis"	""	"BCG vaccine"	"VO_0000771"	""	"56d-0d"	"time of vaccination (first dose)"	"adults (18-45)"	"28853442"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5832504/"	"adults"	"18"	"45"	"years"	"7"	"487"	"ARAP2"	"hipc_gene_dir_28853442_487.txt"	"hipc_gene_dir_complete_28853442_487.txt"
""	"hipc_gene_dir_28853442"	"2018.03"	"hipc_gene_dir_62"	"CD4-positive, alpha-beta memory T cell"	"LZTFL1"	"gene expression"	"down"	"none"	"56"	"days"	"mycobacterium tuberculosis"	""	"BCG vaccine"	"VO_0000771"	""	"56d-0d"	"time of vaccination (first dose)"	"adults (18-45)"	"28853442"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5832504/"	"adults"	"18"	"45"	"years"	"7"	"487"	"LZTFL1"	"hipc_gene_dir_28853442_487.txt"	"hipc_gene_dir_complete_28853442_487.txt"
""	"hipc_gene_dir_28853442"	"2018.03"	"hipc_gene_dir_62"	"CD4-positive, alpha-beta memory T cell"	"CLIC3"	"gene expression"	"down"	"none"	"56"	"days"	"mycobacterium tuberculosis"	""	"BCG vaccine"	"VO_0000771"	""	"56d-0d"	"time of vaccination (first dose)"	"adults (18-45)"	"28853442"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5832504/"	"adults"	"18"	"45"	"years"	"7"	"487"	"CLIC3"	"hipc_gene_dir_28853442_487.txt"	"hipc_gene_dir_complete_28853442_487.txt"
